Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev,WHIP,KPercent,BBPercent,BABIP
20130804,SFN,NL,110,TBA,AL,111,3,4,51,STP01,34078,35,9,2,1,0,3,0,0,1,1,0,7,0,0,1,0,7,3,4,4,2,0,24,3,0,0,0,0,30,6,0,0,1,4,0,0,0,7,1,3,1,0,0,0,9,5,3,3,0,0,27,14,0,0,1,0,torra002,mijaj001,rodnf001,moscg001,carmf001,111,Aug 4,1,SFG,"W,4-3",9.0,9,3,3,0,1,7,0,1,3.73,37,139,90,1,0,0,0,35,2,1,0,0,0,0,1,5,Adam Hamari,"R.Hernandez (4-37), A.Torres (3-W), J.McGee (3-H), J.Peralta (5-H), F.Rodney (0-Sv)",,0.2571428571428571,0.2,0.2972972972972973,0.35135135135135137,0.37142857142857144,0.3,0.6687258687258688,0.6513513513513514,1.0,1.0,1.1111111111111112,0.1891891891891892,0.02702702702702703,0.32142857142857145
20130806,TBA,AL,112,ARI,NL,112,1,6,51,PHO01,19458,33,7,1,0,1,1,0,0,0,2,0,8,0,0,1,0,7,4,6,6,1,0,24,11,0,0,2,0,29,8,3,0,1,6,0,0,1,4,1,3,1,1,1,0,4,3,1,1,0,0,27,13,0,0,1,0,milew001,hellj001,,hellj001,milew001,112,Aug 6,@,ARI,"L,1-6",8.0,8,6,6,0,4,3,1,1,3.75,34,138,88,1,1,1,1,29,3,0,1,0,0,0,1,4,Bruce Dreckman,"J.Hellickson (5-32-L), J.Wright (3), K.Farnsworth (3), C.Ramos (3)",,0.21212121212121213,0.27586206896551724,0.2571428571428571,0.38235294117647056,0.3333333333333333,0.4827586206896552,0.5904761904761904,0.8651115618661258,0.0,1.0,1.5,0.08823529411764706,0.11764705882352941,0.28
20130807,TBA,AL,113,ARI,NL,113,8,9,51,PHO01,18733,36,16,4,0,1,8,0,0,0,3,0,3,0,1,5,0,4,6,9,9,0,0,24,5,0,0,1,0,34,12,3,0,1,9,0,1,0,5,1,9,0,1,0,0,7,6,8,8,0,0,27,18,0,0,6,0,putzj001,peraj002,ziegb001,archc001,delgr001,113,Aug 7,@,ARI,"L,8-9",8.0,12,9,9,0,5,9,1,0,3.8,40,164,103,4,4,0,1,34,3,0,1,0,1,0,0,6,Tim Welke,"C.Archer (4-47), A.Torres (2), K.Farnsworth (0), J.McGee (2), J.Peralta (2-L), F.Rodney (2-BSv)",,0.4444444444444444,0.35294117647058826,0.48717948717948717,0.425,0.6388888888888888,0.5294117647058824,1.126068376068376,0.9544117647058823,0.0,0.0,2.125,0.225,0.125,0.44
20130809,TBA,AL,114,LAN,NL,115,6,7,52,LOS03,51083,38,12,2,0,0,6,0,0,0,4,2,6,1,0,2,0,9,5,5,5,1,0,25,13,2,0,2,0,37,13,5,1,0,6,0,0,0,4,1,6,0,0,2,0,9,5,5,5,0,0,27,14,1,0,2,0,belir001,rodnf001,,pricd001,capuc001,114,Aug 9,@,LAD,"L,6-7",8.1,13,7,5,2,4,6,0,0,3.82,41,155,98,3,2,0,0,37,5,1,1,0,0,2,2,5,Angel Hernandez,"D.Price (5-64), J.McGee (1), J.Lueke (51), J.Peralta (1-H), F.Rodney (1-BL)",,0.3157894736842105,0.35135135135135137,0.38095238095238093,0.4146341463414634,0.3684210526315789,0.5405405405405406,0.7493734335839599,0.9551746868820039,0.0,0.0,2.0987654320987654,0.14634146341463414,0.0975609756097561,0.41935483870967744
20130810,TBA,AL,115,LAN,NL,116,0,5,51,LOS03,52619,33,6,2,0,0,0,0,0,0,1,0,9,0,0,0,0,7,4,5,5,0,0,24,15,0,0,3,0,31,12,1,0,1,5,0,1,0,4,2,7,1,1,2,0,7,3,0,0,0,0,27,12,0,0,0,0,greiz001,carmf001,,carmf001,greiz001,115,Aug 10,@,LAD,"L,0-5",8.0,12,5,5,0,4,7,1,0,3.83,36,138,87,1,0,1,1,31,1,0,2,0,1,0,2,4,Paul Nauert,"R.Hernandez (5-28-L), J.Wright (3), C.Ramos (3), J.Lueke (0)",,0.18181818181818182,0.3870967741935484,0.20588235294117646,0.4444444444444444,0.24242424242424243,0.5161290322580645,0.4483065953654189,0.9605734767025089,0.0,0.0,2.0,0.19444444444444445,0.1111111111111111,0.4583333333333333
20130811,TBA,AL,116,LAN,NL,117,2,8,51,LOS03,52248,30,3,0,1,0,2,0,1,0,2,0,9,0,0,2,0,4,4,8,8,0,0,24,8,0,0,1,0,35,14,3,0,1,8,1,1,0,2,1,7,0,0,1,0,7,2,1,1,0,0,27,12,4,0,2,0,kersc001,hellj001,,hellj001,kersc001,116,Aug 11,@,LAD,"L,2-8",8.0,14,8,8,0,2,7,1,0,3.87,39,135,91,0,0,0,0,35,3,0,1,1,1,0,1,4,Doug Eddings,"J.Hellickson (4-31-L), A.Torres (3), J.Lueke (0), C.Ramos (0)",,0.1,0.4,0.15151515151515152,0.42105263157894735,0.16666666666666666,0.5714285714285714,0.3181818181818182,0.9924812030075187,0.0,0.0,2.0,0.1794871794871795,0.05128205128205128,0.4642857142857143
20130813,SEA,AL,118,TBA,AL,117,5,4,54,STP01,13294,37,12,2,1,2,5,0,0,1,2,0,11,0,0,2,0,8,4,4,4,0,0,27,7,0,0,0,0,35,8,0,0,2,4,0,0,0,4,0,12,0,0,0,0,8,5,5,5,1,0,27,9,0,0,2,0,ramie004,archc001,farqd001,ramie004,archc001,117,Aug 13,1,SEA,"L,4-5",9.0,12,5,5,0,2,11,2,1,3.88,40,170,115,1,1,0,0,37,2,1,0,0,0,0,2,5,Marvin Hudson,"C.Archer (5-33-L), W.Wright (3), J.Peralta (3), J.McGee (3), F.Rodney (3)",,0.32432432432432434,0.22857142857142856,0.375,0.3076923076923077,0.5945945945945946,0.4,0.9695945945945946,0.7076923076923077,0.0,0.0,1.5555555555555556,0.275,0.05,0.4166666666666667
20130814,SEA,AL,119,TBA,AL,118,4,5,51,STP01,14910,34,6,1,1,0,4,0,0,1,1,0,9,1,0,0,0,5,4,5,5,0,0,24,4,0,0,0,0,35,11,2,1,1,5,0,0,0,6,1,10,0,0,0,0,12,3,4,4,1,0,27,8,1,0,0,0,peraj002,farqd001,,haraa001,pricd001,118,Aug 14,1,SEA,"W,5-4",9.0,6,4,4,0,1,9,0,1,3.88,36,143,102,0,0,1,0,34,1,1,0,0,0,1,0,3,Wally Bell,"D.Price (4-57), J.McGee (0), J.Peralta (0-W)",,0.17647058823529413,0.3142857142857143,0.2222222222222222,0.4146341463414634,0.2647058823529412,0.5142857142857142,0.4869281045751634,0.9289198606271776,1.0,0.0,0.7777777777777778,0.25,0.027777777777777776,0.24
20130815,SEA,AL,120,TBA,AL,119,1,7,51,STP01,13299,31,5,1,0,1,1,0,0,0,3,0,10,0,0,1,0,6,3,7,7,0,0,24,7,0,0,0,0,35,11,2,0,1,7,0,0,1,3,0,5,0,0,0,0,8,4,1,1,0,0,27,10,0,0,1,0,cobba001,saunj001,,saunj001,cobba001,119,Aug 15,1,SEA,"W,7-1",9.0,5,1,1,0,3,10,1,0,3.86,34,137,86,0,0,0,0,31,1,0,0,0,0,0,1,4,Jordan Baker,"A.Cobb (60-61-W), A.Torres (3), J.Wright (4), W.Wright (1)",,0.16129032258064516,0.3142857142857143,0.23529411764705882,0.38461538461538464,0.2903225806451613,0.45714285714285713,0.5256166982922201,0.8417582417582418,1.0,1.0,0.8888888888888888,0.29411764705882354,0.08823529411764706,0.2
20130816,TOR,AL,122,TBA,AL,120,4,5,52,STP01,15433,38,13,0,1,0,4,1,0,1,2,0,4,0,0,2,0,11,3,5,5,1,0,25,11,1,0,1,0,31,8,1,1,1,5,0,0,0,4,1,8,1,1,1,0,5,4,4,4,0,0,27,10,0,0,2,0,rodnf001,loupa001,,dickr001,hellj001,120,Aug 16,1,TOR,"W,5-4",9.0,13,4,4,0,2,4,0,1,3.86,42,164,107,0,0,0,0,38,0,1,0,1,0,0,2,4,Greg Gibson,"J.Hellickson (4-44), J.McGee (1), J.Peralta (1-BSv), F.Rodney (2-W)",,0.34210526315789475,0.25806451612903225,0.3902439024390244,0.34285714285714286,0.39473684210526316,0.45161290322580644,0.7849807445442876,0.7944700460829492,1.0,1.0,1.6666666666666667,0.09523809523809523,0.047619047619047616,0.38235294117647056
20130817,TOR,AL,123,TBA,AL,121,6,2,54,STP01,25036,36,10,2,0,3,5,0,0,1,2,1,6,2,0,1,0,6,4,2,2,0,0,27,10,1,1,0,0,33,7,1,0,0,2,0,1,0,2,0,7,0,0,0,0,7,4,5,5,0,0,27,17,1,0,1,0,happj001,carmf001,,happj001,carmf001,121,Aug 17,1,TOR,"L,2-6",9.0,10,6,5,1,2,6,3,1,3.87,39,157,100,1,1,2,0,36,2,0,1,0,0,0,1,4,Jerry Layne,"R.Hernandez (6-39-L), A.Torres (1), B.Gomes (99), C.Ramos (5)",,0.2777777777777778,0.21212121212121213,0.3333333333333333,0.25,0.5833333333333334,0.24242424242424243,0.9166666666666667,0.49242424242424243,0.0,1.0,1.3333333333333333,0.15384615384615385,0.05128205128205128,0.25925925925925924
20130818,TOR,AL,124,TBA,AL,122,1,2,58,STP01,23373,35,5,1,0,1,1,0,0,0,0,0,8,1,0,0,0,4,4,2,2,0,0,28,8,0,0,1,0,34,8,3,0,2,2,0,0,0,1,1,7,0,1,1,0,5,4,1,1,1,0,30,8,0,0,0,0,mcgej001,lincb001,,redmt002,archc001,122,Aug 18,1,TOR,"W,2-1",10.0,5,1,1,0,0,8,1,0,3.84,35,146,98,0,0,1,0,35,1,0,0,0,0,0,0,4,Hunter Wendelstedt,"C.Archer (4-70), J.Peralta (1), F.Rodney (1), J.McGee (1-W)",,0.14285714285714285,0.23529411764705882,0.14285714285714285,0.2571428571428571,0.2571428571428571,0.5,0.39999999999999997,0.7571428571428571,1.0,0.0,0.5,0.22857142857142856,0.0,0.15384615384615385
20130819,TBA,AL,123,BAL,AL,124,4,3,54,BAL12,25044,36,10,1,0,2,4,0,0,0,2,0,6,0,0,0,0,7,5,3,3,0,0,27,7,0,0,0,0,41,15,3,0,1,3,0,0,0,4,0,9,0,1,0,0,15,5,4,4,1,0,27,13,1,0,1,0,pricd001,tillc001,rodnf001,pricd001,tillc001,123,Aug 19,@,BAL,"W,4-3",9.0,15,3,3,0,4,9,1,0,3.83,45,176,112,2,0,0,1,41,3,0,0,0,0,0,0,5,Andy Fletcher,"D.Price (4-43-W), J.Wright (3-H), J.Peralta (0-H), J.McGee (0-H), F.Rodney (0-Sv)",,0.2777777777777778,0.36585365853658536,0.3157894736842105,0.4222222222222222,0.4722222222222222,0.5121951219512195,0.7880116959064327,0.9344173441734418,1.0,1.0,2.111111111111111,0.2,0.08888888888888889,0.45161290322580644
20130820,TBA,AL,124,BAL,AL,125,7,4,54,BAL12,26158,38,15,2,0,0,7,0,1,0,5,1,4,0,0,3,0,10,5,3,3,0,0,27,9,1,0,3,0,30,5,0,0,1,3,0,0,1,6,0,7,0,0,2,0,6,3,6,6,0,0,27,19,1,0,3,0,cobba001,gonzm003,rodnf001,cobba001,gonzm003,124,Aug 20,@,BAL,"W,7-4",9.0,5,4,3,1,6,7,1,1,3.83,37,142,86,4,1,0,0,30,0,0,0,0,0,1,2,5,Rob Drake,"A.Cobb (4-61-W), A.Torres (2-H), J.Wright (0-H), W.Wright (4), F.Rodney (0-Sv)",,0.39473684210526316,0.16666666666666666,0.45454545454545453,0.32432432432432434,0.4473684210526316,0.26666666666666666,0.9019138755980861,0.590990990990991,1.0,1.0,1.2222222222222223,0.1891891891891892,0.16216216216216217,0.18181818181818182
20130821,TBA,AL,125,BAL,AL,126,2,4,51,BAL12,28323,30,7,1,0,2,2,0,0,0,4,0,3,0,1,3,0,5,3,4,4,0,0,24,6,0,0,0,0,31,8,2,0,2,4,0,1,1,4,0,4,2,0,0,0,9,4,2,2,0,0,27,17,0,0,3,0,chenw001,hellj001,huntt002,hellj001,chenw001,125,Aug 21,@,BAL,"L,2-4",8.0,8,4,4,0,4,4,2,1,3.83,37,145,89,1,0,2,0,31,2,0,0,0,1,0,0,3,Joe West,"J.Hellickson (4-33-L), C.Ramos (3), A.Torres (0)",,0.23333333333333334,0.25806451612903225,0.3235294117647059,0.35135135135135137,0.4666666666666667,0.5161290322580645,0.7901960784313726,0.8674803836094158,0.0,1.0,1.5,0.10810810810810811,0.10810810810810811,0.23076923076923078
20130823,NYA,AL,128,TBA,AL,126,2,7,51,STP01,24239,30,5,0,1,0,2,0,0,1,2,0,5,1,0,0,0,4,2,7,7,0,0,24,9,0,0,2,0,31,9,1,0,4,7,0,0,0,1,0,4,0,0,1,0,1,3,2,2,0,0,27,14,0,0,1,0,archc001,kuroh001,,kuroh001,archc001,126,Aug 23,1,NYY,"W,7-2",9.0,5,2,2,0,2,5,0,1,3.82,33,127,82,0,0,1,0,30,0,1,0,0,0,0,0,3,Gary Darling,"C.Archer (4-63-W), J.Wright (2), R.Hernandez (5)",,0.16666666666666666,0.2903225806451613,0.24242424242424243,0.3125,0.23333333333333334,0.7096774193548387,0.47575757575757577,1.0221774193548387,1.0,0.0,0.7777777777777778,0.15151515151515152,0.06060606060606061,0.2
20130824,NYA,AL,129,TBA,AL,127,2,4,51,STP01,32862,32,6,1,0,0,2,0,0,0,1,0,7,0,0,1,0,4,2,4,4,0,0,24,10,1,0,0,0,31,7,2,0,1,4,0,0,0,2,0,9,1,0,0,0,5,4,2,2,0,0,27,8,0,0,1,0,pricd001,sabac001,rodnf001,sabac001,pricd001,127,Aug 24,1,NYY,"W,4-2",9.0,6,2,2,0,1,7,0,0,3.8,33,143,95,0,0,0,0,32,1,0,0,0,0,0,1,4,Jerry Meals,"D.Price (4-58-W), J.McGee (4-H), J.Peralta (4-H), F.Rodney (3-Sv)",,0.1875,0.22580645161290322,0.21212121212121213,0.2727272727272727,0.21875,0.3870967741935484,0.43087121212121215,0.6598240469208211,1.0,1.0,0.7777777777777778,0.21212121212121213,0.030303030303030304,0.24
20130825,NYA,AL,130,TBA,AL,128,3,2,66,STP01,34078,37,10,2,0,1,3,1,1,0,3,1,11,1,1,1,0,6,6,2,2,0,0,33,21,0,0,4,0,33,6,1,0,1,2,0,0,0,7,1,6,0,2,4,0,5,6,3,3,0,0,33,14,1,0,2,0,logab001,wrigj001,rivem002,novai001,cobba001,128,Aug 25,1,NYY,"L,2-3",11.0,10,3,3,0,3,11,1,0,3.79,42,172,116,2,0,1,1,37,2,0,1,1,1,0,1,6,Chris Conroy,"A.Cobb (4-49), A.Torres (3), J.McGee (0), J.Peralta (0), F.Rodney (0), J.Wright (1-L)",,0.2702702702702703,0.18181818181818182,0.3170731707317073,0.325,0.40540540540540543,0.30303030303030304,0.7224785761371127,0.628030303030303,0.0,1.0,1.1818181818181819,0.2619047619047619,0.07142857142857142,0.34615384615384615
20130826,TBA,AL,129,KCA,AL,130,1,11,51,KAN06,20546,33,7,3,0,0,1,0,0,0,4,0,8,0,0,1,0,9,3,11,11,0,0,24,10,0,0,0,0,36,13,1,1,2,11,0,1,0,4,2,4,3,0,0,0,6,4,1,1,0,0,27,5,0,0,1,0,guthj001,hellj001,,hellj001,guthj001,129,Aug 26,@,KCR,"L,1-11",8.0,13,11,11,0,4,4,2,0,3.85,41,150,99,1,0,3,0,36,1,1,2,0,1,0,0,3,Greg Gibson,"J.Hellickson (4-23-L), C.Ramos (4), W.Wright (5)",,0.21212121212121213,0.3611111111111111,0.2972972972972973,0.4146341463414634,0.30303030303030304,0.6111111111111112,0.6003276003276004,1.0257452574525745,0.0,0.0,2.125,0.0975609756097561,0.0975609756097561,0.3548387096774194
20130827,ANA,AL,130,TBA,AL,130,6,5,54,STP01,12939,35,11,2,0,1,6,0,0,0,6,0,12,1,1,2,0,8,6,5,5,0,0,27,5,0,0,1,0,35,10,4,0,0,5,0,0,0,9,2,7,0,1,1,0,12,4,6,6,0,0,27,11,0,0,2,0,friee001,rodnf001,delad001,wilsc004,carmf001,130,Aug 27,1,LAA,"L,5-6",9.0,11,6,6,0,6,12,1,0,3.87,41,155,101,2,2,1,1,35,2,0,0,0,0,0,2,4,Tim Timmons,"R.Hernandez (3-47), J.McGee (1-H), J.Peralta (1-H), F.Rodney (1-BL)",,0.3142857142857143,0.2857142857142857,0.4146341463414634,0.4318181818181818,0.45714285714285713,0.4,0.8717770034843205,0.8318181818181818,0.0,0.0,1.8888888888888888,0.2926829268292683,0.14634146341463414,0.45454545454545453
20130828,ANA,AL,131,TBA,AL,131,1,4,51,STP01,13535,30,5,0,0,0,1,0,1,0,0,0,7,1,0,0,0,3,4,4,4,1,0,24,9,1,0,1,0,30,8,2,0,0,4,1,1,0,3,0,4,0,0,1,0,7,3,1,1,0,0,27,8,1,0,1,0,archc001,richg002,rodnf001,richg002,archc001,131,Aug 28,1,LAA,"W,4-1",9.0,5,1,1,0,0,7,0,0,3.84,31,119,78,0,0,1,0,30,0,0,0,0,1,0,0,3,Laz Diaz,"C.Archer (4-68-W), J.Peralta (0-H), F.Rodney (0-Sv)",,0.16666666666666666,0.26666666666666666,0.16129032258064516,0.3235294117647059,0.16666666666666666,0.3333333333333333,0.3279569892473118,0.6568627450980392,1.0,0.0,0.5555555555555556,0.22580645161290322,0.0,0.20833333333333334
20130829,ANA,AL,132,TBA,AL,132,2,0,54,STP01,15741,30,6,2,0,0,2,0,0,0,4,0,6,0,0,1,0,5,3,0,0,0,0,27,9,1,0,1,0,29,3,2,0,0,0,0,0,1,5,0,7,0,0,1,0,8,4,2,2,0,0,27,15,0,0,2,0,vargj001,odorj001,friee001,vargj001,odorj001,132,Aug 29,1,LAA,"L,0-2",9.0,6,2,2,0,4,6,0,0,3.83,34,131,80,1,0,0,0,30,2,0,0,0,0,0,1,4,Mark Wegner,"J.Odorizzi (71-56-L), A.Torres (3), J.Wright (3), W.Wright (2)",,0.2,0.10344827586206896,0.29411764705882354,0.2571428571428571,0.26666666666666666,0.1724137931034483,0.5607843137254902,0.4295566502463054,0.0,1.0,1.1111111111111112,0.17647058823529413,0.11764705882352941,0.25
20130830,TBA,AL,133,OAK,AL,134,3,4,51,OAK01,15603,33,8,2,0,0,3,0,1,0,4,0,6,1,0,1,0,8,2,3,3,0,0,24,10,1,0,1,0,31,7,3,0,1,4,0,0,0,1,0,5,0,0,1,0,4,3,3,3,0,0,27,12,0,0,1,0,cookr001,pricd001,balfg001,pricd001,parkj001,133,Aug 30,@,OAK,"L,3-4",8.0,7,4,3,1,1,5,1,0,3.83,32,120,84,1,1,0,0,31,3,0,0,0,0,1,1,2,Brian Gorman,"D.Price (5-55-L), J.Peralta (1)",,0.24242424242424243,0.22580645161290322,0.3157894736842105,0.25,0.30303030303030304,0.41935483870967744,0.6188197767145136,0.6693548387096775,0.0,0.0,1.0,0.15625,0.03125,0.24
20130831,TBA,AL,134,OAK,AL,135,1,2,51,OAK01,35067,33,7,2,0,0,1,0,0,0,4,0,8,1,0,1,0,9,1,2,2,0,0,24,10,0,0,3,0,26,5,0,1,1,2,0,0,0,4,0,7,1,0,2,0,4,4,1,1,2,1,27,8,0,0,1,0,grays001,cobba001,balfg001,cobba001,grays001,134,Aug 31,@,OAK,"L,1-2",8.0,5,2,2,0,4,7,1,0,3.82,30,108,69,1,1,1,0,26,0,1,0,0,0,0,2,1,Manny Gonzalez,A.Cobb (5-67-L),,0.21212121212121213,0.19230769230769232,0.2972972972972973,0.3,0.2727272727272727,0.38461538461538464,0.5700245700245701,0.6846153846153846,0.0,0.0,1.125,0.23333333333333334,0.13333333333333333,0.2222222222222222
20130901,TBA,AL,135,OAK,AL,136,1,5,51,OAK01,18639,32,7,3,0,1,1,0,0,0,1,0,10,0,0,1,0,5,7,4,4,0,0,24,8,2,0,2,0,31,9,1,0,2,5,1,0,0,4,0,4,0,0,2,0,7,4,1,1,0,0,27,9,0,0,1,0,grifa002,torra002,,wrigj001,grifa002,135,Sep 1,@,OAK,"L,1-5",8.0,9,5,4,1,4,4,2,0,3.82,36,137,89,4,2,0,0,31,1,0,0,1,0,1,2,7,Tony Randazzo,"J.Wright (2-44), A.Torres (2-L), B.Gomes (14), W.Wright (2), J.McGee (4), J.Lueke (20), C.Ramos (5)",,0.21875,0.2903225806451613,0.24242424242424243,0.37142857142857144,0.40625,0.5161290322580645,0.6486742424242424,0.8875576036866359,0.0,0.0,1.625,0.1111111111111111,0.1111111111111111,0.28
20130902,TBA,AL,136,ANA,AL,136,2,11,51,ANA01,37557,32,6,1,0,1,2,0,0,0,9,0,8,0,0,2,0,12,6,11,11,0,0,24,10,0,0,0,0,39,16,2,1,2,11,0,1,1,5,2,9,4,0,0,0,11,4,2,2,0,0,27,8,1,0,2,0,richg002,archc001,,archc001,richg002,136,Sep 2,@,LAA,"L,2-11",8.0,16,11,11,0,5,9,2,1,3.88,46,195,119,8,3,4,0,39,2,1,2,0,1,0,0,6,Dale Scott,"C.Archer (4-26-L), W.Wright (0), B.Gomes (0), C.Ramos (0), J.Lueke (0), S.Fuld (99)",,0.1875,0.41025641025641024,0.36585365853658536,0.4782608695652174,0.3125,0.6666666666666666,0.6783536585365854,1.144927536231884,0.0,0.0,2.625,0.1956521739130435,0.10869565217391304,0.4827586206896552
20130903,TBA,AL,137,ANA,AL,137,7,1,54,ANA01,34332,40,15,3,0,2,6,0,0,0,7,0,7,1,0,2,0,13,2,0,0,2,0,27,7,1,0,0,0,31,4,1,0,0,0,0,0,0,4,0,13,0,0,0,0,7,3,7,7,1,0,27,10,1,0,2,0,moorm003,vargj001,carmf001,moorm003,vargj001,137,Sep 3,@,LAA,"W,7-1",9.0,4,1,0,1,4,13,0,0,3.85,35,136,86,1,0,0,0,31,1,0,0,0,0,0,0,2,Bill Miller,"M.Moore (36-60-W), R.Hernandez (6-Sv)",,0.375,0.12903225806451613,0.46808510638297873,0.22857142857142856,0.6,0.16129032258064516,1.0680851063829788,0.3898617511520737,1.0,0.0,0.8888888888888888,0.37142857142857144,0.11428571428571428,0.2222222222222222
20130904,TBA,AL,138,ANA,AL,138,3,1,54,ANA01,34025,33,7,2,0,2,3,0,0,0,3,0,4,2,1,1,0,6,5,1,1,0,0,27,8,0,0,2,0,32,7,1,0,1,1,0,0,1,2,0,7,0,0,2,0,7,3,3,3,0,0,27,9,1,0,1,0,hellj001,weavj003,rodnf001,hellj001,weavj003,138,Sep 4,@,LAA,"W,3-1",9.0,7,1,1,0,2,7,1,1,3.83,35,120,80,1,0,0,0,32,1,0,0,0,0,0,2,5,Todd Tichenor,"J.Hellickson (8-62-W), A.Torres (2-H), J.McGee (2-H), J.Peralta (4-H), F.Rodney (6-Sv)",,0.21212121212121213,0.21875,0.2777777777777778,0.2857142857142857,0.45454545454545453,0.34375,0.7323232323232323,0.6294642857142857,1.0,1.0,1.0,0.2,0.05714285714285714,0.25
20130905,TBA,AL,139,ANA,AL,139,2,6,51,ANA01,34623,33,6,1,0,0,2,0,0,0,3,0,9,0,0,0,0,7,2,6,6,0,0,24,10,0,0,1,0,33,11,4,0,0,6,0,0,0,1,0,7,0,1,1,0,4,4,2,2,0,0,27,5,0,0,0,0,willj003,pricd001,,pricd001,willj003,139,Sep 5,@,LAA,"L,2-6",8.0,11,6,6,0,1,7,0,0,3.85,34,122,84,0,0,0,1,33,4,0,0,0,0,0,1,2,CB Bucknor,"D.Price (5-36-L), W.Wright (2)",,0.18181818181818182,0.3333333333333333,0.25,0.35294117647058826,0.21212121212121213,0.45454545454545453,0.46212121212121215,0.8074866310160428,0.0,1.0,1.5,0.20588235294117646,0.029411764705882353,0.4230769230769231
20130906,TBA,AL,140,SEA,AL,141,4,6,51,SEA03,14796,37,12,2,0,1,3,0,0,0,6,1,6,0,0,1,0,12,3,4,4,0,0,24,7,1,0,1,0,30,8,2,0,1,6,0,1,0,3,0,8,2,0,1,0,4,5,4,4,1,0,27,14,1,0,1,0,cappc001,peraj002,farqd001,cobba001,iwakh001,140,Sep 6,@,SEA,"L,4-6",8.0,8,6,4,2,3,8,1,0,3.85,34,133,83,0,0,2,0,30,2,0,0,0,1,1,1,3,Mike Muchlinski,"A.Cobb (5-46), J.McGee (1), J.Peralta (1-L)",,0.32432432432432434,0.26666666666666666,0.4186046511627907,0.3235294117647059,0.4594594594594595,0.43333333333333335,0.8780641106222502,0.7568627450980392,0.0,0.0,1.375,0.23529411764705882,0.08823529411764706,0.3181818181818182
20130907,TBA,AL,141,SEA,AL,142,2,6,51,SEA03,17773,32,5,0,0,1,2,0,0,0,4,0,6,0,0,1,0,7,5,5,5,0,0,24,9,1,0,0,0,32,11,3,0,2,6,2,0,0,3,0,7,1,1,0,0,7,5,1,1,1,0,27,14,1,0,1,0,paxtj001,archc001,,archc001,paxtj001,141,Sep 7,@,SEA,"L,2-6",8.0,11,6,5,1,3,7,2,0,3.86,37,155,90,1,0,1,1,32,3,0,0,2,0,1,0,5,Chad Fairchild,"C.Archer (4-45-L), A.Torres (2), J.Wright (5), W.Wright (1), C.Ramos (4)",,0.15625,0.34375,0.25,0.4,0.25,0.625,0.5,1.025,0.0,0.0,1.75,0.1891891891891892,0.08108108108108109,0.391304347826087
20130908,TBA,AL,142,SEA,AL,143,4,1,54,SEA03,18645,33,10,3,0,0,3,0,0,1,8,1,6,1,1,2,0,11,4,1,1,1,0,27,7,0,0,1,0,30,5,0,0,1,1,1,0,0,5,1,7,0,0,1,0,8,5,4,4,0,0,27,7,1,0,2,0,mcgej001,mediy001,rodnf001,moorm003,ramie004,142,Sep 8,@,SEA,"W,4-1",9.0,5,1,1,0,5,7,1,0,3.84,36,141,85,1,0,0,0,30,0,0,1,1,0,0,1,4,Paul Schrieber,"M.Moore (4-59), J.McGee (1-W), J.Peralta (1-H), F.Rodney (3-Sv)",,0.30303030303030304,0.16666666666666666,0.4523809523809524,0.2857142857142857,0.3939393939393939,0.26666666666666666,0.8463203463203464,0.5523809523809524,1.0,0.0,1.1111111111111112,0.19444444444444445,0.1388888888888889,0.18181818181818182
