Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20100515","NYN","NL",37,"FLO","NL",37,5,7,51,"MIA01",26007,"012000101","30003100x",37,13,3,1,1,5,0,1,0,1,0,4,1,0,0,0,7,4,7,7,1,0,24,5,1,0,1,0,34,12,4,0,0,7,0,1,0,5,0,10,0,0,1,0,9,5,4,4,0,0,27,12,1,0,0,0,"roben001","Nate Robertson","mainj001","John Maine","nunel001","Leo Nunez","mainj001","John Maine","roben001","Nate Robertson",
"20100516","NYN","NL",38,"FLO","NL",38,8,10,51,"MIA01",17977,"000003311","00601030x",37,12,2,1,0,8,0,0,0,4,0,6,1,0,0,0,6,5,7,6,0,0,24,10,2,0,2,0,32,10,2,0,2,9,0,1,0,7,2,9,0,0,2,0,6,5,7,7,0,0,27,7,1,0,2,0,"nolar001","Ricky Nolasco","niesj001","Jon Niese","nunel001","Leo Nunez","niesj001","Jon Niese","nolar001","Ricky Nolasco",
"20100517","ARI","NL",39,"FLO","NL",39,5,1,54,"MIA01",10870,"130000001","000000001",34,10,2,1,0,3,0,1,0,4,0,7,1,0,0,0,7,2,1,1,0,0,27,7,0,0,1,0,31,6,2,0,0,1,0,0,1,2,0,13,1,0,1,0,6,4,3,3,0,0,27,8,1,0,0,0,"jacke001","Edwin Jackson","volsc001","Chris Volstad","","(none)","jacke001","Edwin Jackson","volsc001","Chris Volstad",
"20100518","ARI","NL",40,"FLO","NL",40,0,8,51,"MIA01",13289,"000000000","00011501x",28,2,0,0,0,0,0,0,1,3,0,11,2,0,1,0,5,4,8,8,0,0,24,12,0,0,0,0,34,12,2,0,2,8,1,0,2,6,0,6,0,1,0,0,11,3,0,0,0,0,27,6,0,0,1,0,"johnj009","Josh Johnson","buckb002","Billy Buckner","","(none)","buckb002","Billy Buckner","johnj009","Josh Johnson",
"20100519","FLO","NL",41,"SLN","NL",41,5,1,54,"STL10",40766,"000002201","000000001",38,12,3,0,2,5,0,1,0,5,0,8,0,1,0,0,12,3,1,1,0,0,27,8,0,0,2,0,31,6,1,0,0,1,0,0,0,4,0,9,1,0,2,0,7,3,5,5,0,0,27,8,1,0,0,0,"sanca004","Anibal Sanchez","hawkb001","Blake Hawksworth","","(none)","sanca004","Anibal Sanchez","garcj004","Jaime Garcia",
"20100520","FLO","NL",42,"SLN","NL",42,2,4,51,"STL10",37861,"200000000","13000000x",30,6,1,0,0,2,1,1,0,4,0,11,0,0,1,0,7,3,4,4,0,0,24,7,0,0,0,0,31,8,4,0,0,4,1,0,0,4,0,1,1,0,0,0,8,3,2,2,0,0,27,11,0,0,1,0,"waina001","Adam Wainwright","roben001","Nate Robertson","franr001","Ryan Franklin","roben001","Nate Robertson","waina001","Adam Wainwright",
"20100521","FLO","NL",43,"CHA","AL",41,0,8,51,"CHI12",20652,"000000000","02010500x",29,3,2,0,0,0,0,0,0,3,0,5,0,0,0,0,5,3,8,8,1,0,24,12,0,0,1,0,34,12,3,0,2,8,0,1,0,0,0,3,0,0,1,0,3,2,0,0,0,0,27,11,0,0,1,0,"buehm001","Mark Buehrle","nolar001","Ricky Nolasco","","(none)","nolar001","Ricky Nolasco","buehm001","Mark Buehrle",
"20100522","FLO","NL",44,"CHA","AL",42,1,4,51,"CHI12",28462,"000000100","00102001x",34,7,0,0,0,1,0,0,0,3,0,9,0,0,0,0,9,4,4,4,1,0,24,7,0,0,1,0,31,10,3,0,1,4,0,0,1,3,0,4,2,1,1,0,7,5,1,1,0,0,27,6,0,0,0,0,"floyg001","Gavin Floyd","volsc001","Chris Volstad","jenkb001","Bobby Jenks","volsc001","Chris Volstad","floyg001","Gavin Floyd",
"20100523","FLO","NL",45,"CHA","AL",43,13,0,54,"CHI12",28298,"412011310","000000000",45,18,5,0,5,13,0,0,2,4,0,10,2,0,1,0,11,4,0,0,0,0,27,13,0,0,0,0,34,7,3,0,0,0,0,0,1,3,0,3,0,0,0,0,11,4,12,12,1,0,27,12,1,0,1,0,"johnj009","Josh Johnson","garcf002","Freddy Garcia","","(none)","johnj009","Josh Johnson","garcf002","Freddy Garcia",
"20100525","ATL","NL",45,"FLO","NL",46,4,6,51,"MIA01",11434,"002000002","10101003x",35,9,2,0,0,4,0,0,1,4,0,9,1,0,1,0,9,3,6,6,0,0,24,12,1,0,0,0,33,10,2,0,1,6,1,0,0,2,0,3,0,1,0,0,6,5,4,4,0,0,27,9,0,0,1,0,"sanca004","Anibal Sanchez","kawak001","Kenshin Kawakami","","(none)","kawak001","Kenshin Kawakami","sanca004","Anibal Sanchez",
"20100526","ATL","NL",46,"FLO","NL",47,7,3,54,"MIA01",15238,"000010600","100010010",32,7,0,0,0,7,1,2,0,6,0,8,0,0,0,0,7,3,3,3,0,0,27,8,1,0,2,0,32,8,1,0,1,3,0,0,1,5,1,7,1,0,1,0,8,6,6,6,1,1,27,5,2,1,0,0,"hanst001","Tommy Hanson","badeb001","Burke Badenhop","","(none)","hanst001","Tommy Hanson","roben001","Nate Robertson",
