Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
20110922,SFN,NL,156,LAN,NL,155,2,8,51,LOS03,37560,33,6,0,0,2,2,0,0,0,2,0,6,0,0,0,0,6,5,8,8,0,0,24,9,0,0,1,0,35,13,3,0,2,8,0,0,0,5,0,3,0,1,0,0,8,3,2,2,0,0,27,11,0,0,0,0,kuroh001,bumgm001,,bumgm001,kuroh001,,0.1935483870967742,0.43333333333333335,0.22857142857142856,0.45,0.36363636363636365,0.6285714285714286,0.5922077922077922,1.0785714285714283,1.0
20110923,LAN,NL,156,SDN,NL,157,2,0,54,SAN02,32658,29,4,1,0,1,2,1,0,0,0,0,12,0,0,1,0,1,4,0,0,0,0,27,7,0,0,0,0,30,4,2,0,0,0,1,0,0,3,0,12,0,0,0,0,7,4,2,2,0,1,27,9,0,0,1,0,lillt001,leblw001,guerj002,lillt001,leblw001,,0.14285714285714285,0.15384615384615385,0.13793103448275862,0.21212121212121213,0.27586206896551724,0.2,0.4137931034482759,0.4121212121212121,1.0
20110924,LAN,NL,157,SDN,NL,158,0,3,51,SAN02,39966,30,4,1,0,0,0,0,0,0,0,0,6,1,0,1,0,3,4,2,2,0,0,24,10,1,0,0,0,26,5,1,0,0,2,1,0,2,4,0,7,1,1,0,0,6,2,0,0,0,0,27,9,0,0,1,0,haraa001,billc001,bellh001,billc001,haraa001,,0.13333333333333333,0.2631578947368421,0.13333333333333333,0.34375,0.16666666666666666,0.23076923076923078,0.3,0.5745192307692308,0.0
20110925,LAN,NL,158,SDN,NL,159,6,2,54,SAN02,32387,33,6,2,0,1,6,1,0,0,6,1,9,0,0,0,0,7,3,2,2,0,0,27,10,0,0,1,0,30,5,1,1,1,2,0,0,0,2,0,9,0,0,1,0,3,5,5,5,0,0,27,10,1,0,0,0,kersc001,luebc001,,kersc001,luebc001,,0.24,0.17857142857142858,0.3076923076923077,0.21875,0.3333333333333333,0.36666666666666664,0.641025641025641,0.5854166666666667,1.0
20110926,LAN,NL,159,ARI,NL,160,4,2,54,PHO01,29116,30,6,2,0,1,4,1,0,2,1,0,5,0,1,0,0,3,7,2,2,0,0,27,13,1,1,0,0,32,5,0,0,0,1,1,0,0,5,0,8,0,0,0,0,9,5,4,4,0,0,27,11,0,0,1,0,eveld001,hudsd001,guerj002,eveld001,hudsd001,,0.23076923076923078,0.19230769230769232,0.2727272727272727,0.2702702702702703,0.36666666666666664,0.15625,0.6393939393939394,0.4265202702702703,1.0
20110927,LAN,NL,160,ARI,NL,161,6,7,59,PHO01,25669,40,12,2,1,0,5,2,0,0,3,0,5,0,0,0,0,9,8,3,1,0,0,29,9,1,0,2,0,39,11,2,0,1,6,0,0,0,5,0,10,0,0,1,0,8,7,5,5,0,0,30,14,2,0,0,0,owinm001,guerj002,,kuroh001,parkj001,,0.34285714285714286,0.3235294117647059,0.3488372093023256,0.36363636363636365,0.4,0.41025641025641024,0.7488372093023257,0.7738927738927739,0.0
20110928,LAN,NL,161,ARI,NL,162,7,5,54,PHO01,41791,37,12,2,1,2,7,0,1,1,1,0,3,1,1,0,0,6,4,5,5,1,0,27,6,0,0,0,0,34,7,0,0,2,5,0,0,1,2,0,6,2,0,0,0,5,4,7,7,0,0,27,15,0,0,0,0,lillt001,saunj001,jansk001,lillt001,saunj001,,0.35294117647058826,0.22580645161290322,0.35,0.2702702702702703,0.5945945945945946,0.38235294117647056,0.9445945945945946,0.6526232114467408,1.0
20120405,LAN,NL,1,SDN,NL,1,5,3,54,SAN02,42941,33,7,2,0,1,5,0,0,1,5,0,10,0,1,0,0,7,6,3,3,1,0,27,14,0,0,1,0,31,5,1,0,1,3,0,0,0,3,0,7,1,0,1,0,4,4,4,4,1,0,27,10,3,0,1,0,lindj004,volqe001,guerj002,kersc001,volqe001,,0.25925925925925924,0.17857142857142858,0.3333333333333333,0.23529411764705882,0.36363636363636365,0.2903225806451613,0.696969696969697,0.5256166982922201,1.0
20120406,LAN,NL,2,SDN,NL,2,6,0,54,SAN02,32490,34,10,2,1,0,6,1,0,0,3,0,9,1,1,1,0,5,2,0,0,0,0,27,10,0,0,1,0,29,3,2,0,0,0,0,0,0,1,0,11,0,0,1,0,3,3,5,5,0,0,27,10,2,0,1,0,billc001,luebc001,,billc001,luebc001,,0.3333333333333333,0.10714285714285714,0.35135135135135137,0.13333333333333333,0.4117647058823529,0.1724137931034483,0.7631160572337043,0.3057471264367816,1.0
20120407,LAN,NL,3,SDN,NL,3,6,5,66,SAN02,31909,39,9,4,0,1,6,1,1,0,6,1,7,3,0,1,0,8,8,5,5,1,0,33,16,0,0,0,0,35,4,0,0,0,4,1,0,1,10,0,9,0,0,0,0,9,7,6,6,0,0,33,13,0,0,1,0,cofft001,bassa001,guerj002,capuc001,mosed001,,0.3,0.17391304347826086,0.32608695652173914,0.32608695652173914,0.41025641025641024,0.11428571428571428,0.7363433667781494,0.4403726708074534,1.0
20120408,LAN,NL,4,SDN,NL,4,4,8,51,SAN02,19021,33,4,0,0,2,4,0,0,0,1,0,5,0,0,1,0,3,5,7,7,0,0,24,9,2,0,1,0,33,12,0,0,2,8,1,1,1,8,1,9,3,0,1,0,12,3,2,2,0,0,27,13,3,0,1,0,richc002,haraa001,,haraa001,richc002,,0.125,0.5714285714285714,0.14705882352941177,0.4883720930232558,0.30303030303030304,0.5454545454545454,0.4500891265597148,1.0338266384778012,0.0
20120410,PIT,NL,4,LAN,NL,5,1,2,51,LOS03,56000,30,5,0,1,0,1,0,0,0,0,0,10,0,1,1,0,2,3,2,2,0,0,24,13,0,0,1,0,29,7,0,0,1,2,1,0,0,2,0,7,1,0,1,0,6,3,1,1,0,0,27,15,0,0,1,0,jansk001,grilj001,guerj002,corrk001,kersc001,,0.16666666666666666,0.2692307692307692,0.16666666666666666,0.2903225806451613,0.23333333333333334,0.3448275862068966,0.4,0.6351501668520578,1.0
20120411,PIT,NL,5,LAN,NL,6,1,4,51,LOS03,29729,32,6,1,0,1,1,0,0,0,0,0,8,0,0,0,0,4,5,4,4,0,1,24,10,1,0,0,0,36,12,2,0,0,4,0,0,0,2,1,6,1,0,0,0,10,4,1,1,0,0,27,7,0,0,1,0,billc001,bedae001,guerj002,bedae001,billc001,,0.1875,0.36363636363636365,0.1875,0.3684210526315789,0.3125,0.3888888888888889,0.5,0.7573099415204678,1.0
20120412,PIT,NL,6,LAN,NL,7,2,3,51,LOS03,28328,32,8,1,0,1,2,0,1,1,2,0,9,0,1,1,0,7,3,3,3,0,0,24,9,0,0,0,0,30,8,1,0,0,3,1,1,1,1,0,4,0,0,0,0,7,6,2,2,0,0,27,10,0,0,1,0,capuc001,karsj001,guerj002,karsj001,capuc001,,0.2857142857142857,0.3076923076923077,0.3055555555555556,0.30303030303030304,0.375,0.3,0.6805555555555556,0.6030303030303029,1.0
20120413,SDN,NL,8,LAN,NL,8,8,9,53,LOS03,31601,35,9,5,0,2,8,0,1,1,5,1,18,1,0,0,0,7,4,5,5,0,0,26,13,1,0,1,0,30,6,2,0,1,9,1,0,0,10,0,6,1,1,1,0,6,5,8,8,0,0,27,4,0,0,0,0,jansk001,casha001,,richc002,haraa001,,0.3333333333333333,0.3157894736842105,0.35714285714285715,0.4,0.5714285714285714,0.36666666666666664,0.9285714285714286,0.7666666666666666,1.0
20120414,SDN,NL,9,LAN,NL,9,1,6,51,LOS03,46549,28,2,0,0,0,1,1,0,0,2,0,7,0,0,1,0,3,3,6,6,0,0,24,4,0,0,1,0,29,8,1,0,3,6,1,1,1,3,0,2,0,0,1,0,5,3,0,0,0,0,27,9,1,0,1,0,lillt001,wielj001,,wielj001,lillt001,,0.08,0.34782608695652173,0.13333333333333333,0.35294117647058826,0.07142857142857142,0.6206896551724138,0.2047619047619048,0.973630831643002,1.0
20120415,SDN,NL,10,LAN,NL,10,4,5,53,LOS03,38359,33,10,3,0,0,4,1,0,0,6,0,5,0,0,2,0,9,6,5,5,0,0,26,12,2,0,1,0,33,11,2,0,1,5,2,1,1,9,2,7,2,1,1,0,15,5,3,3,0,0,27,13,1,0,2,1,guerj002,bracb001,,volqe001,kersc001,,0.38461538461538464,0.6111111111111112,0.41025641025641024,0.4772727272727273,0.3939393939393939,0.48484848484848486,0.8041958041958042,0.9621212121212122,1.0
20120417,LAN,NL,11,MIL,NL,11,4,5,52,MIL06,27159,34,9,5,0,1,3,0,0,0,1,1,9,0,1,0,0,4,4,5,5,0,0,25,10,0,0,0,0,32,9,3,1,1,5,1,0,1,1,0,6,2,1,0,0,5,3,4,4,2,0,27,9,1,0,0,0,veraj001,guerj002,,billc001,gally001,,0.28125,0.3103448275862069,0.2857142857142857,0.3235294117647059,0.5,0.53125,0.7857142857142857,0.8547794117647058,0.0
20120418,LAN,NL,12,MIL,NL,12,2,3,59,MIL06,30189,32,6,1,1,0,2,1,0,0,3,0,8,1,1,1,0,4,4,3,3,0,0,29,10,1,0,0,0,33,7,3,0,1,3,0,1,0,5,1,7,2,1,0,0,7,4,2,2,0,0,30,15,0,0,2,0,loe-k001,guerm001,,capuc001,greiz001,,0.21428571428571427,0.2692307692307692,0.2571428571428571,0.3076923076923077,0.28125,0.3939393939393939,0.5383928571428571,0.7016317016317016,0.0
20120419,LAN,NL,13,MIL,NL,13,4,3,54,MIL06,30091,33,9,2,1,1,4,0,1,1,4,0,4,0,2,0,0,8,3,3,3,0,0,27,6,2,0,1,0,34,8,1,0,0,3,0,1,0,2,0,11,1,0,1,0,7,4,4,4,0,0,27,14,0,0,0,0,haraa001,wolfr001,guerj002,haraa001,wolfr001,,0.3333333333333333,0.25806451612903225,0.358974358974359,0.2702702702702703,0.48484848484848486,0.2647058823529412,0.8438228438228439,0.5349761526232115,1.0
20120420,LAN,NL,14,HOU,NL,14,3,1,54,HOU03,30270,33,9,2,0,1,3,1,0,0,4,0,5,0,0,1,0,8,4,1,1,0,0,27,6,0,0,2,0,29,5,0,0,0,1,0,0,1,7,1,11,2,1,1,0,9,5,3,3,0,0,27,16,0,0,1,0,lillt001,happj001,guerj002,lillt001,happj001,,0.32142857142857145,0.25,0.35135135135135137,0.35135135135135137,0.42424242424242425,0.1724137931034483,0.7755937755937756,0.5237651444547997,1.0
20120421,LAN,NL,15,HOU,NL,15,5,1,54,HOU03,25562,31,8,2,0,2,5,0,0,0,5,0,7,0,1,3,0,4,4,1,1,0,1,27,10,0,0,1,0,30,4,1,0,0,1,0,0,0,5,1,10,0,0,1,0,7,4,5,5,0,0,27,11,1,0,3,0,kersc001,weilk001,,kersc001,weilk001,,0.3076923076923077,0.16666666666666666,0.3611111111111111,0.2571428571428571,0.5161290322580645,0.16666666666666666,0.8772401433691757,0.42380952380952375,1.0
20120422,LAN,NL,16,HOU,NL,16,0,12,51,HOU03,23948,31,6,1,0,0,0,0,0,0,3,0,7,1,0,2,0,7,4,8,8,2,0,24,10,3,0,0,0,39,12,1,1,2,11,0,0,1,5,0,6,0,0,0,0,9,3,0,0,0,0,27,13,0,1,2,0,rodrw002,billc001,,billc001,rodrw002,,0.21428571428571427,0.36363636363636365,0.2647058823529412,0.4,0.22580645161290322,0.5384615384615384,0.4905123339658444,0.9384615384615383,0.0
20120423,ATL,NL,17,LAN,NL,17,2,7,51,LOS03,26376,32,7,0,0,2,2,1,0,0,4,0,7,1,0,1,0,8,3,7,7,0,0,24,16,0,0,4,0,29,15,1,0,0,7,3,1,0,2,1,1,1,2,2,0,4,3,2,2,0,0,27,7,0,0,1,0,capuc001,jurrj001,,jurrj001,capuc001,,0.25925925925925924,0.6818181818181818,0.3055555555555556,0.53125,0.40625,0.5517241379310345,0.7118055555555556,1.0829741379310345,1.0
20120424,ATL,NL,18,LAN,NL,18,4,3,54,LOS03,44014,32,8,1,1,1,3,2,0,0,5,1,5,0,0,1,0,8,4,3,3,0,0,27,11,1,0,2,0,34,10,0,0,1,2,0,0,0,2,0,5,0,0,1,0,6,4,4,4,1,0,27,9,0,0,1,0,oflae001,guerj002,kimbc001,minom001,haraa001,,0.3333333333333333,0.3125,0.35135135135135137,0.3333333333333333,0.4375,0.38235294117647056,0.7888513513513513,0.7156862745098038,0.0
20120425,ATL,NL,19,LAN,NL,19,4,2,54,LOS03,26345,34,9,1,0,0,4,0,0,1,1,0,3,0,1,1,0,5,5,2,2,1,0,27,8,0,0,0,0,34,7,1,0,1,2,1,0,0,2,0,12,2,0,0,0,8,4,4,4,0,0,27,13,0,0,1,0,ventj001,guerj002,kimbc001,beacb001,lillt001,,0.28125,0.22580645161290322,0.3055555555555556,0.25,0.29411764705882354,0.3235294117647059,0.5996732026143792,0.5735294117647058,0.0
20120427,WAS,NL,20,LAN,NL,20,2,3,51,LOS03,44807,33,3,1,0,1,2,0,0,1,1,0,7,0,0,0,0,6,3,3,3,1,0,24,12,0,0,0,0,29,7,1,0,1,3,1,0,0,4,0,5,0,0,0,0,7,2,2,2,0,0,27,9,3,0,0,0,kersc001,detwr001,jansk001,detwr001,kersc001,,0.0967741935483871,0.2916666666666667,0.14285714285714285,0.3333333333333333,0.21212121212121213,0.3793103448275862,0.3549783549783549,0.7126436781609196,1.0
20120428,WAS,NL,21,LAN,NL,21,3,4,57,LOS03,54242,36,8,2,0,1,3,0,1,0,3,2,9,0,0,0,0,7,4,4,4,3,0,27,10,1,0,2,0,36,9,1,0,1,3,0,0,2,1,0,13,1,0,2,0,8,5,3,3,0,0,30,14,0,0,1,0,wrigj001,gorzt001,,stras001,billc001,,0.26666666666666666,0.2727272727272727,0.275,0.3076923076923077,0.3611111111111111,0.3611111111111111,0.6361111111111111,0.6688034188034189,1.0
20120429,WAS,NL,22,LAN,NL,22,0,2,51,LOS03,48753,30,4,1,0,0,0,1,0,0,4,0,14,0,0,0,0,8,2,2,2,1,0,24,5,0,0,0,0,26,3,1,0,0,2,1,0,0,6,0,8,0,0,0,0,7,3,0,0,0,0,27,6,0,0,0,0,capuc001,gonzg003,jansk001,gonzg003,capuc001,,0.16,0.15789473684210525,0.23529411764705882,0.28125,0.16666666666666666,0.15384615384615385,0.4019607843137255,0.43509615384615385,1.0
20120430,LAN,NL,23,COL,NL,22,2,6,51,DEN02,25227,35,9,1,0,1,2,0,0,0,4,0,9,0,0,1,0,10,4,6,6,0,0,24,10,0,0,0,0,32,10,4,0,0,6,0,1,0,3,0,6,0,0,0,0,6,5,2,2,0,0,27,7,0,0,1,0,nicaj001,haraa001,,haraa001,nicaj001,,0.2903225806451613,0.35714285714285715,0.3333333333333333,0.3611111111111111,0.37142857142857144,0.4375,0.7047619047619047,0.7986111111111112,0.0
20120501,LAN,NL,24,COL,NL,23,7,6,54,DEN02,26211,38,14,2,0,3,7,0,0,0,5,0,6,1,1,2,0,9,5,6,6,0,0,27,10,0,1,1,0,36,11,3,1,2,6,0,1,1,1,0,7,0,0,1,0,6,4,7,7,0,0,27,15,1,0,2,0,lillt001,chacj001,guerj002,lillt001,chacj001,,0.42424242424242425,0.3333333333333333,0.4418604651162791,0.3333333333333333,0.6578947368421053,0.6111111111111112,1.0997552019583845,0.9444444444444444,1.0
20120502,LAN,NL,25,COL,NL,24,5,8,52,DEN02,30276,34,9,2,0,0,5,2,0,0,6,3,9,0,0,0,0,10,3,8,8,0,0,25,10,0,1,0,0,31,9,0,0,4,8,3,0,0,4,0,8,0,0,0,0,5,5,5,5,2,0,27,8,0,0,0,0,betar001,wrigj001,,kersc001,pomed001,,0.391304347826087,0.375,0.375,0.37142857142857144,0.3235294117647059,0.6774193548387096,0.6985294117647058,1.048847926267281,0.0
20120504,LAN,NL,26,CHN,NL,26,4,5,51,CHI11,37332,31,6,1,2,1,4,0,1,2,2,0,5,2,0,1,0,5,4,5,5,0,0,24,7,0,0,1,0,33,11,4,1,1,5,0,0,0,6,1,7,1,1,1,0,10,5,4,4,0,0,27,11,0,0,1,0,mahop002,billc001,dolir001,billc001,mahop002,,0.23076923076923078,0.4230769230769231,0.2777777777777778,0.4358974358974359,0.45161290322580644,0.6060606060606061,0.7293906810035842,1.0419580419580419,0.0
20120505,LAN,NL,27,CHN,NL,27,5,1,54,CHI11,39874,31,6,3,0,0,5,1,2,0,4,1,4,1,0,0,0,6,3,1,1,0,0,27,9,1,0,1,0,32,5,0,0,0,1,0,0,0,2,0,9,0,0,1,0,6,4,5,5,1,0,27,9,2,0,0,0,capuc001,volsc001,,capuc001,volsc001,,0.2608695652173913,0.16666666666666666,0.2702702702702703,0.20588235294117646,0.2903225806451613,0.15625,0.5605928509154317,0.3621323529411765,1.0
20120506,LAN,NL,28,CHN,NL,28,3,4,63,CHI11,38125,38,6,0,0,1,3,0,0,0,3,0,6,1,1,1,0,5,5,4,4,1,0,30,20,0,0,0,0,37,12,5,0,0,4,1,0,1,7,1,7,0,2,0,0,12,4,3,3,0,0,33,20,1,0,1,0,dolir001,wrigj001,,haraa001,woodt004,,0.17142857142857143,0.4444444444444444,0.21951219512195122,0.4444444444444444,0.23684210526315788,0.4594594594594595,0.4563543003851091,0.9039039039039038,0.0
20120507,SFN,NL,29,LAN,NL,29,1,9,51,LOS03,43713,36,8,1,0,0,1,0,0,0,2,0,7,1,0,0,0,10,3,8,8,1,0,24,11,3,0,0,0,37,13,4,0,0,7,1,0,0,5,1,3,0,1,0,0,10,4,1,1,3,0,27,11,3,1,0,0,lillt001,zitob001,,zitob001,lillt001,,0.23529411764705882,0.43333333333333335,0.2631578947368421,0.42857142857142855,0.25,0.4594594594594595,0.513157894736842,0.888030888030888,1.0
20120508,SFN,NL,30,LAN,NL,30,2,1,54,LOS03,32799,31,6,0,0,1,2,1,0,0,1,0,7,0,0,2,0,4,3,1,1,0,0,27,17,0,0,4,0,30,8,2,0,0,1,1,0,0,3,2,1,0,0,4,0,6,2,2,2,0,0,27,11,0,1,2,0,voger001,kersc001,garcj002,voger001,kersc001,,0.20689655172413793,0.3333333333333333,0.21875,0.3333333333333333,0.2903225806451613,0.3333333333333333,0.5090725806451613,0.6666666666666666,0.0
20120509,SFN,NL,31,LAN,NL,31,2,6,51,LOS03,33993,33,9,0,1,0,2,1,0,0,6,0,13,1,1,0,0,11,4,6,6,1,0,24,10,0,0,1,0,35,13,3,2,0,6,1,0,0,3,0,9,0,0,1,0,9,5,2,2,1,0,27,11,0,0,0,0,wrigj001,linct001,,linct001,billc001,,0.34615384615384615,0.41935483870967744,0.38461538461538464,0.42105263157894735,0.3333333333333333,0.5714285714285714,0.7179487179487181,0.9924812030075189,1.0
20120511,COL,NL,31,LAN,NL,32,3,7,51,LOS03,35591,34,8,1,1,1,3,0,1,0,1,0,6,0,0,0,0,6,3,7,7,0,0,24,7,0,0,1,0,33,11,2,0,3,7,1,0,0,3,1,10,0,0,0,0,6,5,3,3,0,0,27,9,0,0,0,0,capuc001,moyej001,,moyej001,capuc001,,0.25,0.39285714285714285,0.25,0.3888888888888889,0.4117647058823529,0.6666666666666666,0.6617647058823529,1.0555555555555556,1.0
20120512,COL,NL,32,LAN,NL,33,1,2,51,LOS03,33735,28,4,2,0,1,1,1,0,1,2,1,3,0,1,1,0,4,3,2,2,0,0,24,8,0,0,1,0,28,7,1,0,0,2,1,0,0,0,0,9,0,0,1,0,3,2,1,1,0,0,27,13,0,0,1,0,haraa001,outmj001,jansk001,nicaj001,haraa001,,0.17391304347826086,0.25925925925925924,0.22580645161290322,0.25,0.32142857142857145,0.2857142857142857,0.5472350230414746,0.5357142857142857,1.0
20120513,COL,NL,33,LAN,NL,34,5,11,51,LOS03,49124,34,7,1,0,0,5,0,0,0,3,0,2,3,0,1,0,5,5,11,11,2,0,24,12,0,0,0,0,30,8,5,0,1,11,2,0,0,10,1,6,1,0,0,0,7,4,4,4,0,0,27,15,1,0,1,0,lillt001,whita001,,whita001,lillt001,,0.22580645161290322,0.47058823529411764,0.2702702702702703,0.45,0.23529411764705882,0.5333333333333333,0.505564387917329,0.9833333333333334,1.0
20120514,ARI,NL,36,LAN,NL,35,1,3,51,LOS03,24312,30,5,0,0,1,1,1,0,0,3,0,7,2,0,0,0,6,2,2,2,0,0,24,5,1,0,0,0,30,7,0,0,1,3,0,1,0,2,0,8,0,0,0,0,6,3,1,1,0,0,27,6,0,0,0,0,kersc001,kenni001,jansk001,kenni001,kersc001,,0.19230769230769232,0.25925925925925924,0.24242424242424243,0.2727272727272727,0.26666666666666666,0.3333333333333333,0.509090909090909,0.606060606060606,1.0
20120515,ARI,NL,37,LAN,NL,36,5,1,54,LOS03,47077,37,13,1,0,0,5,0,1,0,6,2,7,0,1,2,0,12,4,1,1,0,0,27,7,0,0,2,0,35,10,1,0,1,1,0,0,1,1,0,7,0,0,2,0,9,5,5,5,1,0,27,12,0,0,2,0,milew001,billc001,,milew001,billc001,,0.4642857142857143,0.30303030303030304,0.4318181818181818,0.32432432432432434,0.3783783783783784,0.4,0.8101965601965602,0.7243243243243244,0.0
20120516,LAN,NL,37,SDN,NL,38,2,4,51,SAN02,21019,31,5,3,0,0,2,0,1,0,0,0,9,0,1,0,0,3,3,3,3,0,0,24,11,1,0,1,0,28,6,2,0,1,4,1,0,0,6,0,7,0,1,1,0,7,3,2,2,0,0,27,10,1,0,0,0,richc002,capuc001,thayd001,capuc001,richc002,,0.16666666666666666,0.2857142857142857,0.15625,0.35294117647058826,0.25806451612903225,0.39285714285714285,0.41431451612903225,0.7457983193277311,0.0
20120517,LAN,NL,38,SDN,NL,39,8,1,54,SAN02,27883,38,13,4,1,0,8,1,1,0,4,1,11,0,0,0,0,9,3,0,0,0,0,27,12,2,0,1,0,33,5,2,0,0,1,0,0,0,0,0,9,0,0,1,0,5,5,7,7,0,0,27,9,1,0,0,0,haraa001,volqe001,,haraa001,volqe001,,0.41935483870967744,0.15151515151515152,0.3953488372093023,0.15151515151515152,0.5,0.21212121212121213,0.8953488372093024,0.3636363636363637,1.0
20120518,SLN,NL,39,LAN,NL,39,5,6,52,LOS03,40906,33,6,0,0,2,5,1,1,0,1,0,12,0,0,0,0,4,4,6,6,0,0,25,7,1,0,1,0,36,13,3,1,0,6,1,0,0,6,1,8,0,0,1,0,12,3,1,1,1,0,27,9,2,0,0,0,jansk001,salaf001,,lynnl001,lillt001,,0.2,0.4642857142857143,0.2,0.4523809523809524,0.36363636363636365,0.5,0.5636363636363637,0.9523809523809524,1.0
20120519,SLN,NL,40,LAN,NL,40,0,6,51,LOS03,39383,31,6,1,0,0,0,0,0,0,0,0,4,0,1,2,0,4,3,5,5,1,0,24,13,2,0,0,0,34,9,5,0,1,4,0,0,0,2,0,6,0,0,0,0,6,1,0,0,0,0,27,13,1,0,2,0,kersc001,westj001,,westj001,kersc001,,0.1935483870967742,0.28125,0.1935483870967742,0.3055555555555556,0.22580645161290322,0.5,0.4193548387096774,0.8055555555555556,1.0
20120520,SLN,NL,41,LAN,NL,41,5,6,51,LOS03,44005,32,8,0,1,0,5,2,0,0,4,0,9,1,1,1,0,6,4,6,6,0,0,24,10,0,0,2,0,35,14,0,1,1,5,0,0,0,2,0,7,0,1,2,0,7,4,3,3,0,0,27,14,2,0,2,0,guerj002,rzepm001,jansk001,lohsk001,billc001,,0.3076923076923077,0.42424242424242425,0.3333333333333333,0.43243243243243246,0.3125,0.5428571428571428,0.6458333333333333,0.9752895752895752,1.0
20120521,LAN,NL,42,ARI,NL,43,6,1,54,PHO01,24768,38,11,0,1,3,6,1,0,0,3,0,8,0,0,0,0,9,4,1,1,0,0,27,11,0,0,0,0,31,6,0,1,0,1,1,0,0,1,0,8,0,1,0,0,5,4,6,6,0,0,27,10,0,0,0,0,capuc001,corbp001,,capuc001,corbp001,,0.3235294117647059,0.20689655172413793,0.34146341463414637,0.21875,0.5789473684210527,0.25806451612903225,0.9204107830551992,0.4768145161290322,1.0
20120522,LAN,NL,43,ARI,NL,44,8,7,54,PHO01,25738,35,12,2,0,0,8,0,2,0,5,0,9,0,2,2,0,7,5,7,7,2,0,27,10,1,0,3,0,38,15,5,0,2,7,1,1,0,0,0,12,0,1,1,0,6,6,6,5,1,0,27,11,2,0,3,0,lindj004,putzj001,jansk001,haraa001,cahit001,,0.42857142857142855,0.4166666666666667,0.40476190476190477,0.38461538461538464,0.4,0.6842105263157895,0.8047619047619048,1.0688259109311742,1.0
20120523,LAN,NL,44,ARI,NL,45,4,11,51,PHO01,27645,34,8,2,0,1,4,0,0,0,2,0,9,0,0,1,0,5,5,11,11,0,0,24,8,1,1,1,0,37,14,1,2,2,11,0,1,1,7,0,7,1,0,1,0,11,3,4,4,0,0,27,11,0,0,1,0,saunj001,lillt001,,lillt001,saunj001,,0.25,0.5,0.2777777777777778,0.4782608695652174,0.38235294117647056,0.6756756756756757,0.6601307189542484,1.1539365452408932,0.0
20120525,HOU,NL,45,LAN,NL,45,3,1,54,LOS03,36283,31,7,5,0,1,2,1,0,0,6,0,8,0,1,1,1,9,6,1,1,1,0,27,16,0,0,1,0,33,7,0,0,0,1,0,0,0,5,0,3,0,0,1,0,10,3,2,2,0,0,27,14,2,0,1,0,harrl002,kersc001,myerb001,harrl002,kersc001,,0.2916666666666667,0.25,0.35135135135135137,0.3157894736842105,0.4838709677419355,0.21212121212121213,0.8352223190932868,0.5279106858054227,0.0
20120526,HOU,NL,46,LAN,NL,46,3,6,52,LOS03,36561,34,7,3,0,0,3,0,0,0,6,0,9,0,0,0,0,10,6,6,6,0,0,25,5,0,0,0,0,36,12,2,0,1,6,1,0,1,5,1,6,0,0,0,0,12,5,3,3,0,0,27,7,0,0,0,0,jansk001,wrigw001,,norrb001,billc001,,0.25,0.42857142857142855,0.325,0.42857142857142855,0.29411764705882354,0.4722222222222222,0.6191176470588236,0.9007936507936508,1.0
20120527,HOU,NL,47,LAN,NL,47,1,5,51,LOS03,33306,28,2,0,1,0,1,1,0,0,2,0,10,0,0,0,0,3,4,4,4,0,0,24,9,2,0,2,0,34,12,1,0,1,5,2,0,0,5,1,11,4,0,2,0,12,3,1,1,0,0,27,7,0,0,0,0,capuc001,happj001,,happj001,capuc001,,0.08,0.46153846153846156,0.13333333333333333,0.4358974358974359,0.14285714285714285,0.47058823529411764,0.2761904761904762,0.9064856711915537,1.0
