Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Winning Pitcher Name,Losing Pitcher ID,Losing Pitcher Name,Saving Pitcher ID,Saving Pitcher Name,Visiting Starter Pitcher ID,Visiting Starter Pitcher Name,Home Starter Pitcher ID,Home Starter Pitcher Name
"20170427","ATL","NL",20,"NYN","NL",21,7,5,54,"NYC20",23243,"020040001","000210002",34,7,1,0,1,7,0,1,0,7,2,9,3,0,0,0,8,5,4,4,0,0,27,13,0,1,1,0,33,8,4,0,1,4,0,0,0,3,0,4,0,0,1,0,4,4,7,7,0,0,27,11,1,0,0,0,"dickr001","R.A. Dickey","harvm001","Matt Harvey","","(none)","dickr001","R.A. Dickey","harvm001","Matt Harvey",
"20170428","NYN","NL",22,"WAS","NL",23,7,5,54,"WAS11",34562,"020300020","030000020",38,12,3,0,2,7,0,0,0,5,1,9,4,0,2,0,9,5,5,5,1,0,27,4,0,0,2,0,38,13,0,0,3,5,0,0,0,1,0,15,0,0,2,0,7,4,6,6,0,0,27,9,2,0,2,0,"degrj001","Jacob deGrom","schem001","Max Scherzer","edgij001","Josh Edgin","degrj001","Jacob deGrom","schem001","Max Scherzer",
"20170429","NYN","NL",23,"WAS","NL",24,5,3,54,"WAS11",36501,"000030011","100010010",33,8,1,0,3,5,1,0,0,0,0,3,1,0,1,0,2,6,2,2,0,0,27,8,1,0,1,0,33,7,2,0,1,3,0,0,0,5,1,10,2,0,1,0,8,3,5,5,0,0,27,10,0,0,1,0,"roblh001","Hansel Robles","stras001","Stephen Strasburg","famij001","Jeurys Familia","wheez001","Zack Wheeler","stras001","Stephen Strasburg",
"20170430","NYN","NL",24,"WAS","NL",25,5,23,51,"WAS11",36806,"111200000","50143154x",36,9,2,1,2,5,0,0,0,2,0,12,0,0,0,0,6,5,22,22,3,0,24,8,2,0,0,0,46,23,4,0,7,23,1,1,0,6,3,6,0,0,0,0,7,5,5,5,0,0,27,8,0,0,0,0,"albem001","Matt Albers","syndn001","Noah Syndergaard","","(none)","syndn001","Noah Syndergaard","rossj002","Joe Ross",
"20170501","NYN","NL",25,"ATL","NL",24,7,5,54,"ATL03",21668,"100500010","100202000",33,8,2,0,2,7,0,0,1,5,2,7,0,1,1,0,5,6,5,5,0,0,27,15,1,0,2,0,33,9,3,0,1,5,0,1,1,2,0,5,0,0,2,0,5,4,7,7,0,0,27,9,1,0,1,0,"gselr001","Robert Gsellman","tehej001","Julio Teheran","famij001","Jeurys Familia","gselr001","Robert Gsellman","tehej001","Julio Teheran",
"20170502","NYN","NL",26,"ATL","NL",25,7,9,51,"ATL03",21359,"201000004","21030030x",35,9,1,0,3,7,0,0,1,4,0,4,0,0,1,0,6,5,9,9,0,0,24,14,0,0,2,0,33,13,2,0,1,9,0,1,1,5,0,3,0,0,2,0,7,5,7,7,1,0,27,12,0,0,1,0,"dickr001","R.A. Dickey","harvm001","Matt Harvey","johnj010","Jim Johnson","harvm001","Matt Harvey","dickr001","R.A. Dickey",
"20170503","NYN","NL",27,"ATL","NL",26,16,5,54,"ATL03",22656,"203040070","001220000",45,20,9,0,0,16,0,1,1,5,0,3,0,0,0,0,9,5,5,5,0,0,27,7,1,0,1,0,36,9,1,1,0,5,0,0,0,5,0,9,0,0,1,0,9,6,16,16,0,0,27,9,1,0,2,0,"degrj001","Jacob deGrom","colob001","Bartolo Colon","","(none)","degrj001","Jacob deGrom","colob001","Bartolo Colon",
"20170505","MIA","NL",28,"NYN","NL",28,7,8,51,"NYC20",25618,"001600000","10020050x",39,13,4,0,0,7,0,0,3,4,1,9,2,0,1,0,12,4,8,8,0,0,24,9,0,0,2,0,32,10,2,0,2,8,0,0,1,4,1,6,0,1,1,0,5,7,7,7,0,0,27,8,0,0,1,0,"blevj001","Jerry Blevins","ziegb001","Brad Ziegler","famij001","Jeurys Familia","koeht001","Tom Koehler","montr004","Rafael Montero",
"20170506","MIA","NL",29,"NYN","NL",29,3,11,51,"NYC20",33339,"010020000","50003030x",35,10,1,0,2,3,0,0,2,0,0,2,1,0,2,0,7,3,6,6,1,0,24,7,3,1,0,0,32,7,4,0,0,10,1,1,2,7,1,5,0,0,0,0,8,5,3,3,0,0,27,12,0,0,2,0,"gselr001","Robert Gsellman","despo001","Odrisamer Despaigne","","(none)","despo001","Odrisamer Despaigne","gselr001","Robert Gsellman",
"20170507","MIA","NL",30,"NYN","NL",30,7,0,54,"NYC20",39197,"301200100","000000000",39,13,4,0,3,6,1,0,0,3,0,8,0,0,0,0,9,4,0,0,0,0,27,6,1,0,0,0,28,1,0,0,0,0,0,0,2,2,0,6,0,0,0,0,5,5,6,6,1,0,27,12,1,0,0,0,"urenj001","Jose Urena","wilka001","Adam Wilk","","(none)","urenj001","Jose Urena","wilka001","Adam Wilk",
