Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID
20100514,SEA,AL,35,TBA,AL,35,4,3,54,STP01,27856,200010010,1000020,36,10,3,0,3,4,0,0,0,3,1,6,1,0,1,0,8,4,3,3,0,1,27,13,1,0,1,0,32,6,1,0,1,2,0,0,0,4,0,9,0,0,1,0,6,6,4,4,2,0,27,14,1,0,1,0,fistd001,daviw001,aardd001,fistd001,daviw001
20100515,SEA,AL,36,TBA,AL,36,2,3,51,STP01,23627,100100000,21,32,6,1,0,1,1,0,0,0,1,0,10,1,0,2,0,4,4,3,3,0,0,24,12,0,0,1,0,27,6,0,0,1,3,1,1,0,3,1,2,1,0,1,0,5,2,2,2,1,0,27,9,1,0,2,0,sorir001,coloj001,,vargj001,shiej002
20100516,SEA,AL,37,TBA,AL,37,1,2,51,STP01,23005,10000,00000011x,31,6,0,0,0,1,0,0,1,3,0,4,0,0,1,0,7,1,2,2,0,0,24,6,2,0,0,0,29,5,4,1,0,2,0,1,0,1,0,10,1,0,0,1,6,5,1,1,1,0,27,8,0,0,1,0,wheed001,lee-c003,sorir001,lee-c003,garzm001
20100517,CLE,AL,36,TBA,AL,38,3,4,64,STP01,18879,1010100000,20000001001,42,11,2,1,0,3,0,0,0,4,0,13,2,0,2,0,10,6,4,4,0,0,31,10,1,1,0,0,42,10,1,1,0,4,1,0,0,2,0,11,1,0,0,0,10,7,3,3,0,0,33,12,0,0,2,0,sonna001,wrigj001,,carmf001,niemj001
20100518,CLE,AL,37,TBA,AL,39,2,6,51,STP01,17093,10010,00100401x,34,6,2,0,0,2,0,0,0,5,0,8,0,0,0,0,10,4,6,6,1,0,24,7,0,1,1,0,34,12,2,1,0,6,1,0,1,6,0,4,3,0,1,0,12,5,1,1,0,0,27,7,2,0,0,0,pricd001,huffd001,,huffd001,pricd001
20100519,TBA,AL,40,NYA,AL,40,10,6,54,NYC21,43283,101400040,101004,37,15,4,0,1,10,1,2,1,5,0,6,6,0,1,0,9,4,6,6,0,0,27,10,2,0,1,0,37,12,2,0,1,6,0,1,0,6,0,10,0,1,1,0,11,3,10,10,0,0,27,10,1,0,1,0,daviw001,burna001,benoj001,daviw001,burna001
20100520,TBA,AL,41,NYA,AL,41,8,6,54,NYC21,45483,300121010,21100002,34,11,1,0,4,8,0,1,0,2,0,8,0,0,1,0,2,4,5,5,0,0,27,12,1,0,1,0,35,10,1,1,1,5,0,1,0,2,0,9,0,0,1,0,5,3,7,7,1,0,27,11,1,0,1,0,shiej002,petta001,sorir001,shiej002,petta001
20100521,TBA,AL,42,HOU,NL,42,1,2,51,HOU03,27601,100000000,00100100x,33,9,4,0,0,0,1,0,1,4,0,9,2,1,0,0,11,1,2,2,0,0,24,9,0,0,0,0,30,6,2,0,0,2,0,0,0,3,0,6,1,0,0,0,7,3,0,0,0,0,27,11,1,0,0,0,myerb001,garzm001,lindm001,garzm001,myerb001
20100522,TBA,AL,43,HOU,NL,43,4,2,54,HOU03,33778,210001,100001000,34,10,3,0,0,4,0,0,1,7,1,5,1,1,0,0,11,3,2,2,0,0,27,7,2,0,1,0,33,5,0,0,1,2,0,0,0,1,0,7,0,0,1,0,5,3,4,4,0,0,27,9,0,0,1,0,niemj001,rodrw002,sorir001,niemj001,rodrw002
20100523,TBA,AL,44,HOU,NL,44,10,6,54,HOU03,28801,2032030,400010100,42,15,2,1,3,10,0,0,0,5,0,12,3,0,2,0,10,6,6,6,0,0,27,9,1,0,1,0,35,10,2,0,2,6,0,1,0,3,0,6,0,1,1,0,6,6,9,9,1,0,27,11,2,0,2,0,pricd001,moehb001,sorir001,pricd001,norrb001
