Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
20432.0,20100428,hardr001,TEX,13,30,0,0,1,4,2,1,0,21,0,7,1,5,2,9,0,4,27,6,0,0,6,2,9,5,0,0,9,1,AL,AL,51,peavj001,ARL02,felin001,,peavj001,21,5,0,5,CHA,8,30,0,0,1,0,2,0,4,2,7,1,6,0,0,4,24,5,0,0,3,6,0,0,5,1,hardr001,0.23333333333333334,0.23333333333333334,0.3783783783783784,0.41025641025641024,0.4,0.4,0.7783783783783784,0.8102564102564103,0.0,0.0
17778.0,20100429,felds001,TEX,14,37,0,0,0,0,3,2,1,22,0,9,1,4,0,5,0,4,27,4,0,0,5,0,9,4,0,1,0,1,AL,AL,54,odayd001,ARL02,,,floyg001,22,8,1,7,CHA,12,33,0,0,1,1,1,1,0,0,8,2,3,0,0,3,27,5,1,3,5,3,0,0,7,1,floyg001,0.24242424242424243,0.24324324324324326,0.36585365853658536,0.24324324324324326,0.45454545454545453,0.4594594594594595,0.8203991130820398,0.7027027027027027,1.0,0.0
44783.0,20100430,petta001,NYA,13,30,0,0,0,0,1,0,1,22,1,7,1,4,0,5,0,5,27,6,0,0,6,1,4,4,0,1,4,1,AL,AL,51,thorm001,NYC21,rivem002,,garcf002,23,7,0,4,CHA,7,34,0,0,0,1,2,0,0,0,8,1,6,1,0,4,24,4,1,1,5,6,0,0,3,1,aceva001,0.23529411764705882,0.23333333333333334,0.2894736842105263,0.34285714285714286,0.38235294117647056,0.43333333333333335,0.6718266253869969,0.7761904761904762,0.0,1.0
45265.0,20100501,vazqj001,NYA,10,37,0,0,0,1,0,0,1,23,0,11,1,7,0,8,0,6,27,6,0,0,6,1,5,7,0,0,4,1,AL,AL,54,robed002,NYC21,jenkb001,,dankj001,24,7,0,7,CHA,12,33,0,0,0,1,2,0,0,0,9,3,6,1,0,5,27,7,1,1,4,6,0,0,7,0,lines001,0.2727272727272727,0.2972972972972973,0.3902439024390244,0.36585365853658536,0.6060606060606061,0.3783783783783784,0.9963045084996305,0.7442320369149638,1.0,0.0
45303.0,20100502,hughp001,NYA,8,41,0,0,0,0,4,1,1,24,1,16,3,2,0,10,0,2,27,12,0,0,12,0,7,2,0,0,4,1,AL,AL,51,buehm001,NYC21,,,buehm001,25,4,0,3,CHA,11,33,0,0,1,1,0,2,0,0,6,1,11,0,0,4,24,3,0,1,7,11,0,0,1,0,hughp001,0.18181818181818182,0.3902439024390244,0.20588235294117646,0.45652173913043476,0.2727272727272727,0.7073170731707317,0.47860962566844917,1.1638388123011665,0.0,1.0
21208.0,20100503,peavj001,CHA,12,33,0,0,2,2,2,0,0,26,0,11,1,1,1,7,0,3,27,5,0,0,5,3,4,1,0,0,3,0,AL,AL,51,mechg001,CHI12,,,mechg001,26,4,0,1,KCA,11,31,0,0,0,1,1,1,2,0,6,1,5,0,0,2,24,1,0,1,9,5,0,0,1,0,peavj001,0.1935483870967742,0.3333333333333333,0.21875,0.3888888888888889,0.3225806451612903,0.48484848484848486,0.5413306451612903,0.8737373737373737,1.0,0.0
17517.0,20100504,floyg001,CHA,15,32,0,0,0,3,1,1,2,27,0,7,1,7,0,7,0,4,27,1,0,0,2,3,4,7,0,0,4,1,AL,AL,54,floyg001,CHI12,,,hochl001,27,10,0,7,KCA,12,40,0,0,1,2,2,1,3,1,16,2,1,0,0,4,27,6,0,1,2,1,0,1,3,1,hochl001,0.4,0.21875,0.45454545454545453,0.3055555555555556,0.65,0.34375,1.1045454545454545,0.6493055555555556,0.0,1.0
21255.0,20100505,garcf002,CHA,11,33,0,0,0,1,3,0,0,28,0,9,2,2,0,7,0,4,27,9,1,0,9,1,6,2,0,0,6,0,AL,AL,51,bannb001,CHI12,,,bannb001,28,8,0,2,KCA,8,37,0,0,0,0,2,1,1,0,12,0,7,0,0,4,24,2,0,0,4,7,0,0,0,0,garcf002,0.32432432432432434,0.2727272727272727,0.32432432432432434,0.375,0.3783783783783784,0.5454545454545454,0.7027027027027027,0.9204545454545454,1.0,0.0
20106.0,20100506,dankj001,CHA,12,29,0,0,0,2,1,2,1,29,0,3,0,2,0,6,0,3,27,0,0,0,0,0,6,2,0,0,4,0,AL,AL,54,dankj001,CHI12,gregk001,,eveld001,30,6,0,2,TOR,11,33,0,0,2,1,3,1,2,0,9,0,0,0,0,3,27,2,0,0,9,0,0,0,2,1,eveld001,0.2727272727272727,0.10344827586206896,0.3142857142857143,0.21212121212121213,0.36363636363636365,0.13793103448275862,0.6779220779220779,0.3500522466039707,0.0,1.0
20072.0,20100507,buehm001,CHA,10,43,0,0,0,1,3,0,0,30,0,8,3,7,1,6,0,4,36,4,0,1,4,0,2,7,0,0,2,0,AL,AL,72,putzj001,CHI12,,,marcs001,31,9,0,7,TOR,15,48,0,0,0,1,1,1,1,0,13,3,4,0,0,5,36,7,0,0,12,4,0,0,4,0,downs001,0.2708333333333333,0.18604651162790697,0.3269230769230769,0.2222222222222222,0.4791666666666667,0.46511627906976744,0.8060897435897436,0.6873385012919897,0.0,0.0
