Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
26404,20100508,haraa001,CIN,9,39,0,0,0,0,4,0,1,30,1,15,2,2,2,7,0,5,27,14,1,0,14,3,11,2,0,0,4,1,NL,NL,51,gorzt001,CIN09,,,gorzt001,31,11,0,2,CHN,8,38,0,0,0,1,1,2,0,0,12,0,12,0,0,5,24,2,0,0,9,9,0,0,2,0,haraa001,0.3157894736842105,0.38461538461538464,0.35,0.4444444444444444,0.34210526315789475,0.6410256410256411,0.6921052631578948,1.0854700854700856,0.0,1.0
20402,20100509,leakm001,CIN,13,30,0,0,0,1,3,0,0,31,0,6,1,3,0,6,0,3,27,5,0,1,5,1,7,3,0,0,4,1,NL,NL,51,dempr002,CIN09,cordf002,,dempr002,32,2,1,3,CHN,8,30,0,0,0,0,1,1,1,0,5,1,5,0,0,2,24,2,0,0,8,5,0,0,1,0,leakm001,0.16666666666666666,0.2,0.1935483870967742,0.29411764705882354,0.3,0.4,0.4935483870967742,0.6941176470588235,0.0,0.0
38266,20100510,lillt001,CHN,10,34,0,0,0,0,2,3,2,33,0,9,0,3,1,8,0,3,27,2,0,0,2,0,8,3,0,0,3,0,NL,NL,54,lillt001,CHI11,nunel001,,roben001,32,7,2,4,FLO,14,34,0,0,0,2,1,0,0,0,7,1,2,0,0,4,27,3,0,4,4,2,0,0,2,1,roben001,0.20588235294117646,0.2647058823529412,0.25,0.32432432432432434,0.3235294117647059,0.3235294117647059,0.5735294117647058,0.6478537360890302,0.0,0.0
38007,20100511,wellr001,CHN,8,31,0,0,0,1,2,2,1,34,0,7,0,3,0,6,0,2,27,2,1,1,2,0,5,3,0,0,2,0,NL,NL,54,wellr001,CHI11,nunel001,,nolar001,33,3,0,3,FLO,8,32,0,0,0,1,0,0,1,0,4,2,2,0,0,3,27,3,0,0,9,2,0,0,1,0,nolar001,0.125,0.22580645161290322,0.15151515151515152,0.2647058823529412,0.3125,0.2903225806451613,0.4640151515151515,0.5550284629981025,0.0,0.0
38637,20100512,silvc001,CHN,11,28,0,0,0,3,3,1,3,35,0,8,0,3,0,5,0,4,27,3,0,1,4,0,8,3,0,0,4,0,NL,NL,51,volsc001,CHI11,marmc001,,volsc001,34,9,0,3,FLO,12,35,0,0,0,3,0,1,3,0,10,0,4,0,0,3,24,3,0,0,6,4,0,0,4,1,silvc001,0.2857142857142857,0.2857142857142857,0.358974358974359,0.375,0.2857142857142857,0.39285714285714285,0.6446886446886446,0.7678571428571428,1.0,0.0
39082,20100514,gorzt001,CHN,7,36,0,0,0,0,3,0,1,36,1,11,1,10,1,8,0,6,27,5,1,0,6,0,10,10,0,0,3,0,NL,NL,54,zambc001,CHI11,,,burrb001,35,13,0,10,PIT,8,42,0,0,0,1,3,1,0,1,16,2,5,1,0,5,27,10,1,2,12,5,0,0,6,0,meeke001,0.38095238095238093,0.3055555555555556,0.46,0.36585365853658536,0.5952380952380952,0.4722222222222222,1.0552380952380953,0.8380758807588076,0.0,1.0
41336,20100515,dempr002,CHN,9,35,0,0,0,2,4,0,0,37,1,9,0,4,0,8,0,3,27,3,0,0,3,0,7,4,0,1,2,0,NL,NL,54,dempr002,CHI11,doteo001,,mahop002,36,5,0,4,PIT,7,31,0,0,0,0,1,0,2,0,6,1,3,0,0,4,27,4,0,0,9,3,0,0,5,0,mahop002,0.1935483870967742,0.2571428571428571,0.3055555555555556,0.3157894736842105,0.3225806451612903,0.42857142857142855,0.6281362007168458,0.744360902255639,0.0,0.0
40636,20100516,lillt001,CHN,8,33,0,0,0,0,2,1,0,38,0,8,0,3,0,9,0,3,27,3,0,0,4,1,3,3,0,0,4,0,NL,NL,51,carrd001,CHI11,marmc001,,ohler001,37,6,0,3,PIT,7,32,0,0,1,0,1,1,0,0,6,0,3,1,0,4,24,3,0,0,7,3,0,0,4,2,marss002,0.1875,0.24242424242424243,0.2777777777777778,0.32432432432432434,0.21875,0.30303030303030304,0.4965277777777778,0.6273546273546273,1.0,0.0
35760,20100517,wellr001,CHN,12,39,0,0,0,1,2,0,3,39,0,10,1,2,0,5,1,4,33,4,0,0,4,1,7,2,0,0,1,0,NL,NL,64,belim001,CHI11,,,cooka002,38,8,0,2,COL,14,39,0,0,0,3,1,2,1,0,8,0,3,0,0,4,31,2,0,0,10,3,0,0,4,0,marss002,0.20512820512820512,0.2564102564102564,0.27906976744186046,0.275,0.23076923076923078,0.38461538461538464,0.5098389982110912,0.6596153846153847,1.0,1.0
37029,20100518,silvc001,CHN,13,33,0,0,0,2,1,0,0,40,0,9,0,2,0,9,0,5,27,6,0,0,6,2,10,2,0,0,6,1,NL,NL,51,chacj001,CHI11,,,chacj001,39,5,0,2,COL,6,32,0,0,0,0,1,1,2,0,7,1,6,0,0,4,24,2,0,1,8,6,0,0,2,1,silvc001,0.21875,0.2727272727272727,0.2647058823529412,0.38461538461538464,0.34375,0.30303030303030304,0.6084558823529411,0.6876456876456877,1.0,1.0
