Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
32369,20100428,linct001,SFN,11,47,0,0,1,1,5,1,0,21,0,17,0,6,3,16,0,4,33,6,0,2,6,2,12,6,0,0,6,1,NL,NL,66,romos001,SFO03,figun001,,hamec001,21,7,2,7,PHI,12,39,0,0,0,1,3,1,1,2,8,1,6,1,0,6,33,5,0,0,14,6,0,0,4,0,madsr001,0.20512820512820512,0.3617021276595745,0.3111111111111111,0.4339622641509434,0.358974358974359,0.46808510638297873,0.6700854700854701,0.9020473705339221,1.0,0.0
45296,20100430,kendk001,PHI,14,33,0,0,0,1,0,1,0,22,1,6,0,9,0,8,0,5,27,1,0,0,1,0,8,9,0,0,2,1,NL,NL,54,kendk001,PHI13,,,niesj001,23,4,0,9,NYN,7,37,0,0,0,0,3,0,1,1,10,4,1,0,0,3,27,9,0,1,3,1,0,1,2,0,niesj001,0.2702702702702703,0.18181818181818182,0.325,0.25,0.7297297297297297,0.18181818181818182,1.0547297297297298,0.4318181818181818,0.0,1.0
45264,20100501,hallr001,PHI,12,37,0,0,0,1,4,1,0,23,0,13,1,0,0,5,0,1,27,10,0,0,10,0,8,0,0,1,2,0,NL,NL,51,pelfm001,PHI13,,,pelfm001,24,5,1,0,NYN,9,29,0,0,0,0,2,1,1,1,3,0,9,0,0,3,24,0,0,1,6,9,0,0,1,0,hallr001,0.10344827586206896,0.35135135135135137,0.16129032258064516,0.38461538461538464,0.1724137931034483,0.5945945945945946,0.3337041156840934,0.9792099792099793,1.0,0.0
45439,20100502,moyej001,PHI,12,37,0,0,0,0,3,0,1,24,0,15,4,5,0,4,0,3,27,11,0,0,11,0,5,5,0,0,2,0,NL,NL,51,santj003,PHI13,,,santj003,25,3,1,5,NYN,13,32,0,0,0,1,1,0,0,1,6,2,11,0,0,5,24,5,0,1,2,11,0,0,1,0,moyej001,0.1875,0.40540540540540543,0.23529411764705882,0.4358974358974359,0.40625,0.8108108108108109,0.6415441176470589,1.2467082467082466,1.0,1.0
44817,20100503,blanj001,PHI,12,28,0,0,1,0,1,0,2,25,0,5,2,6,0,3,0,3,27,3,1,0,3,0,11,6,0,0,4,1,NL,NL,54,blanj001,PHI13,,,garcj004,26,8,1,6,SLN,6,37,0,0,1,2,5,0,0,0,14,1,3,2,0,4,27,6,1,0,6,3,0,0,2,0,garcj004,0.3783783783783784,0.17857142857142858,0.4,0.2727272727272727,0.5945945945945946,0.42857142857142855,0.9945945945945946,0.7012987012987013,0.0,1.0
44890,20100504,hamec001,PHI,7,31,0,0,0,1,1,0,1,26,0,5,1,1,0,6,0,3,30,2,1,0,2,0,7,1,0,1,3,0,NL,NL,57,hawkb001,PHI13,,,waina001,27,10,0,1,SLN,10,38,0,0,0,1,3,1,1,0,9,0,2,1,0,3,27,1,0,1,11,2,0,0,3,0,contj002,0.23684210526315788,0.16129032258064516,0.2926829268292683,0.22857142857142856,0.3157894736842105,0.3548387096774194,0.6084724005134787,0.5834101382488479,1.0,0.0
44261,20100505,kendk001,PHI,13,30,0,1,0,1,1,1,1,27,0,7,2,0,0,3,0,3,27,4,0,0,4,0,6,0,0,0,1,0,NL,NL,51,pennb002,PHI13,,,pennb002,28,6,0,0,SLN,7,31,0,0,1,1,2,0,1,0,6,0,4,0,0,3,24,0,0,0,4,4,0,0,2,0,kendk001,0.1935483870967742,0.23333333333333334,0.24242424242424243,0.25806451612903225,0.25806451612903225,0.4666666666666667,0.5004887585532747,0.7247311827956989,1.0,1.0
44831,20100506,hallr001,PHI,12,37,0,0,1,3,5,2,1,28,0,14,2,1,1,9,0,3,27,7,0,0,7,0,5,1,0,0,3,1,NL,NL,51,lohsk001,PHI13,,,lohsk001,29,9,0,2,SLN,17,33,0,0,0,1,0,2,3,2,7,0,5,0,0,5,24,2,0,0,10,5,0,0,3,0,hallr001,0.21212121212121213,0.3783783783783784,0.3157894736842105,0.425,0.21212121212121213,0.6756756756756757,0.5279106858054227,1.1006756756756757,1.0,1.0
45349,20100507,moyej001,PHI,7,35,0,0,0,1,2,0,1,29,0,12,1,0,1,7,0,1,27,7,0,0,7,0,5,0,0,0,3,0,NL,NL,51,lowed001,PHI13,,,lowed001,29,1,0,0,ATL,12,28,0,0,0,1,0,0,1,0,2,0,7,0,0,4,24,0,0,0,5,7,0,0,0,2,moyej001,0.07142857142857142,0.34285714285714286,0.07142857142857142,0.39473684210526316,0.07142857142857142,0.4857142857142857,0.14285714285714285,0.8804511278195488,1.0,1.0
45395,20100508,blanj001,PHI,12,32,0,0,0,1,0,2,3,30,0,9,0,4,0,9,0,5,27,1,0,1,1,2,6,4,0,0,4,0,NL,NL,54,blanj001,PHI13,wagnb001,,medlk001,30,11,2,4,ATL,12,32,0,0,0,3,1,0,1,1,7,0,1,0,0,7,27,4,1,0,5,1,0,0,6,0,oflae001,0.21875,0.28125,0.35,0.3611111111111111,0.25,0.28125,0.6,0.6423611111111112,0.0,1.0
