,teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win
25242,KCA,AL,6,1,36,13,2,0,3,6,0,7,6,3,1,1,0,0.361111111,0.361111111,0.666666667,1.027777778,1
25243,KCA,AL,6,1,36,12,2,0,0,6,1,9,7,2,2,2,0,0.333333333,0.351351351,0.388888889,0.74024024,1
25244,KCA,AL,3,0,51,14,3,0,0,3,6,9,19,6,2,2,0,0.274509804,0.344827586,0.333333333,0.67816092,1
25245,KCA,AL,4,0,34,7,3,0,1,3,1,6,4,5,2,2,0,0.205882353,0.228571429,0.382352941,0.61092437,1
25246,KCA,AL,3,0,34,8,3,0,1,3,1,7,6,3,4,4,2,0.235294118,0.277777778,0.411764706,0.689542484,0
25247,KCA,AL,6,0,35,10,2,0,2,6,2,11,4,2,2,2,0,0.285714286,0.324324324,0.514285714,0.838610039,1
25248,KCA,AL,2,0,32,7,0,0,1,2,3,11,7,3,7,7,0,0.21875,0.285714286,0.3125,0.598214286,0
25249,KCA,AL,2,0,31,4,0,0,2,2,1,4,3,3,6,6,0,0.129032258,0.15625,0.322580645,0.478830645,0
25250,KCA,AL,3,0,32,7,3,0,1,3,3,10,5,4,8,8,1,0.21875,0.285714286,0.40625,0.691964286,0
25251,KCA,AL,2,0,30,4,0,1,1,2,1,7,2,3,4,4,0,0.133333333,0.161290323,0.3,0.461290323,0
25252,KCA,AL,4,1,30,9,2,0,0,4,1,3,3,4,3,3,0,0.3,0.34375,0.366666667,0.710416667,1
25253,KCA,AL,2,1,31,6,1,0,1,2,3,9,5,2,3,3,1,0.193548387,0.264705882,0.322580645,0.587286528,0
25254,KCA,AL,5,1,35,12,3,0,1,5,2,6,8,4,3,3,0,0.342857143,0.378378378,0.514285714,0.892664093,1
25255,KCA,AL,2,0,32,5,2,0,0,1,2,12,6,4,4,4,2,0.15625,0.228571429,0.21875,0.447321429,0
25256,KCA,AL,8,0,36,11,2,0,0,7,7,4,9,3,4,4,0,0.305555556,0.431818182,0.361111111,0.792929293,1
25257,KCA,AL,2,0,32,6,1,0,0,2,1,6,5,3,4,4,1,0.1875,0.212121212,0.21875,0.430871212,0
25258,KCA,AL,7,1,30,10,2,1,1,7,6,8,6,4,3,3,0,0.333333333,0.459459459,0.566666667,1.026126126,1
25259,KCA,AL,3,1,34,8,0,0,0,2,1,11,6,3,7,7,0,0.235294118,0.25,0.235294118,0.485294118,0
25260,KCA,AL,4,1,34,7,5,0,0,4,2,7,5,5,11,11,0,0.205882353,0.25,0.352941176,0.602941176,0
25261,KCA,AL,3,1,31,8,0,1,1,3,2,12,6,4,1,1,0,0.258064516,0.303030303,0.419354839,0.722385142,1
25262,KCA,AL,4,1,36,9,2,0,0,4,5,8,10,4,7,7,1,0.25,0.341463415,0.305555556,0.64701897,0
25263,KCA,AL,1,1,33,7,2,0,1,1,2,6,7,4,2,2,0,0.212121212,0.257142857,0.363636364,0.620779221,0
25264,KCA,AL,2,1,31,5,0,0,1,2,4,10,6,4,6,6,1,0.161290323,0.257142857,0.258064516,0.515207373,0
25265,KCA,AL,0,1,29,3,0,0,0,0,1,5,3,4,13,13,1,0.103448276,0.133333333,0.103448276,0.236781609,0
25266,KCA,AL,2,0,32,6,1,0,1,2,2,12,5,1,3,3,0,0.1875,0.235294118,0.3125,0.547794118,0
25267,KCA,AL,3,0,32,7,0,0,1,2,2,4,5,3,7,7,1,0.21875,0.285714286,0.3125,0.598214286,0
25268,KCA,AL,1,0,29,5,0,0,0,1,3,6,4,3,2,2,0,0.172413793,0.25,0.172413793,0.422413793,0
25269,KCA,AL,3,0,29,4,0,0,2,3,3,4,3,5,5,5,0,0.137931034,0.21875,0.344827586,0.563577586,0
25270,KCA,AL,3,0,31,9,1,0,1,3,1,7,6,2,0,0,1,0.290322581,0.303030303,0.419354839,0.722385142,1
25271,KCA,AL,3,0,35,9,1,0,1,3,0,9,5,5,2,2,2,0.257142857,0.257142857,0.371428571,0.628571429,1
25272,KCA,AL,0,0,29,2,0,0,0,0,3,10,5,4,9,9,3,0.068965517,0.15625,0.068965517,0.225215517,0
25273,KCA,AL,2,0,36,9,1,0,1,2,2,14,9,3,3,3,1,0.25,0.289473684,0.361111111,0.650584795,0
25274,KCA,AL,3,1,35,8,0,1,1,2,2,7,7,4,4,4,0,0.228571429,0.27027027,0.371428571,0.641698842,0
25275,KCA,AL,4,1,35,11,2,1,0,4,1,5,8,3,2,2,1,0.314285714,0.333333333,0.428571429,0.761904762,1
25276,KCA,AL,7,1,34,11,1,0,2,7,2,9,5,3,1,1,0,0.323529412,0.361111111,0.529411765,0.890522876,1
25277,KCA,AL,5,1,39,10,3,0,0,5,1,10,5,4,7,7,0,0.256410256,0.275,0.333333333,0.608333333,0
25278,KCA,AL,3,1,50,12,4,1,0,3,4,12,13,8,2,2,0,0.24,0.296296296,0.36,0.656296296,1
25279,KCA,AL,7,0,37,11,2,0,1,6,2,11,6,3,3,3,0,0.297297297,0.333333333,0.432432432,0.765765766,1
25280,KCA,AL,3,0,35,8,2,0,1,2,1,7,6,2,5,5,0,0.228571429,0.25,0.371428571,0.621428571,0
25281,KCA,AL,11,0,42,16,1,2,1,9,2,6,9,2,2,2,1,0.380952381,0.413043478,0.571428571,0.98447205,1
25282,KCA,AL,3,0,32,9,2,0,0,3,6,2,10,4,1,1,1,0.28125,0.384615385,0.34375,0.728365385,1
25283,KCA,AL,6,0,34,6,1,0,4,6,1,7,2,3,1,1,0,0.176470588,0.2,0.558823529,0.758823529,1
25284,KCA,AL,4,0,33,7,2,1,2,4,3,10,5,3,1,1,2,0.212121212,0.277777778,0.515151515,0.792929293,1
25285,KCA,AL,8,1,30,7,2,0,1,7,3,8,2,2,1,1,0,0.233333333,0.323529412,0.4,0.723529412,1
25286,KCA,AL,5,1,40,12,1,0,0,5,7,7,14,7,4,4,0,0.3,0.416666667,0.325,0.741666667,1
25287,KCA,AL,10,1,39,17,6,0,3,10,2,2,8,2,0,0,0,0.435897436,0.452380952,0.820512821,1.272893773,1
25288,KCA,AL,1,0,32,6,0,0,0,1,3,8,7,4,0,0,0,0.1875,0.257142857,0.1875,0.444642857,1
25289,KCA,AL,0,0,34,8,1,0,0,0,3,10,11,3,3,3,0,0.235294118,0.297297297,0.264705882,0.56200318,0
25290,KCA,AL,5,0,34,8,4,0,1,4,3,9,6,5,0,0,3,0.235294118,0.289473684,0.441176471,0.730650155,1
25291,KCA,AL,6,0,34,9,1,0,3,6,4,4,5,5,3,3,1,0.264705882,0.342105263,0.558823529,0.900928793,1
25292,KCA,AL,3,0,33,6,3,0,2,3,3,9,7,2,8,8,1,0.181818182,0.27027027,0.454545455,0.724815725,0
25293,KCA,AL,10,0,36,10,1,1,1,10,4,2,6,4,3,3,1,0.277777778,0.357142857,0.444444444,0.801587302,1
25294,KCA,AL,8,1,34,11,0,0,1,8,2,12,4,5,4,4,1,0.323529412,0.361111111,0.411764706,0.772875817,1
25295,KCA,AL,4,1,35,7,1,1,1,4,3,9,7,6,5,5,0,0.2,0.292682927,0.371428571,0.664111498,0
25296,KCA,AL,4,1,43,6,1,0,2,4,4,6,6,8,5,5,2,0.139534884,0.229166667,0.302325581,0.531492248,0
25297,KCA,AL,6,1,39,11,0,0,0,6,1,8,8,4,7,7,0,0.282051282,0.317073171,0.282051282,0.599124453,0
25298,KCA,AL,5,1,33,9,1,0,1,5,4,7,8,5,2,2,0,0.272727273,0.351351351,0.393939394,0.745290745,1
25299,KCA,AL,11,0,39,16,4,0,2,11,5,9,8,5,5,5,0,0.41025641,0.456521739,0.666666667,1.123188406,1
25300,KCA,AL,10,0,36,10,0,0,2,10,5,8,5,4,3,3,0,0.277777778,0.380952381,0.444444444,0.825396825,1
25301,KCA,AL,5,0,35,11,2,0,2,5,3,7,6,4,5,5,1,0.314285714,0.368421053,0.542857143,0.911278195,0
25302,KCA,AL,2,0,35,7,0,0,0,2,3,12,10,4,6,6,1,0.2,0.263157895,0.2,0.463157895,0
25303,KCA,AL,6,0,33,7,1,0,2,6,5,7,5,6,5,5,0,0.212121212,0.315789474,0.424242424,0.740031898,1
25304,KCA,AL,2,0,36,10,1,0,2,2,1,12,9,4,0,0,0,0.277777778,0.315789474,0.472222222,0.788011696,1
25305,KCA,AL,3,1,33,7,3,0,0,3,2,6,5,6,15,15,1,0.212121212,0.257142857,0.303030303,0.56017316,0
25306,KCA,AL,4,1,37,10,1,0,0,3,2,3,8,4,5,5,2,0.27027027,0.307692308,0.297297297,0.604989605,0
25307,KCA,AL,0,1,30,4,0,0,0,0,3,11,6,4,8,8,1,0.133333333,0.212121212,0.133333333,0.345454545,0
25308,KCA,AL,5,1,35,9,2,1,1,5,1,7,5,5,13,13,1,0.257142857,0.27027027,0.457142857,0.727413127,0
25309,KCA,AL,4,1,34,7,1,1,0,2,1,10,4,4,7,7,0,0.205882353,0.228571429,0.294117647,0.522689076,0
25310,KCA,AL,3,1,29,7,0,1,0,3,0,2,4,4,2,2,0,0.24137931,0.258064516,0.310344828,0.568409344,1
25311,KCA,AL,10,1,35,12,4,0,2,10,3,2,6,3,3,3,0,0.342857143,0.425,0.628571429,1.053571429,1
25312,KCA,AL,1,0,31,6,1,1,0,1,0,6,4,5,1,1,1,0.193548387,0.193548387,0.290322581,0.483870968,0
25313,KCA,AL,3,0,32,7,1,0,1,3,3,11,5,4,4,4,0,0.21875,0.285714286,0.34375,0.629464286,0
25314,KCA,AL,2,0,32,6,1,0,1,2,2,8,5,3,5,5,0,0.1875,0.235294118,0.3125,0.547794118,0
25315,KCA,AL,3,0,37,11,0,1,0,3,1,12,8,4,6,6,3,0.297297297,0.315789474,0.351351351,0.667140825,0
25316,KCA,AL,7,0,37,10,1,0,2,7,3,8,7,7,4,4,1,0.27027027,0.317073171,0.459459459,0.77653263,1
25317,KCA,AL,12,0,45,19,4,1,4,12,1,10,7,7,9,9,0,0.422222222,0.434782609,0.822222222,1.257004831,1
25318,KCA,AL,4,1,33,7,1,0,0,3,4,7,4,8,3,3,1,0.212121212,0.307692308,0.242424242,0.55011655,1
25319,KCA,AL,5,1,32,8,2,0,1,5,3,4,6,6,2,2,0,0.25,0.314285714,0.40625,0.720535714,1
25320,KCA,AL,6,1,37,13,2,1,0,5,2,11,7,4,7,7,2,0.351351351,0.4,0.459459459,0.859459459,0
25321,KCA,AL,2,1,30,5,0,1,0,2,0,9,2,3,7,7,2,0.166666667,0.166666667,0.233333333,0.4,0
25322,KCA,AL,3,1,35,8,3,0,0,3,3,15,8,5,3,3,1,0.228571429,0.289473684,0.314285714,0.603759398,0
25323,KCA,AL,1,0,28,3,0,0,1,1,2,4,2,5,7,7,0,0.107142857,0.166666667,0.214285714,0.380952381,0
25324,KCA,AL,1,0,29,4,0,0,0,1,3,9,5,5,9,9,0,0.137931034,0.242424242,0.137931034,0.380355277,0
25325,KCA,AL,3,0,35,9,1,0,2,2,4,10,9,5,5,5,0,0.257142857,0.333333333,0.457142857,0.79047619,0
25326,KCA,AL,5,0,35,10,2,0,1,4,6,5,10,5,1,1,0,0.285714286,0.390243902,0.428571429,0.818815331,1
25327,KCA,AL,7,0,32,7,1,0,3,7,2,7,2,3,3,3,0,0.21875,0.264705882,0.53125,0.795955882,1
25328,KCA,AL,4,0,43,9,0,0,3,4,0,17,5,6,5,5,0,0.209302326,0.227272727,0.418604651,0.645877378,0
25329,KCA,AL,0,1,29,3,0,0,0,0,4,12,6,3,2,2,0,0.103448276,0.212121212,0.103448276,0.315569488,0
25330,KCA,AL,3,1,35,8,3,0,1,3,2,5,7,5,8,8,0,0.228571429,0.27027027,0.4,0.67027027,0
25331,KCA,AL,3,1,31,8,0,0,0,3,3,8,9,3,1,1,1,0.258064516,0.314285714,0.258064516,0.57235023,1
25332,KCA,AL,7,1,29,8,1,0,2,5,3,4,3,2,1,1,0,0.275862069,0.333333333,0.517241379,0.850574713,1
25333,KCA,AL,3,1,29,6,0,0,2,3,2,10,4,4,2,2,0,0.206896552,0.258064516,0.413793103,0.67185762,1
25334,KCA,AL,1,1,31,6,0,0,0,1,3,11,8,2,0,0,0,0.193548387,0.264705882,0.193548387,0.458254269,1
25335,KCA,AL,1,1,39,10,1,0,1,1,4,7,11,6,2,2,0,0.256410256,0.340909091,0.358974359,0.69988345,0
25336,KCA,AL,0,0,41,4,1,0,0,0,5,14,7,4,1,1,0,0.097560976,0.195652174,0.12195122,0.317603393,0
25337,KCA,AL,2,0,31,6,2,1,0,2,2,3,5,4,6,6,1,0.193548387,0.264705882,0.322580645,0.587286528,0
25338,KCA,AL,1,0,32,6,0,0,0,1,1,4,5,4,2,2,1,0.1875,0.212121212,0.1875,0.399621212,0
25339,KCA,AL,2,0,31,5,0,0,2,2,1,9,3,5,5,5,0,0.161290323,0.1875,0.35483871,0.54233871,0
25340,KCA,AL,1,0,30,2,1,0,0,1,1,6,3,5,11,11,1,0.066666667,0.096774194,0.1,0.196774194,0
25341,KCA,AL,5,0,34,8,1,0,2,5,3,12,6,3,8,8,1,0.235294118,0.315789474,0.441176471,0.756965944,0
25342,KCA,AL,2,0,37,9,0,1,0,2,2,13,11,4,5,5,0,0.243243243,0.3,0.297297297,0.597297297,0
25343,KCA,AL,4,1,34,8,1,0,2,4,3,2,6,5,5,5,1,0.235294118,0.297297297,0.441176471,0.738473768,0
25344,KCA,AL,5,1,39,12,2,0,2,5,0,5,7,6,7,7,1,0.307692308,0.307692308,0.512820513,0.820512821,0
25345,KCA,AL,6,1,30,9,2,0,2,6,4,2,6,4,1,1,0,0.3,0.4,0.566666667,0.966666667,1
25346,KCA,AL,0,1,30,4,0,0,0,0,2,8,5,3,6,6,0,0.133333333,0.1875,0.133333333,0.320833333,0
25347,KCA,AL,6,1,30,9,3,1,0,6,2,2,4,3,1,1,1,0.3,0.323529412,0.466666667,0.790196078,1
25348,KCA,AL,3,1,31,5,3,0,0,2,2,8,5,4,6,6,1,0.161290323,0.228571429,0.258064516,0.486635945,0
25349,KCA,AL,3,1,33,10,2,0,1,3,3,11,9,4,1,1,0,0.303030303,0.361111111,0.454545455,0.815656566,1
25350,KCA,AL,1,1,31,4,1,0,0,1,1,5,4,4,3,3,0,0.129032258,0.15625,0.161290323,0.317540323,0
25351,KCA,AL,7,0,38,13,2,0,1,4,2,7,7,3,3,3,0,0.342105263,0.390243902,0.473684211,0.863928113,1
25352,KCA,AL,7,0,44,12,2,0,2,6,6,9,9,7,6,6,0,0.272727273,0.36,0.454545455,0.814545455,1
25353,KCA,AL,1,0,34,8,1,0,0,1,0,13,7,2,11,11,1,0.235294118,0.257142857,0.264705882,0.521848739,0
25354,KCA,AL,6,0,33,8,3,0,1,5,4,7,5,3,0,0,0,0.242424242,0.324324324,0.424242424,0.748566749,1
25355,KCA,AL,3,1,30,7,3,0,1,3,3,9,7,3,2,2,0,0.233333333,0.323529412,0.433333333,0.756862745,1
25356,KCA,AL,4,1,33,12,4,0,1,4,2,5,10,4,3,3,0,0.363636364,0.394736842,0.575757576,0.970494418,1
25357,KCA,AL,9,1,38,14,1,0,3,8,4,7,11,7,8,8,0,0.368421053,0.441860465,0.631578947,1.073439412,1
25358,KCA,AL,1,1,34,8,1,0,0,1,3,6,9,4,7,7,0,0.235294118,0.297297297,0.264705882,0.56200318,0
25359,KCA,AL,7,1,36,11,0,0,2,7,2,7,6,5,11,11,0,0.305555556,0.35,0.472222222,0.822222222,0
25360,KCA,AL,3,0,40,11,0,0,1,3,1,4,8,7,4,4,0,0.275,0.292682927,0.35,0.642682927,0
25361,KCA,AL,6,0,36,11,0,0,4,6,6,7,9,6,4,4,1,0.305555556,0.404761905,0.638888889,1.043650794,1
25362,KCA,AL,4,0,32,7,1,0,3,4,2,5,3,3,8,8,0,0.21875,0.264705882,0.53125,0.795955882,0
25363,KCA,AL,2,0,34,7,2,0,1,2,1,7,6,2,4,4,1,0.205882353,0.228571429,0.352941176,0.581512605,0
25364,KCA,AL,6,0,33,6,0,0,4,6,1,8,2,3,2,2,0,0.181818182,0.228571429,0.545454545,0.774025974,1
25365,KCA,AL,0,0,30,4,1,0,0,0,1,10,4,3,3,3,1,0.133333333,0.161290323,0.166666667,0.327956989,0
25366,KCA,AL,6,0,37,11,4,0,2,6,1,8,6,4,4,4,1,0.297297297,0.333333333,0.567567568,0.900900901,1
25367,KCA,AL,5,0,34,10,2,0,1,5,6,10,9,5,2,2,0,0.294117647,0.390243902,0.441176471,0.831420373,1
25368,KCA,AL,1,0,32,6,2,0,1,1,0,3,4,4,10,10,0,0.1875,0.1875,0.34375,0.53125,0
25369,KCA,AL,7,1,34,9,1,1,2,7,5,5,7,7,10,10,0,0.264705882,0.365853659,0.529411765,0.895265423,0
25370,KCA,AL,1,1,30,7,2,0,0,1,1,6,6,4,0,0,0,0.233333333,0.258064516,0.3,0.558064516,1
25371,KCA,AL,5,1,37,11,2,0,0,4,1,5,6,4,6,6,1,0.297297297,0.315789474,0.351351351,0.667140825,0
25372,KCA,AL,4,1,33,9,3,0,1,4,0,5,5,1,0,0,0,0.272727273,0.272727273,0.454545455,0.727272727,1
25373,KCA,AL,12,1,39,13,3,0,1,10,3,6,6,4,5,5,0,0.333333333,0.380952381,0.487179487,0.868131868,1
25374,KCA,AL,0,1,32,7,0,0,0,0,2,7,7,5,7,7,1,0.21875,0.264705882,0.21875,0.483455882,0
25375,KCA,AL,3,1,37,10,4,0,1,3,1,11,8,5,6,6,1,0.27027027,0.289473684,0.459459459,0.748933144,0
25376,KCA,AL,9,1,39,14,6,0,2,9,2,9,7,4,4,4,1,0.358974359,0.390243902,0.666666667,1.056910569,1
25377,KCA,AL,7,1,35,11,3,0,1,7,2,10,6,6,3,3,1,0.314285714,0.351351351,0.485714286,0.837065637,1
25378,KCA,AL,3,0,31,7,0,0,1,3,2,8,4,5,6,6,0,0.225806452,0.264705882,0.322580645,0.587286528,0
25379,KCA,AL,12,0,38,14,2,0,5,11,3,9,5,6,6,6,0,0.368421053,0.431818182,0.815789474,1.247607656,1
25380,KCA,AL,8,0,35,7,0,0,4,8,1,9,1,2,3,3,0,0.2,0.222222222,0.542857143,0.765079365,1
25381,KCA,AL,8,0,40,15,4,1,0,8,4,6,9,2,1,1,0,0.375,0.431818182,0.525,0.956818182,1
25382,KCA,AL,7,0,42,16,4,0,3,7,3,6,12,4,1,1,1,0.380952381,0.413043478,0.69047619,1.103519669,1
25383,KCA,AL,7,0,42,15,5,0,2,6,3,6,11,4,1,1,1,0.357142857,0.4,0.619047619,1.019047619,1
25384,KCA,AL,3,0,36,10,2,0,2,3,0,5,6,4,1,1,0,0.277777778,0.277777778,0.5,0.777777778,1
25385,KCA,AL,0,0,30,2,0,0,0,0,1,12,4,3,9,9,0,0.066666667,0.096774194,0.066666667,0.16344086,0
25386,KCA,AL,7,0,35,10,3,0,1,7,5,14,8,4,3,3,0,0.285714286,0.380952381,0.457142857,0.838095238,1
25387,KCA,AL,4,1,34,10,0,1,1,4,2,4,8,3,2,2,0,0.294117647,0.333333333,0.441176471,0.774509804,1
25388,KCA,AL,3,1,29,4,0,0,2,3,1,10,1,4,8,8,1,0.137931034,0.166666667,0.344827586,0.511494253,0
25389,KCA,AL,6,1,29,8,2,0,1,5,5,5,5,4,2,2,2,0.275862069,0.371428571,0.448275862,0.819704433,1
25390,KCA,AL,5,1,36,9,5,0,0,5,1,7,6,4,4,4,0,0.25,0.27027027,0.388888889,0.659159159,1
25391,KCA,AL,3,1,28,5,0,2,1,3,4,6,6,3,2,2,0,0.178571429,0.272727273,0.428571429,0.701298701,1
25392,KCA,AL,3,0,37,11,1,0,0,3,1,10,8,4,5,5,1,0.297297297,0.315789474,0.324324324,0.640113798,0
25393,KCA,AL,8,0,39,14,5,0,2,8,4,4,8,3,2,2,0,0.358974359,0.418604651,0.641025641,1.059630292,1
25394,KCA,AL,3,0,32,7,1,0,0,2,0,8,2,3,7,7,0,0.21875,0.21875,0.25,0.46875,0
25395,KCA,AL,8,1,33,10,1,1,2,8,2,5,5,3,1,1,0,0.303030303,0.324324324,0.575757576,0.9000819,1
25396,KCA,AL,11,1,40,17,3,0,4,11,2,6,7,6,6,6,0,0.425,0.452380952,0.8,1.252380952,1
25397,KCA,AL,5,1,35,10,3,1,2,5,1,5,4,4,8,8,3,0.285714286,0.305555556,0.6,0.905555556,0
25398,KCA,AL,3,0,33,7,1,0,2,3,0,6,4,4,1,1,0,0.212121212,0.205882353,0.424242424,0.630124777,1
25399,KCA,AL,7,0,35,7,3,1,2,5,4,8,5,4,2,2,1,0.2,0.282051282,0.514285714,0.796336996,1
25400,KCA,AL,9,0,41,10,1,0,3,9,4,14,7,5,6,6,0,0.243902439,0.326086957,0.487804878,0.813891835,1
25401,KCA,AL,1,0,30,5,2,0,0,1,2,7,5,3,4,4,0,0.166666667,0.21875,0.233333333,0.452083333,0
25402,KCA,AL,4,0,40,11,1,0,1,3,3,7,9,6,5,5,0,0.275,0.325581395,0.375,0.700581395,0
25403,KCA,AL,2,0,33,6,1,0,1,2,0,13,4,2,5,5,0,0.181818182,0.181818182,0.303030303,0.484848485,0
25404,KCA,AL,3,1,32,8,2,0,1,3,1,3,3,4,5,5,1,0.25,0.272727273,0.40625,0.678977273,0
25405,KCA,AL,0,1,30,4,1,0,0,0,2,7,5,2,1,1,0,0.133333333,0.1875,0.166666667,0.354166667,0
25406,KCA,AL,4,1,35,9,2,0,0,1,3,8,9,4,3,3,0,0.257142857,0.333333333,0.314285714,0.647619048,1
25407,KCA,AL,2,1,35,8,1,0,1,2,3,7,11,5,10,10,0,0.228571429,0.325,0.342857143,0.667857143,0
25408,KCA,AL,3,1,35,10,1,0,0,3,2,5,9,5,8,8,1,0.285714286,0.333333333,0.314285714,0.647619048,0
25409,KCA,AL,4,1,32,8,2,1,1,4,3,10,6,6,3,3,0,0.25,0.305555556,0.46875,0.774305556,1
25410,KCA,AL,16,1,43,19,3,0,2,14,2,8,8,5,4,4,0,0.441860465,0.479166667,0.651162791,1.130329457,1
25411,KCA,AL,7,1,40,14,4,0,1,7,5,7,11,7,5,5,3,0.35,0.413043478,0.525,0.938043478,1
25412,KCA,AL,7,1,30,9,0,0,5,7,6,6,5,5,2,2,0,0.3,0.416666667,0.8,1.216666667,1
25413,KCA,AL,5,0,42,8,0,0,3,4,2,11,4,8,3,3,0,0.19047619,0.222222222,0.404761905,0.626984127,1
25414,KCA,AL,3,0,33,8,0,0,1,3,0,6,4,4,1,1,0,0.242424242,0.235294118,0.333333333,0.568627451,1
25415,KCA,AL,16,0,47,22,2,0,1,16,4,7,12,4,1,1,1,0.468085106,0.527272727,0.574468085,1.101740812,1
25416,KCA,AL,4,0,32,8,1,0,2,4,1,6,2,5,2,2,0,0.25,0.272727273,0.46875,0.741477273,1
25417,KCA,AL,8,0,41,14,0,0,1,8,5,11,9,7,7,7,1,0.341463415,0.404255319,0.414634146,0.818889465,0
25418,KCA,AL,5,0,37,12,2,2,0,5,1,7,8,3,3,3,1,0.324324324,0.358974359,0.486486486,0.845460845,1
25419,KCA,AL,1,0,30,5,3,0,0,1,2,9,4,3,2,2,0,0.166666667,0.21875,0.266666667,0.485416667,0
25420,KCA,AL,2,0,32,5,2,0,0,2,1,6,4,4,7,7,0,0.15625,0.181818182,0.21875,0.400568182,0
25421,KCA,AL,0,0,31,5,1,0,0,0,2,4,7,4,6,6,0,0.161290323,0.235294118,0.193548387,0.428842505,0
25422,KCA,AL,6,1,30,8,0,0,2,6,4,2,5,6,4,4,1,0.266666667,0.352941176,0.466666667,0.819607843,1
25423,KCA,AL,2,1,31,4,1,0,0,1,1,9,3,4,5,5,0,0.129032258,0.15625,0.161290323,0.317540323,0
25424,KCA,AL,7,1,35,10,2,0,2,7,3,9,6,4,4,4,0,0.285714286,0.333333333,0.514285714,0.847619048,0
25425,KCA,AL,9,1,37,13,1,0,3,8,2,4,6,2,1,1,0,0.351351351,0.384615385,0.621621622,1.006237006,1
25426,KCA,AL,3,1,35,8,1,0,3,3,0,9,5,3,10,10,2,0.228571429,0.228571429,0.514285714,0.742857143,0
25427,KCA,AL,5,0,39,15,1,0,1,4,1,9,8,6,8,8,1,0.384615385,0.4,0.487179487,0.887179487,0
25428,KCA,AL,6,0,35,12,2,1,0,6,5,7,9,6,7,7,3,0.342857143,0.414634146,0.457142857,0.871777003,0
25429,KCA,AL,3,0,34,7,2,0,2,2,3,9,7,3,6,6,1,0.205882353,0.27027027,0.441176471,0.711446741,0
25430,KCA,AL,5,0,35,10,2,1,2,5,2,9,5,4,4,4,0,0.285714286,0.324324324,0.571428571,0.895752896,1
25431,KCA,AL,14,0,42,16,1,1,2,12,9,8,11,4,3,3,1,0.380952381,0.480769231,0.595238095,1.076007326,1
25432,KCA,AL,6,0,35,10,1,0,1,5,4,4,6,4,2,2,1,0.285714286,0.358974359,0.4,0.758974359,1
25433,KCA,AL,8,0,34,8,1,0,3,8,2,7,2,4,10,10,0,0.235294118,0.297297297,0.529411765,0.826709062,0
25434,KCA,AL,7,0,39,14,1,0,1,7,6,7,12,5,6,6,1,0.358974359,0.456521739,0.461538462,0.918060201,1
25435,KCA,AL,1,1,35,9,1,0,1,1,2,8,9,5,10,10,0,0.257142857,0.297297297,0.371428571,0.668725869,0
25436,KCA,AL,0,1,32,7,3,0,0,0,3,6,8,4,5,5,0,0.21875,0.285714286,0.3125,0.598214286,0
25437,KCA,AL,7,1,35,15,2,0,1,7,2,7,7,4,4,4,1,0.428571429,0.447368421,0.571428571,1.018796992,1
25438,KCA,AL,3,1,30,6,1,1,0,2,1,6,4,5,2,2,1,0.2,0.225806452,0.3,0.525806452,1
25439,KCA,AL,6,1,38,14,1,0,1,6,2,4,8,5,4,4,0,0.368421053,0.4,0.473684211,0.873684211,1
25440,KCA,AL,0,0,34,8,3,0,0,0,1,5,8,3,4,4,1,0.235294118,0.257142857,0.323529412,0.580672269,0
25441,KCA,AL,0,0,31,4,0,0,0,0,3,11,7,3,4,4,1,0.129032258,0.205882353,0.129032258,0.334914611,0
25442,KCA,AL,0,0,32,6,1,0,0,0,0,10,5,3,12,12,1,0.1875,0.1875,0.21875,0.40625,0
25443,KCA,AL,0,1,28,2,2,0,0,0,2,6,3,6,12,12,0,0.071428571,0.133333333,0.142857143,0.276190476,0
25444,KCA,AL,6,1,35,10,0,0,3,6,2,7,7,5,2,2,0,0.285714286,0.324324324,0.542857143,0.867181467,1
25445,KCA,AL,7,0,37,12,3,0,2,7,3,8,6,5,4,4,1,0.324324324,0.375,0.567567568,0.942567568,1
25446,KCA,AL,0,0,33,7,0,0,0,0,0,7,6,6,17,17,0,0.212121212,0.212121212,0.212121212,0.424242424,0
25447,KCA,AL,5,0,33,9,0,1,1,5,3,2,5,5,2,2,2,0.272727273,0.351351351,0.424242424,0.775593776,1
25448,KCA,AL,7,0,42,16,2,0,3,7,1,5,9,6,6,6,2,0.380952381,0.395348837,0.642857143,1.03820598,1
25449,KCA,AL,2,0,31,5,1,0,1,2,4,7,7,3,13,13,0,0.161290323,0.277777778,0.290322581,0.568100358,0
25450,KCA,AL,13,0,44,18,7,1,2,12,3,5,7,3,2,2,1,0.409090909,0.446808511,0.75,1.196808511,1
25451,KCA,AL,2,1,31,9,1,0,0,2,1,0,4,6,4,4,0,0.290322581,0.333333333,0.322580645,0.655913978,0
25452,KCA,AL,5,1,33,9,3,0,1,5,1,7,3,6,8,8,1,0.272727273,0.285714286,0.454545455,0.74025974,0
25453,KCA,AL,5,1,31,11,2,1,1,5,4,2,7,3,2,2,0,0.35483871,0.416666667,0.580645161,0.997311828,1
25454,KCA,AL,11,1,38,17,6,0,1,11,3,5,6,4,3,3,1,0.447368421,0.487804878,0.684210526,1.172015404,1
