Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
22008,20100427,verlj001,DET,12,31,0,1,0,1,2,3,1,21,0,5,0,0,0,5,0,4,27,0,0,0,0,0,12,0,0,0,1,1,AL,AL,54,verlj001,DET05,raucj001,,lirif001,20,12,0,2,MIN,10,33,0,0,0,1,2,0,1,1,5,0,0,0,0,2,27,0,0,0,10,0,0,1,7,0,lirif001,0.15151515151515152,0.16129032258064516,0.3170731707317073,0.1875,0.2727272727272727,0.22580645161290322,0.5898004434589801,0.41330645161290325,0.0,1.0
19900,20100428,schem001,DET,10,37,0,0,0,1,6,0,1,22,1,13,1,6,0,7,0,4,27,11,0,0,11,0,8,6,0,0,4,0,AL,AL,51,mahar001,DET05,,,bakes002,21,6,0,6,MIN,10,38,0,0,1,1,2,1,0,0,13,2,10,0,0,5,24,6,0,0,8,10,0,0,1,1,thomb001,0.34210526315789475,0.35135135135135137,0.358974358974359,0.42857142857142855,0.5526315789473685,0.5945945945945946,0.9116059379217274,1.0231660231660231,1.0,0.0
25595,20100429,willd003,DET,10,30,0,0,0,3,2,0,0,23,0,7,0,0,1,6,0,3,27,3,1,0,3,2,5,0,0,0,2,0,AL,AL,51,pavac001,DET05,valvj001,,pavac001,22,4,0,0,MIN,7,28,0,0,1,0,0,1,2,0,4,0,2,0,0,1,24,0,0,0,9,2,0,0,3,0,willd003,0.14285714285714285,0.23333333333333334,0.22580645161290322,0.2727272727272727,0.14285714285714285,0.3,0.36866359447004604,0.5727272727272728,1.0,1.0
31725,20100430,porcr001,DET,13,41,0,0,0,0,2,0,0,24,0,16,3,6,0,10,0,4,27,10,1,0,10,1,4,6,0,1,2,1,AL,AL,51,pinej001,DET05,,,pinej001,24,6,0,6,ANA,11,37,0,0,0,0,3,3,0,0,10,1,9,0,0,3,24,6,0,0,7,9,0,1,2,1,porcr001,0.2702702702702703,0.3902439024390244,0.3076923076923077,0.4090909090909091,0.4864864864864865,0.7073170731707317,0.7941787941787942,1.1164079822616408,1.0,1.0
31042,20100501,bondj001,DET,11,32,0,0,0,2,2,3,0,25,0,7,1,1,0,10,0,4,27,3,1,0,3,3,7,1,0,0,5,0,AL,AL,52,shies002,DET05,,,kazms001,25,5,0,2,ANA,8,34,0,0,2,0,2,2,1,0,11,0,2,0,0,4,25,1,0,0,7,2,0,0,0,0,perrr001,0.3235294117647059,0.21875,0.3235294117647059,0.3157894736842105,0.38235294117647056,0.375,0.7058823529411764,0.6907894736842105,1.0,1.0
25603,20100502,verlj001,DET,9,35,0,0,0,0,3,0,0,26,0,11,0,1,0,9,0,2,27,4,0,1,5,0,9,1,0,0,2,0,AL,AL,51,weavj003,DET05,,,weavj003,26,3,0,1,ANA,5,31,0,0,0,0,0,1,0,0,4,0,5,0,0,4,24,1,0,0,7,5,0,0,0,2,verlj001,0.12903225806451613,0.3142857142857143,0.12903225806451613,0.35135135135135137,0.12903225806451613,0.4,0.25806451612903225,0.7513513513513514,1.0,1.0
38728,20100503,bakes002,MIN,7,34,0,0,0,1,3,1,1,26,0,12,1,4,0,5,0,2,27,10,1,0,10,0,2,4,0,1,4,1,AL,AL,51,schem001,MIN04,,,schem001,27,7,0,4,DET,12,35,0,0,0,1,3,0,1,0,9,0,10,0,0,2,24,4,0,0,8,10,0,1,3,1,bakes002,0.2571428571428571,0.35294117647058826,0.3157894736842105,0.41025641025641024,0.4,0.5882352941176471,0.7157894736842105,0.9984917043740573,0.0,1.0
39020,20100504,blacn001,MIN,17,31,0,0,0,2,2,0,2,27,0,8,0,3,0,5,0,1,27,3,0,0,4,1,8,3,0,1,3,0,AL,AL,52,perrr001,MIN04,,,willd003,28,6,0,3,DET,11,35,0,0,0,2,2,0,2,0,11,1,4,0,0,4,25,3,0,0,2,4,0,0,1,1,blacn001,0.3142857142857143,0.25806451612903225,0.3333333333333333,0.3235294117647059,0.45714285714285713,0.3870967741935484,0.7904761904761904,0.7106261859582543,0.0,0.0
39037,20100505,slowk001,MIN,6,32,0,0,0,1,2,0,0,28,1,7,0,4,1,9,0,5,27,4,0,0,5,1,5,4,0,0,5,0,AL,AL,51,porcr001,MIN04,raucj001,,porcr001,29,6,0,4,DET,10,34,0,0,0,0,0,1,1,0,8,4,3,0,0,4,24,4,0,0,5,3,0,0,3,0,slowk001,0.23529411764705882,0.21875,0.2972972972972973,0.34210526315789475,0.5882352941176471,0.28125,0.8855325914149443,0.6233552631578947,0.0,0.0
18428,20100508,mastj001,CLE,8,32,0,0,1,2,1,1,0,28,0,7,0,5,0,6,0,4,27,4,1,0,4,0,15,5,0,0,4,0,AL,AL,54,woodk002,CLE08,valvj001,,verlj001,30,10,0,6,DET,6,35,0,0,0,0,3,1,2,0,9,0,4,0,0,3,27,5,0,1,11,4,0,0,8,1,verlj001,0.2571428571428571,0.21875,0.3953488372093023,0.2972972972972973,0.34285714285714286,0.25,0.7382059800664451,0.5472972972972974,1.0,0.0
