Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
20100509,ATL,NL,31,PHI,NL,31,3,5,51,PHI13,45193,33,8,1,0,0,3,0,0,1,4,0,10,0,0,1,0,8,2,5,5,0,0,24,6,0,0,1,0,29,7,2,0,3,5,0,1,1,2,1,6,0,0,1,0,4,4,3,3,0,0,27,9,0,0,1,0,hamec001,kawak001,lidgb001,kawak001,hamec001,,0.2857142857142857,0.2916666666666667,0.34210526315789475,0.30303030303030304,0.2727272727272727,0.6206896551724138,0.6148325358851674,0.9237199582027168,0.0
20100510,ATL,NL,32,MIL,NL,32,8,2,54,MIL06,24365,34,7,1,0,2,8,1,0,1,8,1,6,0,0,0,0,9,2,2,2,0,0,27,4,0,0,1,0,32,6,1,0,1,2,0,0,1,1,0,10,0,0,1,0,5,3,5,4,0,0,27,12,2,0,0,0,hanst001,david002,,hanst001,david002,,0.30434782608695654,0.2,0.37209302325581395,0.23529411764705882,0.4117647058823529,0.3125,0.7838577291381669,0.5477941176470589,1.0
20100511,ATL,NL,33,MIL,NL,33,11,3,54,MIL06,30678,41,16,6,0,2,11,1,0,1,6,1,4,1,0,1,0,11,5,3,3,1,0,27,13,0,0,2,0,35,10,3,0,0,3,0,0,0,6,1,5,1,0,2,0,11,5,11,11,0,0,27,11,0,0,1,0,hudst001,bushd001,,hudst001,bushd001,,0.5,0.35714285714285715,0.4791666666666667,0.3902439024390244,0.6829268292682927,0.37142857142857144,1.1620934959349594,0.7616724738675958,1.0
20100512,ATL,NL,34,MIL,NL,34,9,2,54,MIL06,30175,39,12,5,0,1,9,1,0,0,5,0,10,1,0,0,0,9,4,2,2,1,0,27,13,1,0,2,0,31,7,1,0,0,2,0,0,0,4,0,5,0,2,2,0,6,4,9,9,0,0,27,7,1,0,0,0,lowed001,parrm001,,lowed001,gally001,,0.36363636363636365,0.25925925925925924,0.38636363636363635,0.3142857142857143,0.5128205128205128,0.25806451612903225,0.8991841491841491,0.5723502304147465,1.0
20100514,ARI,NL,36,ATL,NL,35,5,6,52,ATL02,30657,36,9,5,0,0,5,1,0,0,4,0,13,2,0,0,0,9,4,6,6,0,0,25,11,0,0,1,0,32,12,1,0,2,6,2,0,0,3,1,6,0,2,1,0,6,5,4,4,0,0,27,5,1,0,0,0,wagnb001,qualc001,,kenni001,kawak001,,0.2903225806451613,0.46153846153846156,0.325,0.42857142857142855,0.3888888888888889,0.59375,0.7138888888888889,1.0223214285714286,1.0
20100515,ARI,NL,37,ATL,NL,36,11,1,54,ATL02,32718,40,13,3,1,3,11,0,0,0,3,0,13,2,0,0,0,5,2,1,1,0,0,27,8,0,0,1,0,32,7,4,0,0,1,1,0,0,2,0,6,0,0,1,0,7,3,11,11,1,0,27,8,0,0,0,0,loper001,hanst001,,loper001,hanst001,,0.35135135135135137,0.2413793103448276,0.37209302325581395,0.2647058823529412,0.675,0.34375,1.047093023255814,0.6084558823529411,0.0
20100516,ARI,NL,38,ATL,NL,37,1,13,51,ATL02,31758,27,3,0,0,0,1,1,0,0,1,0,8,0,1,0,0,1,5,12,12,3,0,24,9,2,0,1,0,37,14,4,0,4,12,0,1,0,9,0,2,1,0,1,0,10,2,1,1,0,0,27,10,0,0,1,0,hudst001,hared001,,hared001,hudst001,,0.12,0.5185185185185185,0.14285714285714285,0.48936170212765956,0.1111111111111111,0.8108108108108109,0.25396825396825395,1.3001725129384705,1.0
20100517,NYN,NL,39,ATL,NL,38,3,2,54,ATL02,21086,29,5,2,0,0,3,1,0,1,3,0,7,2,0,2,0,4,3,2,2,1,0,27,17,0,0,3,0,28,8,3,0,1,2,2,1,0,4,0,5,1,1,3,0,6,4,3,3,1,0,27,13,0,0,2,0,pelfm001,lowed001,rodrf003,pelfm001,lowed001,,0.20833333333333334,0.38095238095238093,0.2727272727272727,0.36363636363636365,0.2413793103448276,0.5,0.5141065830721003,0.8636363636363636,0.0
20100518,NYN,NL,40,ATL,NL,39,2,3,51,ATL02,27119,29,5,0,0,2,2,1,0,0,2,0,9,0,0,2,0,3,3,2,2,0,0,24,10,1,0,0,0,31,7,0,0,1,2,0,0,0,3,0,6,0,0,0,0,7,4,2,2,1,0,27,9,0,0,2,0,wagnb001,felip002,,santj003,medlk001,,0.19230769230769232,0.25,0.22580645161290322,0.29411764705882354,0.3793103448275862,0.3225806451612903,0.6051167964404894,0.6166982922201139,1.0
20100519,CIN,NL,40,ATL,NL,40,4,5,53,ATL02,25347,37,11,4,0,1,4,1,0,0,3,0,10,0,0,0,0,10,4,5,5,0,0,26,9,0,0,0,0,36,11,4,1,1,5,1,0,0,1,0,5,1,0,0,0,7,5,4,4,0,0,27,8,0,0,0,0,wagnb001,massn001,,haraa001,kawak001,,0.3333333333333333,0.3235294117647059,0.35,0.32432432432432434,0.4864864864864865,0.5555555555555556,0.8364864864864865,0.8798798798798799,1.0
