Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
20100427,SDN,NL,20,FLO,NL,21,4,1,54,MIA01,11613,38,12,1,0,0,3,0,0,0,3,1,10,3,0,0,0,10,4,1,1,0,0,27,4,0,0,1,0,31,6,0,0,0,0,0,0,0,3,0,15,0,1,1,0,6,5,3,3,0,0,27,8,2,0,0,0,garlj001,sanca004,bellh001,garlj001,sanca004,,0.3157894736842105,0.1935483870967742,0.36585365853658536,0.2647058823529412,0.34210526315789475,0.1935483870967742,0.7079589216944802,0.4582542694497154,0.0,1.0
20100428,SDN,NL,21,FLO,NL,22,6,4,54,MIA01,16310,33,7,2,0,1,6,0,0,1,5,0,11,0,1,0,0,6,5,4,4,0,0,27,12,0,0,1,0,33,10,0,0,1,3,1,1,1,1,0,7,0,1,1,0,6,4,6,6,0,0,27,8,0,0,0,0,corrk001,roben001,bellh001,corrk001,roben001,,0.21212121212121213,0.30303030303030304,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.3939393939393939,0.696969696969697,0.7272727272727273,0.0,0.0
20100430,WAS,NL,23,FLO,NL,23,7,1,54,MIA01,20856,38,13,4,1,2,7,0,0,1,4,0,16,1,1,0,0,9,4,1,1,1,0,27,6,0,0,0,0,36,10,0,0,0,1,1,0,1,5,0,8,0,0,0,0,15,4,7,7,0,0,27,8,2,0,0,0,olses001,nolar001,,olses001,nolar001,,0.34210526315789475,0.2777777777777778,0.4186046511627907,0.38095238095238093,0.6578947368421053,0.2777777777777778,1.076499388004896,0.6587301587301587,0.0,0.0
20100501,WAS,NL,24,FLO,NL,24,1,7,51,MIA01,34886,29,4,2,0,0,1,0,1,0,1,0,8,0,0,0,0,3,3,6,6,1,0,24,14,3,0,0,0,32,10,2,1,2,6,0,0,0,2,0,5,0,2,0,0,3,1,1,1,0,0,27,13,0,0,0,0,volsc001,stamc001,,stamc001,volsc001,,0.13793103448275862,0.3125,0.16129032258064516,0.35294117647058826,0.20689655172413793,0.625,0.3681868743047831,0.9779411764705884,1.0,0.0
20100502,WAS,NL,25,FLO,NL,25,3,9,51,MIA01,13169,33,6,4,0,0,3,0,0,0,5,0,11,0,1,0,0,8,4,9,9,0,0,24,14,0,0,0,0,35,13,5,0,2,9,0,0,1,6,1,5,0,0,0,0,9,5,3,3,0,0,27,5,1,0,0,0,johnj009,lannj001,,lannj001,johnj009,,0.18181818181818182,0.37142857142857144,0.2894736842105263,0.47619047619047616,0.30303030303030304,0.6857142857142857,0.5925039872408293,1.1619047619047618,1.0,1.0
20100504,SFN,NL,25,FLO,NL,26,9,6,72,MIA01,13690,49,15,5,0,1,8,1,0,1,3,2,9,1,1,1,0,9,6,6,6,0,0,36,11,0,0,0,0,45,9,0,0,2,6,0,0,0,3,1,20,1,0,0,0,6,6,8,8,0,0,36,8,1,1,1,0,runzd001,badeb001,motag001,linct001,sanca004,,0.30612244897959184,0.2,0.3584905660377358,0.25,0.46938775510204084,0.3333333333333333,0.8278783211397767,0.5833333333333333,0.0,1.0
20100505,SFN,NL,26,FLO,NL,27,3,2,54,MIA01,11633,32,7,2,0,1,3,2,0,1,4,0,5,0,1,0,0,9,3,2,2,1,0,27,12,0,0,1,0,35,9,1,0,0,2,0,0,1,1,0,7,0,0,1,0,8,4,2,2,1,0,27,9,1,0,0,0,zitob001,roben001,wilsb001,zitob001,roben001,,0.21875,0.2571428571428571,0.32432432432432434,0.2972972972972973,0.375,0.2857142857142857,0.6993243243243243,0.5830115830115831,0.0,0.0
20100506,SFN,NL,27,FLO,NL,28,6,3,54,MIA01,12804,33,9,3,1,1,6,0,1,0,2,1,7,1,1,0,0,3,5,3,3,1,0,27,8,0,0,1,0,30,5,2,0,0,3,0,1,0,5,0,8,0,0,1,0,6,4,5,5,0,0,27,9,2,0,0,0,cainm001,nolar001,wilsb001,cainm001,nolar001,,0.2727272727272727,0.16666666666666666,0.3055555555555556,0.2777777777777778,0.5151515151515151,0.23333333333333334,0.8207070707070707,0.5111111111111111,0.0,0.0
20100507,FLO,NL,29,WAS,NL,29,4,2,54,WAS11,20161,31,7,1,1,1,4,1,1,0,4,1,9,0,0,2,0,6,4,2,2,0,0,27,14,1,0,2,0,32,6,0,0,1,2,0,0,0,2,0,6,0,0,1,0,5,4,2,2,0,0,27,16,2,0,2,0,volsc001,brunb001,nunel001,volsc001,stamc001,,0.22580645161290322,0.1875,0.3055555555555556,0.23529411764705882,0.41935483870967744,0.28125,0.7249103942652331,0.5165441176470589,1.0,0.0
20100508,FLO,NL,30,WAS,NL,30,4,5,51,WAS11,21633,35,7,2,0,1,4,0,0,1,1,0,7,0,0,0,0,6,4,5,5,1,0,24,9,1,0,1,0,30,8,0,1,2,5,0,0,2,1,1,6,0,1,1,0,4,5,4,4,1,0,27,12,1,0,0,0,clipt001,badeb001,cappm001,johnj009,chicm001,,0.2,0.26666666666666666,0.24324324324324326,0.3333333333333333,0.34285714285714286,0.5333333333333333,0.5861003861003862,0.8666666666666667,0.0,1.0
