Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
20100427,ARI,NL,20,COL,NL,21,1,12,51,DEN02,24112,32,5,1,0,0,1,0,0,0,3,0,9,0,0,1,0,7,4,12,12,0,0,24,8,0,0,0,0,37,16,4,1,0,12,1,1,0,6,0,3,0,0,0,0,9,4,1,1,0,0,27,9,1,0,1,0,jimeu001,jacke001,,jacke001,jimeu001,,0.1724137931034483,0.5517241379310345,0.22857142857142856,0.5,0.1875,0.5945945945945946,0.4160714285714285,1.0945945945945947,1.0
20100428,ARI,NL,21,COL,NL,22,12,11,60,DEN02,23773,40,12,5,0,2,12,1,0,1,8,0,8,0,0,1,0,8,6,11,11,1,0,30,10,0,0,0,0,41,12,3,0,2,11,0,1,1,5,0,8,3,0,0,0,7,6,11,11,0,0,30,12,1,0,1,0,howrb001,moraf001,gutij002,bensk001,smitg002,,0.4,0.35294117647058826,0.42857142857142855,0.375,0.575,0.5121951219512195,1.0035714285714286,0.8871951219512195,0.0
20100430,COL,NL,23,SFN,NL,22,2,5,51,SFO03,37144,31,6,2,0,0,1,1,0,0,3,0,5,3,0,1,0,6,3,5,5,0,0,24,13,0,0,1,0,30,7,2,0,0,5,0,0,0,6,0,2,0,0,1,0,7,3,2,2,1,0,27,13,0,0,1,0,zitob001,cooka002,affej001,cooka002,zitob001,,0.2222222222222222,0.2916666666666667,0.2647058823529412,0.3611111111111111,0.25806451612903225,0.3,0.5227703984819734,0.6611111111111111,0.0
20100501,COL,NL,24,SFN,NL,23,1,6,51,SFO03,39211,30,3,1,0,0,1,0,0,0,3,0,9,1,0,0,0,5,4,5,5,0,0,24,11,1,0,3,0,30,10,0,0,3,6,1,1,0,4,0,6,1,0,2,0,6,2,1,1,1,0,27,5,0,0,0,0,cainm001,rogee002,,rogee002,cainm001,,0.1111111111111111,0.4166666666666667,0.18181818181818182,0.4,0.13333333333333333,0.6333333333333333,0.3151515151515152,1.0333333333333332,0.0
20100502,COL,NL,25,SFN,NL,24,4,1,54,SFO03,41831,33,8,0,0,0,4,0,0,1,7,0,9,3,1,1,0,10,4,1,1,0,0,27,9,1,0,1,0,30,4,2,0,1,1,1,0,0,3,0,9,0,0,1,0,6,4,4,4,0,0,27,10,1,0,1,0,chacj001,sancj002,,chacj001,sancj002,,0.32,0.15384615384615385,0.3902439024390244,0.21212121212121213,0.24242424242424243,0.3,0.6326681448632668,0.5121212121212121,1.0
20100503,COL,NL,26,SDN,NL,26,5,2,54,SAN02,15052,31,7,2,0,0,5,1,0,0,4,0,6,0,1,1,0,4,3,2,2,0,0,27,5,1,0,0,0,33,6,2,0,0,2,0,0,1,2,0,15,2,0,0,0,7,4,5,5,0,0,27,15,1,0,2,0,jimeu001,corrk001,,jimeu001,corrk001,,0.2692307692307692,0.2,0.3142857142857143,0.25,0.2903225806451613,0.24242424242424243,0.6046082949308755,0.4924242424242424,1.0
20100504,COL,NL,27,SDN,NL,27,2,3,53,SAN02,16329,33,7,2,0,0,2,0,0,0,3,0,7,0,0,1,0,7,6,3,3,0,0,26,14,0,0,1,0,29,9,1,2,0,3,1,1,1,8,2,5,0,1,1,0,11,3,2,2,0,0,27,13,0,0,1,0,bellh001,moraf001,,smitg002,leblw001,,0.23333333333333334,0.5625,0.2777777777777778,0.46153846153846156,0.2727272727272727,0.4827586206896552,0.5505050505050505,0.9442970822281168,0.0
20100505,COL,NL,28,SDN,NL,28,6,5,72,SAN02,17121,45,12,2,1,1,6,0,0,0,6,0,10,0,2,0,0,9,7,5,5,2,0,36,15,3,0,1,0,45,8,2,0,0,5,0,0,0,5,0,9,0,0,0,0,9,7,6,6,0,0,36,16,0,0,0,0,corpm001,staut001,,cooka002,richc002,,0.3076923076923077,0.2,0.35294117647058826,0.26,0.4222222222222222,0.2222222222222222,0.7751633986928105,0.4822222222222222,1.0
20100507,COL,NL,29,LAN,NL,29,5,6,51,LOS03,40567,33,11,1,1,0,5,0,3,0,7,2,7,1,1,1,0,11,5,5,5,1,0,24,10,1,0,0,0,33,9,4,1,0,6,1,0,0,2,0,7,2,0,0,0,6,5,4,4,0,0,27,12,1,0,1,0,weavj002,dalem002,broxj001,rogee002,kuroh001,,0.5238095238095238,0.3,0.4186046511627907,0.3142857142857143,0.42424242424242425,0.45454545454545453,0.842847075405215,0.7688311688311689,0.0
20100508,COL,NL,30,LAN,NL,30,8,0,54,LOS03,42287,38,11,0,1,1,8,1,0,0,5,0,10,0,0,0,0,9,3,0,0,0,0,27,8,0,0,1,0,33,7,1,0,0,0,0,0,1,2,0,7,0,0,1,0,9,5,8,8,0,0,27,9,2,0,0,0,chacj001,haegc001,,chacj001,haegc001,,0.34375,0.23333333333333334,0.37209302325581395,0.2777777777777778,0.42105263157894735,0.24242424242424243,0.7931456548347613,0.5202020202020202,1.0
20100509,COL,NL,31,LAN,NL,31,0,2,51,LOS03,40718,30,4,0,0,0,0,0,0,0,3,0,10,0,0,0,0,6,2,2,2,0,0,24,14,0,0,1,0,24,3,1,0,1,2,0,0,1,4,0,7,0,2,0,0,3,2,0,0,0,0,27,7,0,0,0,0,kersc001,jimeu001,broxj001,jimeu001,kersc001,,0.14814814814814814,0.15789473684210525,0.21212121212121213,0.27586206896551724,0.13333333333333333,0.2916666666666667,0.34545454545454546,0.5675287356321839,0.0
20100510,PHI,NL,32,COL,NL,32,9,5,54,DEN02,30403,37,12,1,2,2,7,1,1,1,6,1,8,0,0,1,0,10,5,5,5,0,1,27,16,0,0,2,0,35,12,3,1,0,4,1,1,1,3,0,2,0,0,2,0,9,6,8,8,2,0,27,9,2,0,1,0,baezd001,corpm001,,kendk001,smitg002,,0.4444444444444444,0.41379310344827586,0.4222222222222222,0.4,0.6216216216216216,0.4857142857142857,1.0438438438438438,0.8857142857142857,0.0
20100512,PHI,NL,33,COL,NL,33,3,4,57,DEN02,23475,38,11,3,0,0,3,0,1,1,2,0,6,0,0,2,0,9,4,3,3,1,0,27,7,2,0,0,0,35,12,1,1,1,4,3,1,0,4,0,5,0,1,0,0,12,5,3,3,0,0,30,14,0,0,2,0,beimj001,durbc001,,hallr001,cooka002,,0.3235294117647059,0.4444444444444444,0.3333333333333333,0.4,0.3684210526315789,0.5142857142857142,0.7017543859649122,0.9142857142857144,1.0
20100513,WAS,NL,35,COL,NL,34,14,6,48,DEN02,20795,37,16,4,0,2,14,1,1,0,3,1,7,0,1,0,0,4,4,6,6,0,0,24,8,0,0,1,0,33,10,1,1,1,6,0,0,0,6,0,5,0,0,1,0,9,5,14,14,0,0,24,14,0,0,0,0,slatd001,chacj001,,lannj001,chacj001,,0.5161290322580645,0.37037037037037035,0.4634146341463415,0.41025641025641024,0.7027027027027027,0.48484848484848486,1.1661173368490445,0.8951048951048951,0.0
20100515,WAS,NL,36,COL,NL,35,2,6,51,DEN02,29111,30,7,1,0,1,2,1,0,1,1,0,5,0,2,1,0,4,3,6,6,0,0,24,11,0,0,1,0,33,10,4,0,2,6,0,0,0,3,0,3,0,0,1,0,6,2,2,2,0,0,27,12,0,0,2,0,jimeu001,hernl003,,hernl003,jimeu001,,0.25925925925925924,0.3333333333333333,0.28125,0.3611111111111111,0.36666666666666664,0.6060606060606061,0.6479166666666667,0.9671717171717172,1.0
20100515,WAS,NL,37,COL,NL,36,3,4,51,DEN02,35258,34,7,1,0,1,3,0,0,0,0,0,8,0,0,1,0,4,3,3,3,1,1,24,11,1,0,1,0,28,6,0,0,2,3,2,0,0,4,0,5,1,0,1,0,6,4,3,3,1,0,27,12,0,0,1,0,hammj002,burns001,corpm001,atill001,hammj002,,0.20588235294117646,0.2727272727272727,0.20588235294117646,0.3125,0.3235294117647059,0.42857142857142855,0.5294117647058824,0.7410714285714286,1.0
20100516,WAS,NL,38,COL,NL,37,1,2,51,DEN02,42874,32,8,1,0,0,1,1,1,0,2,0,8,0,0,1,0,8,2,2,2,0,0,24,11,0,0,1,0,26,6,1,0,0,2,1,2,0,2,0,3,0,0,1,0,5,3,1,1,1,0,27,10,0,0,1,0,belim001,clipt001,corpm001,olses001,franj003,,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.26666666666666666,0.28125,0.2692307692307692,0.5669642857142857,0.5358974358974359,1.0
20100517,COL,NL,38,CHN,NL,39,2,4,64,CHI11,35760,39,8,1,0,0,2,0,0,0,4,0,10,0,0,1,0,8,4,3,3,0,0,31,14,2,0,3,0,39,10,2,0,1,4,0,0,0,1,0,7,1,0,3,0,5,4,2,2,0,0,33,12,0,1,1,0,marss002,belim001,,cooka002,wellr001,,0.22857142857142856,0.2631578947368421,0.27906976744186046,0.275,0.23076923076923078,0.38461538461538464,0.5098389982110912,0.6596153846153847,0.0
20100518,COL,NL,39,CHN,NL,40,2,6,51,CHI11,37029,32,7,1,0,1,2,0,0,0,2,0,8,1,0,2,0,5,4,6,6,1,0,24,6,1,0,0,0,33,9,1,0,0,6,0,0,0,6,0,10,2,0,0,0,9,5,2,2,1,0,27,13,0,0,2,0,silvc001,chacj001,,chacj001,silvc001,,0.23333333333333334,0.3333333333333333,0.2647058823529412,0.38461538461538464,0.34375,0.30303030303030304,0.6084558823529411,0.6876456876456877,0.0
20100519,COL,NL,40,HOU,NL,40,3,7,51,HOU03,25200,32,6,1,0,1,3,0,0,0,6,0,6,0,0,1,0,8,3,3,3,0,0,24,12,2,0,0,0,36,13,2,0,1,7,1,0,0,2,1,6,0,0,0,0,8,4,3,3,1,0,27,10,0,0,1,0,lyonb003,rogee002,,smitg002,paulf001,,0.23076923076923078,0.40625,0.3157894736842105,0.39473684210526316,0.3125,0.5,0.6282894736842105,0.8947368421052632,0.0
20100520,COL,NL,41,HOU,NL,41,4,0,54,HOU03,25932,34,6,2,0,1,4,0,0,0,6,0,11,2,1,0,0,9,3,0,0,0,0,27,13,0,0,1,0,28,3,0,0,0,0,1,0,0,2,0,6,0,0,1,0,4,4,3,3,0,0,27,10,2,0,0,0,jimeu001,oswar001,,jimeu001,oswar001,,0.21428571428571427,0.12,0.3,0.16666666666666666,0.3235294117647059,0.10714285714285714,0.6235294117647059,0.2738095238095238,1.0
20100521,COL,NL,42,KCA,AL,43,2,9,51,KAN06,24807,34,8,2,0,1,2,0,0,0,1,0,6,0,0,0,0,6,4,8,8,1,0,24,8,0,1,1,0,32,10,0,0,2,7,0,1,2,3,0,7,0,0,0,0,5,3,2,2,1,0,27,16,0,0,0,0,bannb001,hammj002,,hammj002,bannb001,,0.24242424242424243,0.38461538461538464,0.2571428571428571,0.39473684210526316,0.38235294117647056,0.5,0.6394957983193277,0.8947368421052632,0.0
20100522,COL,NL,43,KCA,AL,44,3,0,54,KAN06,20907,35,8,2,1,1,3,0,0,0,0,0,9,0,0,0,0,5,4,0,0,0,0,27,15,0,0,1,0,30,6,2,0,0,0,0,0,0,2,0,6,1,2,1,0,5,5,3,3,0,0,27,6,0,0,0,0,franj003,davik002,corpm001,franj003,davik002,,0.22857142857142856,0.21428571428571427,0.22857142857142856,0.25,0.42857142857142855,0.26666666666666666,0.6571428571428571,0.5166666666666666,1.0
20100523,COL,NL,44,KCA,AL,45,11,7,54,KAN06,21876,42,15,2,0,2,11,0,0,1,4,0,8,0,0,1,0,9,5,7,7,0,0,27,18,1,0,5,0,39,18,2,2,1,7,0,1,0,4,0,3,0,0,5,0,10,5,10,10,0,0,27,3,1,0,1,0,rogee002,greiz001,,cooka002,greiz001,,0.40540540540540543,0.5294117647058824,0.425531914893617,0.5,0.5476190476190477,0.6923076923076923,0.9731509625126646,1.1923076923076923,1.0
20100525,ARI,NL,46,COL,NL,45,2,3,51,DEN02,28370,31,5,1,0,0,2,0,0,0,2,0,6,1,0,1,0,4,3,3,3,1,0,24,9,0,0,2,0,27,7,0,0,2,2,1,0,0,4,0,4,0,0,2,0,5,4,2,2,0,0,27,10,0,0,1,0,chacj001,kenni001,corpm001,kenni001,chacj001,,0.1724137931034483,0.3181818181818182,0.21212121212121213,0.3548387096774194,0.1935483870967742,0.48148148148148145,0.4056695992179863,0.8363201911589009,1.0
20100526,ARI,NL,47,COL,NL,46,3,7,51,DEN02,26320,34,9,2,0,1,3,0,0,0,1,0,3,0,0,2,0,5,4,7,7,0,0,24,11,0,0,0,0,33,9,1,1,3,7,0,0,0,5,0,4,3,0,0,0,7,2,3,3,0,0,27,11,0,0,2,0,jimeu001,loper001,,loper001,jimeu001,,0.2727272727272727,0.32142857142857145,0.2857142857142857,0.3684210526315789,0.4117647058823529,0.6363636363636364,0.6974789915966386,1.0047846889952152,1.0
20100527,ARI,NL,48,COL,NL,47,2,8,51,DEN02,28353,34,7,0,0,0,2,0,0,1,3,0,14,1,0,0,0,9,3,8,8,0,0,24,6,1,0,0,0,33,10,2,0,4,8,0,1,0,0,0,6,0,0,0,0,2,7,2,2,1,0,27,7,0,0,0,0,hammj002,hared001,,hared001,hammj002,,0.23333333333333334,0.3125,0.2894736842105263,0.29411764705882354,0.20588235294117646,0.7272727272727273,0.4953560371517028,1.0213903743315509,1.0
