Date,Visting Team,League,Visiting Team Game Number,Home Team,League,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID
20140521,SFN,NL,47,COL,NL,47,5,1,54,DEN02,30411,102110,10,33,7,3,0,3,5,0,0,0,3,0,8,0,0,1,0,4,6,1,1,0,0,27,11,0,0,1,0,31,5,1,0,0,0,0,0,1,1,0,7,0,0,1,0,5,5,5,5,1,0,27,12,0,0,1,0,petiy001,chacj001,,cainm001,chacj001
20140523,MIN,AL,45,SFN,NL,49,2,6,51,SFO03,41514,2000000,30110010x,32,7,2,1,0,2,0,0,0,7,0,7,0,1,1,0,10,3,6,6,1,0,24,12,1,0,0,0,30,6,1,2,2,6,0,1,0,0,0,7,0,0,0,0,1,4,2,2,2,0,27,12,0,0,1,0,linct001,gibsk002,machj002,gibsk002,linct001
20140524,MIN,AL,46,SFN,NL,50,1,2,51,SFO03,41724,1,01000100x,33,4,2,0,1,1,0,0,0,2,0,8,0,0,0,0,7,4,2,2,0,0,24,12,0,0,1,0,27,5,0,0,1,2,0,1,0,3,0,6,0,0,1,0,5,4,1,1,0,0,27,9,2,0,0,0,voger001,dedus001,romos001,dedus001,voger001
20140525,MIN,AL,47,SFN,NL,51,1,8,51,SFO03,42590,1000000,20113001x,30,4,0,0,0,1,0,1,1,0,0,13,0,0,0,0,4,3,8,8,1,0,24,7,0,0,1,0,32,12,3,0,1,8,0,2,0,1,0,5,0,1,1,0,3,2,1,1,2,1,27,6,1,0,0,0,bumgm001,nolar001,,nolar001,bumgm001
20140526,CHN,NL,49,SFN,NL,52,8,4,54,SFO03,42257,1032200,100200100,38,14,2,1,1,8,0,1,0,2,0,6,1,1,1,0,6,3,3,3,0,0,27,8,1,0,0,0,34,6,0,1,1,4,0,0,0,1,0,13,1,0,0,0,4,5,8,8,0,0,27,11,1,1,1,0,samaj001,petiy001,,samaj001,petiy001
20140527,CHN,NL,50,SFN,NL,53,0,4,51,SFO03,41060,0,20002000x,33,6,1,0,0,0,0,0,0,0,0,8,0,0,0,0,6,3,4,4,1,0,24,6,0,0,0,0,31,9,2,0,0,4,0,2,0,1,0,6,3,0,0,0,6,3,0,0,0,0,27,13,0,0,0,0,hudst001,arrij001,,arrij001,hudst001
20140528,CHN,NL,51,SFN,NL,54,0,5,51,SFO03,41186,0,00000230x,30,2,0,0,0,0,0,0,1,5,0,7,1,0,1,0,9,4,2,2,2,0,24,4,1,0,0,0,31,8,3,0,0,4,1,0,0,4,2,10,0,0,0,0,7,6,0,0,0,0,27,13,2,0,1,0,kontg001,jacke001,,jacke001,linct001
20140529,SFN,NL,55,SLN,NL,54,6,5,54,STL10,41337,20001030,100201001,33,8,1,0,2,5,1,0,0,2,1,9,1,0,0,0,3,4,5,5,0,0,27,12,1,0,2,0,32,9,1,0,1,4,2,0,0,4,0,7,2,0,2,0,6,4,6,6,0,0,27,15,1,0,0,0,lopej002,martc006,romos001,voger001,garcj004
20140530,SFN,NL,56,SLN,NL,55,9,4,54,STL10,43107,140020200,40,39,12,3,0,1,9,0,0,0,3,0,10,0,0,0,0,6,3,4,4,0,0,27,12,1,0,2,0,31,5,3,0,0,4,0,0,1,3,0,13,0,0,2,0,4,5,9,9,0,0,27,11,0,0,0,0,bumgm001,waina001,,bumgm001,waina001
20140531,SFN,NL,57,SLN,NL,56,0,2,51,STL10,44426,0,00001010x,30,3,1,0,0,0,0,0,1,0,0,13,0,0,0,0,4,3,2,2,0,0,24,5,0,0,1,0,27,4,1,0,1,2,0,0,0,4,1,8,1,0,1,0,5,4,0,0,0,0,27,3,0,0,0,0,wachm001,petiy001,roset001,petiy001,wachm001
20140601,SFN,NL,58,SLN,NL,57,8,0,54,STL10,42734,402101000,0,41,14,2,1,0,8,0,0,0,6,0,6,0,0,1,0,12,3,0,0,1,0,27,12,0,0,0,0,31,4,1,0,0,0,0,0,1,2,0,6,0,0,0,0,7,4,5,5,0,0,27,8,1,0,1,0,hudst001,lynnl001,,hudst001,lynnl001
