teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win,wonPrev
SEA,AL,1,1,33,8,1,0,0,1,5,9,10,3,5,5,2,0.24242424242424246,0.34210526315789475,0.2727272727272727,0.6148325358851674,0.0,1.0
SEA,AL,0,1,27,2,0,0,0,0,4,9,5,2,4,4,0,0.07407407407407407,0.21875,0.07407407407407407,0.2928240740740741,0.0,0.0
SEA,AL,2,1,35,10,0,0,0,2,2,9,6,3,1,1,0,0.2857142857142857,0.32432432432432434,0.2857142857142857,0.6100386100386099,1.0,0.0
SEA,AL,6,1,46,7,1,0,1,4,5,10,8,5,8,8,1,0.15217391304347827,0.25,0.2391304347826087,0.4891304347826087,0.0,1.0
SEA,AL,1,1,33,6,4,0,0,1,5,9,10,2,2,2,1,0.18181818181818185,0.2894736842105263,0.30303030303030304,0.5925039872408293,0.0,0.0
SEA,AL,5,1,28,4,1,1,1,5,2,13,3,4,1,1,1,0.14285714285714285,0.2258064516129032,0.35714285714285715,0.5829493087557603,1.0,0.0
SEA,AL,4,1,33,11,1,0,0,4,5,6,10,4,2,2,0,0.3333333333333333,0.42105263157894735,0.3636363636363637,0.7846889952153109,1.0,1.0
SEA,AL,1,0,31,6,1,0,0,1,1,3,4,2,4,4,1,0.1935483870967742,0.21875,0.2258064516129032,0.4445564516129033,0.0,1.0
SEA,AL,0,0,33,7,0,0,0,0,0,10,6,2,11,11,0,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.42424242424242425,0.0,0.0
SEA,AL,5,0,38,11,1,0,1,4,1,9,9,3,6,6,0,0.2894736842105263,0.3170731707317073,0.3947368421052632,0.7118100128369704,0.0,0.0
SEA,AL,5,0,34,10,5,0,0,4,1,5,5,4,9,9,1,0.29411764705882354,0.32432432432432434,0.4411764705882353,0.7655007949125596,0.0,0.0
SEA,AL,3,0,34,9,3,0,0,3,4,5,9,4,2,2,2,0.2647058823529412,0.34210526315789475,0.35294117647058826,0.6950464396284829,0.0,0.0
SEA,AL,0,0,31,4,2,0,0,0,0,6,4,2,4,4,2,0.12903225806451613,0.12903225806451613,0.1935483870967742,0.3225806451612903,0.0,0.0
SEA,AL,0,0,30,2,1,1,0,0,2,15,5,3,4,4,0,0.06666666666666668,0.125,0.16666666666666666,0.29166666666666663,0.0,0.0
SEA,AL,3,1,34,11,1,0,1,2,1,10,9,4,2,2,0,0.3235294117647059,0.3428571428571429,0.4411764705882353,0.7840336134453781,1.0,0.0
SEA,AL,6,1,35,11,3,0,1,6,5,11,9,6,11,11,0,0.3142857142857143,0.3902439024390244,0.4857142857142857,0.8759581881533101,0.0,1.0
SEA,AL,0,1,34,8,2,0,0,0,2,7,10,4,6,6,1,0.2352941176470588,0.2777777777777778,0.29411764705882354,0.5718954248366013,0.0,0.0
SEA,AL,7,1,34,11,2,1,1,7,4,3,9,2,1,1,0,0.3235294117647059,0.4,0.5294117647058824,0.9294117647058824,1.0,0.0
SEA,AL,1,1,32,5,0,0,1,1,0,6,4,4,2,2,1,0.15625,0.15625,0.25,0.40625,0.0,1.0
SEA,AL,3,1,28,7,0,0,0,3,2,7,4,4,2,2,0,0.25,0.3,0.25,0.55,1.0,0.0
SEA,AL,3,1,29,6,0,0,0,3,2,6,6,4,1,1,0,0.20689655172413796,0.25,0.20689655172413796,0.4568965517241379,1.0,1.0
SEA,AL,2,1,30,8,1,0,0,2,2,7,7,2,0,0,0,0.26666666666666666,0.3125,0.3,0.6125,1.0,1.0
SEA,AL,1,1,27,4,0,0,0,1,2,6,2,4,5,5,0,0.14814814814814814,0.2,0.14814814814814814,0.3481481481481481,0.0,1.0
SEA,AL,3,0,35,10,3,0,0,2,2,7,8,4,2,2,0,0.2857142857142857,0.34210526315789475,0.37142857142857133,0.7135338345864661,1.0,0.0
SEA,AL,9,0,41,13,1,0,3,8,3,3,8,3,3,3,0,0.3170731707317073,0.3636363636363637,0.5609756097560976,0.9246119733924612,1.0,1.0
SEA,AL,1,0,29,3,1,0,0,1,7,8,8,3,3,2,1,0.10344827586206896,0.2777777777777778,0.13793103448275862,0.4157088122605364,0.0,1.0
SEA,AL,4,0,46,12,2,1,3,4,3,13,12,5,5,5,1,0.2608695652173913,0.30612244897959184,0.5434782608695652,0.849600709849157,0.0,0.0
SEA,AL,4,0,36,11,1,0,1,4,4,6,9,2,0,0,0,0.3055555555555556,0.375,0.4166666666666667,0.7916666666666667,1.0,0.0
SEA,AL,6,0,35,8,3,0,1,6,1,4,4,4,5,5,0,0.22857142857142854,0.2432432432432433,0.4,0.6432432432432433,1.0,1.0
SEA,AL,6,0,37,12,0,0,2,6,3,5,8,2,0,0,0,0.32432432432432434,0.3902439024390244,0.4864864864864865,0.8767303889255109,1.0,1.0
