Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
16310,20100428,roben001,FLO,8,33,0,0,1,0,0,0,1,22,1,10,1,6,0,6,0,4,27,3,1,1,4,0,7,6,0,0,1,0,NL,NL,54,roben001,MIA01,bellh001,,corrk001,21,6,0,6,SDN,12,33,0,0,1,1,2,0,0,1,7,1,4,0,0,5,27,6,0,0,11,4,0,0,5,0,corrk001,0.21212121212121213,0.30303030303030304,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.3939393939393939,0.696969696969697,0.7272727272727273,1.0,1.0
16696,20100429,leblw001,SDN,10,36,0,0,0,1,0,1,2,22,1,13,0,0,0,6,0,2,27,8,0,0,9,0,9,0,0,0,2,1,NL,NL,51,david002,SAN02,,,david002,22,8,0,0,MIL,7,34,0,0,0,2,4,2,1,0,9,0,8,0,0,2,24,0,0,0,8,8,0,0,1,0,leblw001,0.2647058823529412,0.3611111111111111,0.2857142857142857,0.41025641025641024,0.38235294117647056,0.3611111111111111,0.6680672268907563,0.7713675213675213,1.0,1.0
29366,20100430,richc002,SDN,9,27,0,0,1,0,1,1,0,23,0,6,1,0,1,7,0,4,27,3,1,1,3,2,5,0,0,0,5,0,NL,NL,51,bushd001,SAN02,bellh001,,bushd001,23,9,0,0,MIL,10,33,0,0,0,1,0,0,0,0,6,0,3,0,0,2,24,0,0,1,13,3,0,0,3,1,richc002,0.18181818181818182,0.2222222222222222,0.25,0.3333333333333333,0.18181818181818182,0.37037037037037035,0.4318181818181818,0.7037037037037037,1.0,1.0
25619,20100501,latom001,SDN,10,33,0,1,0,0,1,0,0,24,0,7,0,2,0,7,0,4,27,1,0,0,1,0,14,2,0,0,2,0,NL,NL,54,latom001,SAN02,hofft001,,gally001,24,12,0,2,MIL,7,36,0,0,0,0,1,0,0,0,9,2,1,1,0,3,27,2,0,0,8,1,0,0,5,0,gally001,0.25,0.21212121212121213,0.34146341463414637,0.2571428571428571,0.4444444444444444,0.24242424242424243,0.7859078590785908,0.49956709956709955,0.0,1.0
20074,20100502,garlj001,SDN,12,33,0,0,0,0,0,0,0,25,0,10,2,0,2,11,0,3,27,7,0,1,8,4,7,0,0,1,9,1,NL,NL,51,wolfr001,SAN02,,,wolfr001,25,10,0,0,MIL,10,29,0,0,0,0,0,2,0,0,3,0,7,0,0,5,24,0,0,0,5,7,0,0,8,0,garlj001,0.10344827586206896,0.30303030303030304,0.2972972972972973,0.4523809523809524,0.10344827586206896,0.5454545454545454,0.40074557315936626,0.9978354978354977,1.0,0.0
15052,20100503,corrk001,SDN,15,33,0,0,0,2,2,1,0,26,1,6,0,5,0,7,0,4,27,2,0,0,2,2,15,5,0,0,2,0,NL,NL,54,corrk001,SAN02,,,jimeu001,26,4,1,5,COL,5,31,0,0,1,0,2,1,1,0,7,0,2,0,0,3,27,5,0,0,6,2,0,0,4,0,jimeu001,0.22580645161290322,0.18181818181818182,0.3142857142857143,0.25,0.2903225806451613,0.24242424242424243,0.6046082949308755,0.49242424242424243,0.0,1.0
16329,20100504,leblw001,SDN,13,29,0,0,1,1,1,0,1,27,1,9,0,2,2,11,0,3,27,3,1,1,3,0,5,2,0,2,8,0,NL,NL,53,moraf001,SAN02,,,smitg002,27,7,0,2,COL,14,33,0,0,0,1,2,0,1,0,7,0,3,0,0,6,26,2,0,0,7,3,0,0,3,0,bellh001,0.21212121212121213,0.3103448275862069,0.2777777777777778,0.46153846153846156,0.2727272727272727,0.4827586206896552,0.5505050505050505,0.9442970822281167,1.0,0.0
17121,20100505,richc002,SDN,16,45,0,0,0,0,2,0,0,28,0,8,0,6,0,9,0,7,36,5,0,0,5,0,9,6,0,0,5,0,NL,NL,72,staut001,SAN02,,,cooka002,28,9,0,6,COL,15,45,0,0,2,1,2,3,0,0,12,1,5,0,0,7,36,6,0,0,10,5,0,1,6,2,corpm001,0.26666666666666666,0.17777777777777778,0.35294117647058826,0.26,0.4222222222222222,0.2222222222222222,0.7751633986928105,0.4822222222222222,0.0,1.0
25586,20100507,norrb001,HOU,9,30,0,0,0,0,1,1,0,29,0,3,0,6,0,3,1,5,27,0,0,0,0,0,9,6,0,0,0,1,NL,NL,54,norrb001,HOU03,,,latom001,29,9,0,7,SDN,11,39,0,0,0,0,3,1,0,0,11,3,0,0,0,2,27,7,0,2,11,0,0,0,4,0,latom001,0.28205128205128205,0.1,0.3488372093023256,0.1,0.5897435897435898,0.13333333333333333,0.9385807990459154,0.23333333333333334,1.0,0.0
27038,20100508,paulf001,HOU,5,28,0,0,1,0,0,1,1,30,0,3,0,1,0,3,0,3,27,1,0,0,1,2,3,1,0,0,3,0,NL,NL,54,paulf001,HOU03,bellh001,,garlj001,30,7,0,2,SDN,15,32,0,0,0,1,0,0,0,1,6,0,1,0,0,3,27,2,1,2,13,1,0,0,2,0,garlj001,0.1875,0.10714285714285714,0.25,0.1935483870967742,0.1875,0.10714285714285714,0.4375,0.30069124423963134,1.0,1.0
