Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS
20160902,ANA,AL,134,SEA,AL,134,8,11,51,SEA03,16775,35,10,1,0,2,7,0,0,0,4,0,6,0,0,2,0,4,5,11,11,1,0,24,9,2,0,0,0,38,13,1,0,1,10,0,0,0,7,1,10,0,0,0,0,10,6,5,5,2,0,27,10,1,0,2,0,miraa002,oberb001,diaze006,oberb001,miraa002,,0.3225806451612903,0.43333333333333335,0.358974358974359,0.4444444444444444,0.4857142857142857,0.4473684210526316,0.8446886446886447,0.8918128654970761
20160903,ANA,AL,135,SEA,AL,135,10,3,54,SEA03,20357,41,15,3,1,5,10,0,0,1,2,0,2,0,0,2,0,7,4,3,3,0,0,27,11,0,0,1,0,35,9,1,0,2,3,0,0,0,2,0,10,0,0,1,0,7,4,9,9,0,0,27,13,1,0,2,0,skagt001,walkt004,,skagt001,walkt004,,0.39473684210526316,0.2727272727272727,0.4090909090909091,0.2972972972972973,0.8536585365853658,0.45714285714285713,1.262749445676275,0.7544401544401544
20160904,ANA,AL,136,SEA,AL,136,4,2,54,SEA03,24033,32,10,0,0,2,4,1,0,0,2,0,7,1,1,2,0,4,7,2,2,0,0,27,13,0,0,2,0,33,8,1,0,2,2,0,0,0,2,0,5,1,0,2,0,6,3,4,4,1,0,27,15,0,0,2,0,guerd001,iwakh001,baila001,shoem001,iwakh001,,0.3448275862068966,0.25806451612903225,0.35294117647058826,0.2857142857142857,0.5,0.45454545454545453,0.8529411764705883,0.7402597402597402
20160905,TEX,AL,138,SEA,AL,137,6,14,51,SEA03,23618,33,7,0,0,2,6,0,0,1,4,0,8,1,0,1,0,5,5,14,14,1,0,24,5,0,1,0,0,38,14,3,0,2,13,0,1,0,9,2,14,2,0,0,0,10,4,6,6,1,0,27,9,0,0,1,0,hernf002,hamec001,,hamec001,hernf002,,0.25,0.5384615384615384,0.3157894736842105,0.4791666666666667,0.3939393939393939,0.6052631578947368,0.7097288676236044,1.0844298245614035
20160906,TEX,AL,139,SEA,AL,138,10,7,54,SEA03,14615,44,15,7,0,2,10,0,0,2,6,1,10,0,0,0,0,15,5,5,5,0,0,27,12,2,0,1,0,39,12,3,0,2,7,0,1,0,4,0,7,0,0,1,0,10,6,8,8,1,0,27,8,1,0,0,0,perem004,paxtj001,dysos001,perem004,paxtj001,,0.42857142857142855,0.35294117647058826,0.4423076923076923,0.36363636363636365,0.6363636363636364,0.5384615384615384,1.0786713286713288,0.9020979020979021
20160907,TEX,AL,140,SEA,AL,139,3,8,51,SEA03,15434,32,7,0,0,1,3,0,0,0,4,0,6,0,1,1,0,6,3,8,8,0,0,24,4,0,0,1,0,30,8,1,0,3,8,0,1,1,4,0,9,0,0,1,0,4,4,0,0,0,0,27,10,1,0,2,0,miraa002,grifa002,,grifa002,miraa002,,0.25,0.3333333333333333,0.3055555555555556,0.3611111111111111,0.3125,0.6,0.6180555555555556,0.961111111111111
20160908,TEX,AL,141,SEA,AL,140,3,6,51,SEA03,17493,34,8,2,0,1,3,0,0,1,2,0,7,0,0,0,0,7,5,6,6,0,0,24,12,0,0,2,0,32,11,1,0,2,6,0,0,0,5,0,9,0,1,2,0,7,4,3,3,0,0,27,9,0,0,0,0,walkt004,holld003,diaze006,holld003,walkt004,,0.25806451612903225,0.4074074074074074,0.2972972972972973,0.43243243243243246,0.38235294117647056,0.5625,0.6796502384737679,0.9949324324324325
20160909,SEA,AL,141,OAK,AL,140,3,2,54,OAK01,19385,33,6,2,0,2,3,0,0,0,3,0,12,0,0,1,0,6,4,2,2,0,0,27,12,0,0,1,0,33,7,1,0,0,2,0,0,0,1,0,8,0,0,1,0,5,4,3,3,0,0,27,8,0,0,1,0,iwakh001,mengd001,diaze006,iwakh001,mengd001,,0.2,0.21875,0.25,0.23529411764705882,0.42424242424242425,0.24242424242424243,0.6742424242424243,0.47771836007130125
20160910,SEA,AL,142,OAK,AL,141,14,3,54,OAK01,18438,40,17,4,0,1,13,0,1,0,5,1,6,0,0,1,0,5,4,3,3,0,0,27,11,1,0,1,0,36,9,1,0,1,3,0,0,0,2,0,3,0,0,1,0,8,3,14,14,0,0,27,13,0,0,2,0,hernf002,gravk001,,hernf002,gravk001,,0.5151515151515151,0.2647058823529412,0.4782608695652174,0.2894736842105263,0.6,0.3611111111111111,1.0782608695652174,0.6505847953216375
20160911,SEA,AL,143,OAK,AL,142,3,2,54,OAK01,13610,36,12,3,0,1,3,1,0,1,1,0,5,1,0,1,0,9,4,2,2,0,0,27,11,0,0,3,0,29,7,0,1,0,2,1,1,0,3,1,6,0,0,3,0,5,5,3,3,0,0,27,10,1,0,1,0,cishs001,madsr001,diaze006,paxtj001,alcar001,,0.36363636363636365,0.30434782608695654,0.3684210526315789,0.30303030303030304,0.5,0.3103448275862069,0.868421052631579,0.61337513061651
20160912,SEA,AL,144,ANA,AL,143,8,1,54,ANA01,29932,39,11,3,0,2,6,0,0,1,2,0,4,0,0,0,0,7,5,1,1,0,0,27,9,1,1,2,0,32,6,1,0,0,1,0,0,0,3,0,4,0,0,2,0,7,3,7,7,1,1,27,12,1,0,0,0,miraa002,nolar001,,miraa002,nolar001,,0.3055555555555556,0.20689655172413793,0.3333333333333333,0.2571428571428571,0.5128205128205128,0.21875,0.846153846153846,0.4758928571428571
20160913,SEA,AL,145,ANA,AL,144,8,0,54,ANA01,32139,36,10,2,0,3,8,0,1,0,3,0,5,1,0,1,0,5,1,0,0,0,0,27,13,1,0,1,0,30,3,0,0,0,0,0,0,0,0,0,11,0,0,1,0,3,5,4,4,0,0,27,10,1,0,1,0,walkt004,meyea001,,walkt004,meyea001,,0.3125,0.1,0.325,0.1,0.5833333333333334,0.1,0.9083333333333334,0.2
20160914,SEA,AL,146,ANA,AL,145,2,1,54,ANA01,33501,33,6,0,0,2,2,0,0,1,0,0,7,1,0,0,0,5,4,1,1,1,0,27,12,0,0,1,0,29,5,0,0,0,0,2,0,0,3,0,4,0,0,1,0,6,5,2,2,0,0,27,11,0,0,0,0,iwakh001,valdj003,diaze006,iwakh001,chacj001,,0.1875,0.20833333333333334,0.20588235294117646,0.25,0.36363636363636365,0.1724137931034483,0.5695187165775402,0.4224137931034483
20160916,HOU,AL,147,SEA,AL,147,6,0,54,SEA03,30178,37,10,3,0,2,6,1,0,0,4,0,10,2,0,1,0,9,3,0,0,0,0,27,8,0,0,0,0,29,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,5,5,5,5,1,0,27,5,2,0,1,0,mchuc001,hernf002,,mchuc001,hernf002,,0.3125,0.11538461538461539,0.34146341463414637,0.1875,0.5135135135135135,0.10344827586206896,0.8549769281476598,0.29094827586206895
20160917,HOU,AL,148,SEA,AL,148,2,1,54,SEA03,32304,32,5,1,0,0,2,0,0,0,1,1,7,0,0,0,0,4,4,1,1,0,0,27,11,0,0,0,0,33,7,2,0,0,1,0,0,0,1,0,10,0,0,0,0,6,3,2,2,0,0,27,5,0,0,0,0,fierm001,paxtj001,gilek001,fierm001,paxtj001,,0.16666666666666666,0.21875,0.18181818181818182,0.23529411764705882,0.1875,0.2727272727272727,0.3693181818181818,0.5080213903743316
20160918,HOU,AL,149,SEA,AL,149,3,7,51,SEA03,25383,31,5,1,0,2,3,0,0,0,2,0,8,0,0,0,0,3,6,7,7,1,0,24,7,0,0,2,0,34,12,3,0,2,7,0,0,1,3,0,6,0,0,2,0,7,4,3,3,0,0,27,8,0,0,1,0,miraa002,fistd001,,fistd001,miraa002,,0.1724137931034483,0.4,0.21212121212121213,0.42105263157894735,0.3870967741935484,0.6176470588235294,0.5992179863147605,1.0386996904024768
20160919,TOR,AL,150,SEA,AL,150,3,2,54,SEA03,34809,33,8,1,0,1,3,1,0,0,5,0,12,4,0,0,0,9,3,2,2,0,0,27,1,0,0,0,0,30,3,0,0,1,2,0,0,0,5,0,10,0,0,0,0,6,4,3,3,0,0,27,11,0,0,0,0,estrm001,walkt004,osunr001,estrm001,walkt004,,0.2962962962962963,0.12,0.34210526315789475,0.22857142857142856,0.36363636363636365,0.2,0.7057416267942584,0.4285714285714286
20160920,TOR,AL,151,SEA,AL,151,10,2,54,SEA03,33573,39,14,2,0,4,10,0,0,0,5,0,9,0,0,1,0,7,5,2,2,1,0,27,7,0,0,0,0,34,7,1,1,0,2,0,0,1,2,0,11,2,0,0,0,8,5,9,9,0,0,27,6,1,0,2,0,happj001,iwakh001,,happj001,iwakh001,,0.4117647058823529,0.22580645161290322,0.4318181818181818,0.2702702702702703,0.717948717948718,0.29411764705882354,1.1497668997668997,0.5643879173290938
20160921,TOR,AL,152,SEA,AL,152,1,2,70,SEA03,39595,38,6,2,0,1,1,1,0,0,6,0,10,0,1,2,0,8,10,1,1,1,0,34,10,2,0,1,0,39,6,1,0,0,2,1,1,1,6,0,14,2,0,1,0,12,6,1,1,0,0,36,18,0,0,2,0,vincn001,dickr001,,sanca006,hernf002,,0.1935483870967742,0.2,0.2727272727272727,0.2765957446808511,0.2894736842105263,0.1794871794871795,0.562200956937799,0.45608292416803053
20160923,SEA,AL,153,MIN,AL,154,10,1,54,MIN04,22683,40,13,2,0,1,9,0,0,0,7,0,8,0,0,0,0,10,3,1,1,0,0,27,11,0,0,1,0,31,5,0,1,0,1,0,0,0,1,0,11,0,0,1,0,4,6,9,9,0,0,27,8,2,0,0,0,paxtj001,gibsk002,,paxtj001,gibsk002,,0.3939393939393939,0.16666666666666666,0.425531914893617,0.1875,0.45,0.22580645161290322,0.875531914893617,0.41330645161290325
20160924,SEA,AL,154,MIN,AL,155,2,3,51,MIN04,24749,32,5,1,0,1,2,1,0,0,0,0,7,0,0,1,0,4,4,3,3,1,0,24,6,0,0,0,0,27,3,0,0,2,3,0,0,0,1,0,6,0,0,0,0,1,3,2,2,1,0,27,12,2,0,1,0,dufft001,miraa002,kintb001,miraa002,dufft001,,0.16129032258064516,0.11538461538461539,0.15625,0.14285714285714285,0.28125,0.3333333333333333,0.4375,0.47619047619047616
20160925,SEA,AL,155,MIN,AL,156,4,3,54,MIN04,22092,33,6,2,0,3,4,1,0,1,2,0,5,0,0,1,0,6,4,3,3,0,0,27,7,0,1,2,0,34,9,2,0,1,2,0,0,0,4,0,11,1,0,2,0,8,3,4,4,0,0,27,9,3,0,1,0,walkt004,santh001,diaze006,walkt004,santh001,,0.20689655172413793,0.3,0.25,0.34210526315789475,0.5151515151515151,0.4117647058823529,0.7651515151515151,0.7538699690402477
20160926,SEA,AL,156,HOU,AL,157,4,3,66,HOU03,24107,44,12,2,0,2,3,1,0,0,6,2,16,1,0,1,0,14,6,3,3,0,0,33,15,0,0,2,0,40,10,1,0,0,3,0,0,0,2,0,10,1,0,2,0,6,5,3,3,1,0,33,6,1,0,1,0,stord001,gregl001,vincn001,iwakh001,mchuc001,,0.34285714285714286,0.2631578947368421,0.36,0.2857142857142857,0.45454545454545453,0.275,0.8145454545454545,0.5607142857142857
20160927,SEA,AL,157,HOU,AL,158,4,8,51,HOU03,23499,35,11,4,0,0,4,0,1,0,1,0,7,0,0,1,0,6,4,4,4,0,0,24,11,2,0,2,0,34,11,2,0,0,7,0,0,1,2,0,6,0,0,2,0,5,5,4,4,0,0,27,11,0,0,2,0,gustj001,hernf002,,hernf002,fierm001,,0.3333333333333333,0.3548387096774194,0.32432432432432434,0.3783783783783784,0.42857142857142855,0.38235294117647056,0.752895752895753,0.760731319554849
20160928,SEA,AL,158,HOU,AL,159,12,4,54,HOU03,21187,40,15,1,0,2,12,0,0,1,7,1,10,2,0,1,0,9,5,4,4,0,0,27,9,0,0,1,0,37,11,4,0,2,4,0,0,1,1,0,10,0,0,1,0,8,7,12,12,1,0,27,13,1,0,1,0,paxtj001,fistd001,,paxtj001,fistd001,,0.4838709677419355,0.3142857142857143,0.4791666666666667,0.3333333333333333,0.55,0.5675675675675675,1.0291666666666668,0.9009009009009008
20160929,OAK,AL,159,SEA,AL,159,2,3,51,SEA03,19796,35,9,3,0,1,2,0,0,0,0,0,11,0,0,1,0,6,4,3,3,0,0,24,6,0,1,0,0,35,12,0,0,1,3,0,0,0,2,0,7,1,0,0,0,10,5,2,2,0,0,27,5,0,0,1,0,cishs001,hendl001,diaze006,gravk001,miraa002,,0.2571428571428571,0.36363636363636365,0.2571428571428571,0.3783783783783784,0.42857142857142855,0.42857142857142855,0.6857142857142857,0.8069498069498069
20160930,OAK,AL,160,SEA,AL,160,1,5,51,SEA03,24088,28,2,1,0,1,1,0,0,0,5,0,4,1,0,1,0,5,3,5,5,1,0,24,11,0,0,0,0,31,7,1,0,4,5,0,0,0,1,0,6,0,0,0,0,3,4,1,1,1,0,27,7,1,0,2,0,walkt004,alcar001,,alcar001,walkt004,,0.08695652173913043,0.23333333333333334,0.21212121212121213,0.25,0.21428571428571427,0.6451612903225806,0.4264069264069264,0.8951612903225806
20161001,OAK,AL,161,SEA,AL,161,9,8,60,SEA03,29522,45,16,7,0,1,9,0,0,0,2,1,12,0,0,0,0,8,5,7,7,1,0,30,10,1,0,0,0,44,13,3,0,2,8,0,0,1,5,1,12,1,0,0,0,12,7,8,8,0,0,30,8,2,0,0,0,madsr001,diaze006,,cottj001,iwakh001,,0.38095238095238093,0.35135135135135137,0.3829787234042553,0.38,0.5777777777777777,0.5,0.960756501182033,0.88
20161002,OAK,AL,162,SEA,AL,162,3,2,54,SEA03,24856,31,7,2,0,1,3,0,0,0,4,0,9,0,0,3,0,5,4,2,2,0,0,27,9,0,0,1,0,32,6,2,0,0,2,0,0,0,1,0,10,0,0,1,0,4,5,3,3,0,0,27,8,0,0,3,0,manas001,hernf002,axfoj001,manas001,hernf002,,0.25925925925925924,0.1935483870967742,0.3142857142857143,0.21212121212121213,0.3870967741935484,0.25,0.7013824884792627,0.46212121212121215
20170403,SEA,AL,1,HOU,AL,1,0,3,51,HOU03,41678,29,3,0,0,0,0,0,0,1,4,0,8,0,0,1,0,7,4,3,3,0,0,24,11,1,0,2,0,27,6,0,0,2,3,0,1,0,1,0,6,1,0,1,1,3,3,0,0,1,0,27,11,0,0,1,0,keucd001,hernf002,gilek001,hernf002,keucd001,,0.125,0.24,0.23529411764705882,0.2413793103448276,0.10344827586206896,0.4444444444444444,0.33874239350912777,0.685823754789272
20170404,SEA,AL,2,HOU,AL,2,1,2,51,HOU03,21406,36,7,3,0,0,1,0,0,0,2,1,11,0,0,0,0,10,4,2,2,0,0,24,16,1,0,2,0,26,5,0,0,2,2,0,0,0,3,0,3,0,2,2,0,3,4,1,1,0,0,27,12,2,0,0,0,mccul002,iwakh001,gilek001,iwakh001,mccul002,,0.21212121212121213,0.21739130434782608,0.23684210526315788,0.27586206896551724,0.2777777777777778,0.4230769230769231,0.5146198830409356,0.6989389920424403
20170405,SEA,AL,3,HOU,AL,3,3,5,77,HOU03,20303,45,6,2,0,1,3,0,0,0,8,0,14,3,0,0,0,11,9,5,5,3,0,38,16,1,0,2,0,51,13,4,0,1,5,1,0,0,3,0,9,0,0,2,0,12,7,3,3,0,0,39,9,0,0,0,0,peacb001,dejoc001,,paxtj001,mortc002,,0.16216216216216217,0.2765957446808511,0.2641509433962264,0.2962962962962963,0.24444444444444444,0.39215686274509803,0.5085953878406708,0.6884531590413943
20170406,SEA,AL,4,HOU,AL,4,4,2,54,HOU03,18362,33,7,0,0,1,4,0,0,1,4,0,8,1,0,1,0,7,4,2,2,0,0,27,7,1,0,2,0,32,6,0,0,2,2,0,0,1,3,1,10,0,0,1,0,7,4,4,4,0,0,27,9,0,0,1,0,altad001,gilek001,diaze006,miraa002,musgj001,,0.25,0.2222222222222222,0.3157894736842105,0.2777777777777778,0.30303030303030304,0.375,0.6188197767145136,0.6527777777777778
20170407,SEA,AL,5,ANA,AL,5,1,5,51,ANA01,43911,33,5,0,0,0,1,0,0,1,1,0,10,1,0,0,0,7,3,5,5,0,0,24,8,1,0,2,0,33,11,1,0,2,5,0,1,0,2,1,8,1,0,1,0,7,5,1,1,0,0,27,5,1,0,0,0,chavj001,gally001,,gally001,chavj001,,0.16129032258064516,0.3793103448275862,0.2,0.3611111111111111,0.15151515151515152,0.5454545454545454,0.35151515151515156,0.9065656565656566
20170408,SEA,AL,6,ANA,AL,6,4,5,51,ANA01,42668,33,8,2,0,1,4,0,1,0,1,0,8,0,0,0,0,4,3,5,5,1,0,24,9,1,0,1,0,35,13,2,0,2,5,0,0,0,1,0,7,0,0,1,0,7,3,4,4,0,0,27,9,0,0,1,0,ramij002,scrie001,bedrc001,hernf002,nolar001,,0.25806451612903225,0.38235294117647056,0.2571428571428571,0.3888888888888889,0.3939393939393939,0.6,0.651082251082251,0.9888888888888889
20170409,SEA,AL,7,ANA,AL,7,9,10,53,ANA01,37175,33,7,2,0,2,8,0,1,2,2,0,5,1,1,0,1,3,6,10,10,2,0,26,14,0,0,2,0,34,11,2,0,2,10,0,0,0,7,0,5,0,0,2,0,5,4,7,7,0,1,27,9,2,0,0,0,baila001,diaze006,,iwakh001,shoem001,,0.25,0.4074074074074074,0.2894736842105263,0.43902439024390244,0.45454545454545453,0.5588235294117647,0.7440191387559809,0.9978479196556671
20170410,HOU,AL,8,SEA,AL,8,0,6,51,SEA03,44856,32,6,1,0,0,0,0,0,0,3,0,10,0,0,0,0,8,4,5,5,0,0,24,6,1,0,1,0,32,11,4,0,0,5,0,2,1,3,1,7,1,0,0,0,8,3,0,0,0,0,27,8,0,0,1,0,paxtj001,mortc002,,mortc002,paxtj001,,0.20689655172413793,0.44,0.2571428571428571,0.39473684210526316,0.21875,0.46875,0.4758928571428571,0.8634868421052632
20170411,HOU,AL,9,SEA,AL,9,7,5,54,SEA03,18527,39,14,2,0,1,7,0,0,0,3,0,10,1,1,1,0,8,4,5,5,1,0,27,9,1,0,1,0,33,9,4,0,0,4,0,1,1,5,0,5,0,0,1,0,8,4,7,7,0,0,27,11,0,0,1,0,musgj001,miraa002,,musgj001,miraa002,,0.3888888888888889,0.34615384615384615,0.40476190476190477,0.375,0.48717948717948717,0.3939393939393939,0.8919413919413919,0.7689393939393939
20170412,HOU,AL,10,SEA,AL,10,10,5,54,SEA03,14479,39,16,3,0,0,9,0,1,0,6,2,4,0,0,2,0,9,5,5,5,0,0,27,8,1,0,0,0,37,9,1,0,2,5,0,0,0,1,0,7,2,0,0,0,6,5,10,10,2,0,27,18,0,0,2,0,peacb001,altad001,,fierm001,gally001,,0.5333333333333333,0.25,0.4782608695652174,0.2631578947368421,0.48717948717948717,0.43243243243243246,0.9654403567447045,0.6955903271692745
20170414,TEX,AL,10,SEA,AL,11,1,2,51,SEA03,41855,33,7,1,0,0,1,0,0,1,0,0,5,1,0,1,0,6,4,2,2,1,0,24,9,0,0,3,0,30,9,0,0,1,2,0,0,0,4,0,7,1,0,3,0,8,3,1,1,1,0,27,12,0,0,1,0,hernf002,leclj001,diaze006,perem004,hernf002,,0.21875,0.34615384615384615,0.23529411764705882,0.38235294117647056,0.24242424242424243,0.4,0.47771836007130125,0.7823529411764706
20170415,TEX,AL,11,SEA,AL,12,0,5,51,SEA03,34927,28,2,1,0,0,0,0,0,0,1,0,12,0,0,1,0,2,3,4,4,0,0,24,12,1,0,3,0,30,8,3,1,1,5,0,0,1,3,0,4,0,0,3,0,5,2,0,0,1,0,27,6,0,0,1,0,paxtj001,casha001,,casha001,paxtj001,,0.07407407407407407,0.3076923076923077,0.10344827586206896,0.35294117647058826,0.10714285714285714,0.5333333333333333,0.2105911330049261,0.8862745098039215
20170416,TEX,AL,12,SEA,AL,13,7,8,52,SEA03,19678,36,9,2,0,2,7,0,0,1,5,1,6,1,0,0,0,8,6,7,7,0,0,25,11,1,0,2,0,35,12,2,0,2,8,0,0,1,4,1,8,2,0,2,0,7,7,7,7,1,0,27,3,0,0,0,0,diaze006,dysos001,,hamec001,iwakh001,,0.3103448275862069,0.41379310344827586,0.35714285714285715,0.425,0.4722222222222222,0.5714285714285714,0.8293650793650793,0.9964285714285714
20170417,MIA,NL,13,SEA,AL,14,1,6,51,SEA03,16990,32,5,0,0,1,1,0,0,0,0,0,8,0,0,0,0,4,2,6,6,0,0,24,5,1,0,0,0,32,8,2,0,3,6,0,0,0,3,1,7,1,0,0,0,5,3,1,1,0,0,27,10,0,0,0,0,miraa002,koeht001,,koeht001,miraa002,,0.15625,0.2857142857142857,0.15625,0.3142857142857143,0.25,0.59375,0.40625,0.9080357142857143
20170418,MIA,NL,14,SEA,AL,15,5,0,54,SEA03,16126,35,10,1,0,1,4,1,1,0,0,0,6,1,0,0,0,5,3,0,0,0,0,27,10,0,0,0,0,28,1,1,0,0,0,0,0,1,2,0,4,0,0,0,0,4,4,4,4,1,0,27,9,1,0,0,0,chenw001,gally001,,chenw001,gally001,,0.30303030303030304,0.04,0.2777777777777778,0.12903225806451613,0.4,0.07142857142857142,0.6777777777777778,0.20046082949308755
20170419,MIA,NL,15,SEA,AL,16,5,10,51,SEA03,27147,37,14,0,0,3,5,0,0,1,3,0,6,0,0,2,0,9,5,10,10,1,0,24,5,1,0,1,0,34,11,4,0,0,9,0,0,1,10,1,10,0,1,0,0,11,5,5,5,1,0,27,15,0,0,3,0,hernf002,volqe001,,volqe001,hernf002,,0.42424242424242425,0.5,0.43902439024390244,0.4888888888888889,0.6216216216216216,0.4411764705882353,1.060646011865524,0.9300653594771242
20170420,SEA,AL,17,OAK,AL,16,6,9,51,OAK01,10707,33,8,4,0,1,6,0,1,0,4,0,8,0,0,1,0,5,4,9,9,1,0,24,6,2,0,1,0,32,11,3,0,1,8,1,1,0,4,0,11,1,0,1,0,5,6,6,6,0,0,27,10,0,1,1,0,dullr001,scrie001,,paxtj001,valdc003,,0.2857142857142857,0.4230769230769231,0.3157894736842105,0.40540540540540543,0.45454545454545453,0.53125,0.770334928229665,0.9366554054054055
20170421,SEA,AL,18,OAK,AL,17,1,3,51,OAK01,15255,31,6,0,1,0,1,0,0,0,4,0,8,2,1,1,0,7,3,3,3,0,0,24,11,0,0,3,0,25,6,2,0,2,3,0,1,1,6,0,5,0,0,3,0,6,4,1,1,0,0,27,12,0,0,1,0,manas001,iwakh001,garcj002,iwakh001,manas001,,0.2222222222222222,0.35294117647058826,0.2857142857142857,0.3939393939393939,0.25806451612903225,0.56,0.543778801843318,0.953939393939394
20170422,SEA,AL,19,OAK,AL,18,3,4,51,OAK01,20722,33,9,2,1,1,3,0,1,1,3,0,6,1,1,1,0,8,3,4,4,1,0,24,6,0,0,0,0,31,8,1,0,2,4,0,0,0,3,0,5,0,1,0,0,6,5,3,3,1,0,27,11,0,0,1,0,cottj001,miraa002,madsr001,miraa002,cottj001,,0.32142857142857145,0.2857142857142857,0.34210526315789475,0.3235294117647059,0.48484848484848486,0.4838709677419355,0.8269537480063796,0.8074003795066413
20170423,SEA,AL,20,OAK,AL,19,11,1,54,OAK01,24165,36,11,3,0,2,11,1,0,1,6,0,4,1,0,0,0,6,4,1,1,1,0,27,8,0,0,0,0,31,5,2,0,0,1,0,1,0,1,0,11,0,0,0,0,5,3,11,11,0,0,27,7,0,0,1,0,gally001,triga001,,gally001,triga001,,0.39285714285714285,0.1724137931034483,0.4186046511627907,0.18181818181818182,0.5555555555555556,0.22580645161290322,0.9741602067183464,0.407624633431085
20170425,SEA,AL,21,DET,AL,19,9,19,51,DET05,22728,38,16,0,0,3,9,0,2,1,7,0,1,1,0,3,0,12,5,19,19,1,0,24,7,0,0,0,0,48,24,5,1,4,18,0,0,0,7,1,5,0,0,0,0,12,6,9,9,0,0,27,11,0,0,3,0,zimmj003,hernf002,,hernf002,zimmj003,,0.5714285714285714,0.6,0.5,0.5636363636363636,0.6578947368421053,0.8958333333333334,1.1578947368421053,1.459469696969697
20170426,SEA,AL,22,DET,AL,20,8,0,54,DET05,23327,43,15,4,0,2,7,0,0,0,3,0,10,3,0,0,0,11,3,0,0,0,0,27,6,0,1,1,0,31,4,1,0,0,0,0,0,0,2,0,10,0,0,1,0,6,3,7,7,1,0,27,7,1,0,0,0,paxtj001,norrd002,,paxtj001,norrd002,,0.375,0.13793103448275862,0.391304347826087,0.18181818181818182,0.5813953488372093,0.16129032258064516,0.9726996966632964,0.343108504398827
20170427,SEA,AL,23,DET,AL,21,2,1,54,DET05,25325,33,7,2,0,0,2,0,0,0,2,0,12,0,0,1,0,6,4,0,0,0,0,27,9,1,0,0,0,32,4,2,0,0,0,0,0,1,2,0,6,0,0,0,0,7,3,1,1,0,0,27,4,1,0,1,0,zycht001,rodrf003,diaze006,iwakh001,verlj001,,0.22580645161290322,0.13793103448275862,0.2571428571428571,0.2,0.2727272727272727,0.1875,0.5298701298701298,0.3875
20170428,SEA,AL,24,CLE,AL,22,3,1,54,CLE08,20842,31,6,2,0,2,3,0,0,0,0,0,8,0,1,1,0,1,3,1,1,1,0,27,5,1,0,0,0,32,4,1,0,1,1,0,0,0,2,0,14,0,0,0,0,6,2,3,3,0,0,27,11,0,0,1,0,miraa002,carrc003,diaze006,miraa002,carrc003,,0.1935483870967742,0.13333333333333333,0.1935483870967742,0.17647058823529413,0.45161290322580644,0.25,0.6451612903225806,0.42647058823529416
20170429,SEA,AL,25,CLE,AL,23,3,4,51,CLE08,21221,30,3,1,0,2,3,0,0,0,4,0,12,0,0,0,0,4,3,4,4,0,0,24,5,1,0,1,0,30,6,1,0,0,4,0,0,0,3,0,7,0,0,1,0,5,3,3,3,1,0,27,6,0,0,0,0,salad001,gally001,allec002,gally001,salad001,,0.11538461538461539,0.2222222222222222,0.20588235294117646,0.2727272727272727,0.3333333333333333,0.23333333333333334,0.5392156862745098,0.5060606060606061
20170430,SEA,AL,26,CLE,AL,24,4,12,51,CLE08,21824,33,10,2,0,1,4,0,0,0,2,0,6,0,0,3,0,4,3,11,11,0,0,24,8,1,0,1,0,37,15,3,1,2,12,0,1,0,3,0,4,1,1,1,0,5,5,4,4,0,0,27,12,0,0,4,0,tomlj001,dejoc001,,dejoc001,tomlj001,,0.3225806451612903,0.45454545454545453,0.34285714285714286,0.43902439024390244,0.45454545454545453,0.7027027027027027,0.7974025974025973,1.1417270929466052
