Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
15276,20100428,cecib001,TOR,8,28,0,0,1,1,2,0,0,22,0,2,0,2,0,3,0,4,27,0,0,0,0,0,15,2,0,0,2,0,AL,AL,54,cecib001,TOR02,papej001,,lestj001,22,6,0,2,BOS,8,33,0,0,0,0,4,0,1,0,8,0,0,0,0,3,27,2,1,1,6,0,0,0,1,0,lestj001,0.24242424242424243,0.07142857142857142,0.2571428571428571,0.13333333333333333,0.36363636363636365,0.14285714285714285,0.6207792207792208,0.2761904761904762,1.0,1.0
30668,20100430,hernd002,BAL,11,35,0,0,2,3,2,0,1,23,0,9,1,4,1,6,0,7,30,4,1,0,5,0,10,4,0,0,4,0,AL,AL,59,ramir003,BAL12,,,lackj001,23,11,0,4,BOS,10,35,0,0,1,2,0,2,1,0,8,3,4,0,0,5,29,4,0,0,8,4,0,0,10,0,albem001,0.22857142857142856,0.2571428571428571,0.4,0.325,0.4857142857142857,0.4,0.8857142857142857,0.7250000000000001,0.0,1.0
35164,20100501,bergb002,BAL,12,34,0,0,1,0,1,0,1,24,0,12,5,9,0,1,0,5,27,12,0,0,12,0,6,9,0,0,3,0,AL,AL,51,matsd001,BAL12,simoa001,,matsd001,24,4,0,9,BOS,11,39,0,0,0,1,3,1,0,0,12,4,11,0,0,3,24,9,0,0,6,11,0,0,1,0,bergb002,0.3076923076923077,0.35294117647058826,0.325,0.40540540540540543,0.6923076923076923,0.8235294117647058,1.0173076923076922,1.2289348171701113,0.0,0.0
34255,20100502,millk004,BAL,12,34,0,0,1,3,3,0,1,25,2,10,0,2,1,9,0,3,30,3,0,1,3,0,8,2,0,0,2,0,AL,AL,57,papej001,BAL12,,,beckj002,25,5,1,2,BOS,9,31,0,0,1,1,0,1,2,0,7,2,2,0,0,3,27,2,0,1,7,2,0,0,5,0,albem001,0.22580645161290322,0.29411764705882354,0.3333333333333333,0.3684210526315789,0.41935483870967744,0.38235294117647056,0.7526881720430108,0.7507739938080495,0.0,0.0
37404,20100503,buchc001,BOS,14,43,0,0,0,0,7,1,1,26,1,20,4,8,1,9,0,4,27,17,0,0,17,0,6,8,0,0,6,0,AL,AL,51,saunj001,BOS07,,,saunj001,27,8,0,8,ANA,12,36,0,0,2,1,3,1,0,0,12,0,17,0,0,4,24,8,2,0,4,17,0,0,5,1,buchc001,0.3333333333333333,0.46511627906976744,0.3953488372093023,0.54,0.4166666666666667,0.9069767441860465,0.812015503875969,1.4469767441860464,1.0,0.0
37411,20100504,lestj001,BOS,15,34,0,0,0,2,6,0,2,27,0,11,0,1,0,10,0,2,27,5,0,0,5,0,8,1,0,0,5,0,AL,AL,51,jepsk001,BOS07,,,sante001,28,4,1,1,ANA,8,29,0,0,0,2,2,1,2,0,5,0,5,0,0,3,24,1,0,1,7,5,0,0,2,0,lestj001,0.1724137931034483,0.3235294117647059,0.22580645161290322,0.41025641025641024,0.2413793103448276,0.5,0.4671857619577308,0.9102564102564102,1.0,1.0
37601,20100505,lackj001,BOS,14,32,0,0,0,1,1,0,0,28,0,11,2,1,0,9,0,3,27,3,0,0,3,0,8,1,0,0,4,0,AL,AL,51,pinej001,BOS07,papej001,,pinej001,29,3,0,1,ANA,11,28,0,0,0,2,0,0,1,1,2,1,3,0,0,3,24,1,0,0,6,3,0,0,2,0,lackj001,0.07142857142857142,0.34375,0.16129032258064516,0.4166666666666667,0.17857142857142858,0.5625,0.33986175115207373,0.9791666666666667,1.0,1.0
37639,20100506,matsd001,BOS,12,36,0,0,1,1,3,0,0,29,1,11,1,6,0,10,0,4,27,11,0,0,11,0,5,6,0,1,8,0,AL,AL,51,kazms001,BOS07,,,kazms001,30,7,0,6,ANA,8,35,0,0,0,0,4,2,1,0,9,1,8,0,0,4,24,6,0,3,7,8,0,0,5,0,matsd001,0.2571428571428571,0.3055555555555556,0.35,0.4444444444444444,0.45714285714285713,0.5277777777777778,0.8071428571428572,0.9722222222222222,1.0,1.0
37898,20100507,beckj002,BOS,10,34,0,0,0,1,1,0,1,30,0,9,0,10,0,8,1,3,27,3,1,0,3,0,9,10,0,0,3,2,AL,AL,54,beckj002,BOS07,,,hughp001,28,5,0,10,NYA,9,35,0,0,0,1,1,0,1,2,11,1,3,1,0,3,27,10,2,0,9,3,0,0,3,0,hughp001,0.3142857142857143,0.2647058823529412,0.38095238095238093,0.3157894736842105,0.42857142857142855,0.29411764705882354,0.8095238095238095,0.609907120743034,0.0,1.0
37138,20100508,buchc001,BOS,16,34,0,0,0,3,0,1,1,31,1,8,2,13,0,9,0,6,27,3,0,0,3,0,9,13,0,0,4,1,AL,AL,54,buchc001,BOS07,,,sabac001,29,9,1,14,NYA,6,39,0,0,0,1,2,0,3,0,17,3,3,0,0,6,27,14,0,2,4,3,0,0,10,0,aceva001,0.4358974358974359,0.23529411764705882,0.5510204081632653,0.3333333333333333,0.717948717948718,0.4117647058823529,1.2689691261119833,0.7450980392156863,0.0,0.0
37618,20100509,lestj001,BOS,9,34,0,0,0,1,5,0,0,32,0,10,1,3,0,6,0,3,27,8,1,0,9,0,7,3,0,0,4,0,AL,AL,51,burna001,BOS07,,,burna001,30,6,0,3,NYA,7,33,0,0,0,0,0,1,1,1,7,2,8,0,0,2,24,3,0,0,10,8,0,0,2,1,lestj001,0.21212121212121213,0.29411764705882354,0.2777777777777778,0.358974358974359,0.3939393939393939,0.5294117647058824,0.6717171717171717,0.8883861236802413,1.0,0.0
37332,20100510,lackj001,BOS,14,33,0,0,0,1,1,1,0,33,0,8,0,6,0,9,0,4,27,6,0,0,7,0,9,6,0,0,7,0,AL,AL,51,morrb001,BOS07,papej001,,morrb001,34,6,0,6,TOR,8,35,0,0,0,0,2,2,1,0,8,1,6,0,0,4,24,6,0,0,7,6,0,0,4,0,lackj001,0.22857142857142856,0.24242424242424243,0.3076923076923077,0.375,0.37142857142857144,0.2727272727272727,0.6791208791208792,0.6477272727272727,1.0,1.0
37609,20100511,matsd001,BOS,4,30,0,0,0,0,2,0,1,34,1,8,1,1,1,10,0,3,27,5,1,0,6,1,7,1,0,0,8,1,AL,AL,51,eveld001,BOS07,,,eveld001,35,4,0,1,TOR,11,31,0,0,0,1,2,0,0,0,4,0,6,0,0,4,24,1,0,0,11,6,0,0,1,1,matsd001,0.12903225806451613,0.26666666666666666,0.15625,0.425,0.1935483870967742,0.43333333333333335,0.3497983870967742,0.8583333333333334,1.0,1.0
37198,20100512,waket001,BOS,7,33,0,0,0,0,1,0,0,35,1,6,0,3,0,6,0,3,27,2,0,0,2,0,8,3,0,0,1,1,AL,AL,54,waket001,BOS07,gregk001,,marcs001,36,4,0,3,TOR,7,33,0,0,0,0,3,0,0,0,6,1,2,0,0,3,27,3,0,0,8,2,0,0,1,0,marcs001,0.18181818181818182,0.18181818181818182,0.20588235294117646,0.22857142857142856,0.36363636363636365,0.21212121212121213,0.5695187165775402,0.4406926406926407,0.0,1.0
31732,20100514,schem001,DET,12,30,0,0,0,2,0,0,1,36,1,5,0,7,0,9,0,3,27,2,1,0,2,0,6,7,0,0,6,0,AL,AL,54,schem001,DET05,,,buchc001,36,3,0,7,BOS,10,35,0,0,0,1,1,1,2,0,10,4,1,0,0,3,27,7,0,0,4,1,0,0,2,1,buchc001,0.2857142857142857,0.16666666666666666,0.32432432432432434,0.3157894736842105,0.6571428571428571,0.16666666666666666,0.9814671814671815,0.48245614035087714,1.0,0.0
40742,20100515,willd003,DET,11,43,0,0,0,2,3,1,0,37,0,10,1,6,0,11,0,6,36,7,1,1,7,0,15,6,0,1,8,0,AL,AL,71,delcm001,DET05,,,lestj001,37,13,1,6,BOS,11,42,0,0,0,0,2,0,2,0,9,1,7,0,0,6,35,6,0,0,10,7,0,0,12,0,valvj001,0.21428571428571427,0.23255813953488372,0.3888888888888889,0.34615384615384615,0.3333333333333333,0.4186046511627907,0.7222222222222222,0.7647584973166368,0.0,1.0
35454,20100516,galaa002,DET,6,31,0,0,1,1,0,0,0,38,0,9,1,1,0,6,0,5,27,5,0,0,5,2,5,1,0,0,4,0,AL,AL,51,lackj001,DET05,,,lackj001,38,10,0,1,BOS,7,33,0,0,0,1,2,0,1,0,7,0,5,0,0,2,24,1,0,0,9,5,0,0,5,0,galaa002,0.21212121212121213,0.2903225806451613,0.3157894736842105,0.37142857142857144,0.2727272727272727,0.3870967741935484,0.5885167464114832,0.7585253456221198,0.0,0.0
48271,20100517,hughp001,NYA,12,37,0,0,0,2,4,0,0,38,1,13,2,9,0,6,0,5,27,11,1,0,11,1,5,9,0,0,4,1,AL,AL,53,papej001,NYC21,,,matsd001,39,4,0,9,BOS,8,38,0,0,0,0,1,0,2,0,13,5,11,0,0,4,26,9,0,0,4,11,0,0,2,1,vazqj001,0.34210526315789475,0.35135135135135137,0.375,0.4186046511627907,0.7631578947368421,0.6216216216216216,1.138157894736842,1.0402262727844123,0.0,0.0
47734,20100518,sabac001,NYA,13,36,0,0,0,1,3,2,0,39,0,8,1,4,0,12,0,3,27,6,0,1,6,0,10,4,0,0,8,0,AL,AL,54,rivem002,NYC21,papej001,,beckj002,40,6,0,7,BOS,10,37,0,0,0,0,2,2,1,0,10,1,3,0,0,6,27,7,0,0,5,3,0,0,3,0,bardd001,0.2702702702702703,0.2222222222222222,0.325,0.36363636363636365,0.40540540540540543,0.3888888888888889,0.7304054054054054,0.7525252525252526,1.0,0.0
37426,20100519,buchc001,BOS,15,34,0,0,0,2,0,1,0,41,0,10,1,2,0,8,0,2,27,3,0,0,3,0,5,2,0,0,1,0,AL,AL,51,bakes002,BOS07,bardd001,,bakes002,40,4,0,2,MIN,8,31,0,0,0,0,2,0,1,0,6,0,3,0,0,3,24,2,0,1,7,3,0,0,2,1,buchc001,0.1935483870967742,0.29411764705882354,0.24242424242424243,0.3142857142857143,0.25806451612903225,0.38235294117647056,0.5004887585532747,0.6966386554621848,1.0,1.0
38144,20100520,lestj001,BOS,13,32,0,0,0,2,5,1,0,42,0,8,2,1,0,5,0,1,27,5,0,0,6,1,6,1,0,0,3,0,AL,AL,51,lirif001,BOS07,,,lirif001,41,3,0,2,MIN,9,31,0,0,0,0,2,0,2,0,6,0,5,0,1,4,24,2,1,0,9,5,0,0,0,1,lestj001,0.1935483870967742,0.25,0.1875,0.3142857142857143,0.25806451612903225,0.59375,0.44556451612903225,0.9080357142857143,1.0,1.0
45341,20100521,hamec001,PHI,4,33,0,0,0,0,2,0,0,41,0,9,2,1,0,9,0,4,27,5,0,0,5,1,4,1,0,0,5,0,AL,NL,51,lackj001,PHI13,romej001,,lackj001,43,6,1,1,BOS,6,30,0,0,0,0,1,0,0,1,4,1,5,0,0,3,24,1,0,0,9,5,0,0,2,0,hamec001,0.13333333333333333,0.2727272727272727,0.21212121212121213,0.3684210526315789,0.26666666666666666,0.5151515151515151,0.47878787878787876,0.8835725677830941,0.0,1.0
45310,20100522,kendk001,PHI,9,26,0,0,0,1,0,0,0,42,0,1,0,5,0,3,0,4,27,0,0,0,0,1,5,5,0,0,4,0,AL,NL,54,kendk001,PHI13,,,matsd001,44,6,1,5,BOS,10,33,0,0,0,2,4,0,1,0,9,0,0,0,0,2,27,5,1,0,6,0,0,0,3,0,matsd001,0.2727272727272727,0.038461538461538464,0.32432432432432434,0.16666666666666666,0.3939393939393939,0.038461538461538464,0.7182637182637183,0.20512820512820512,1.0,0.0
45068,20100523,hallr001,PHI,15,35,0,0,0,0,4,2,0,43,0,8,1,6,0,7,0,4,27,3,0,0,3,0,2,6,0,1,2,0,AL,NL,54,hallr001,PHI13,,,waket001,45,8,1,8,BOS,5,37,0,0,0,0,2,0,0,0,10,1,3,1,1,2,27,7,1,0,4,3,0,1,4,0,waket001,0.2702702702702703,0.22857142857142856,0.3333333333333333,0.2702702702702703,0.4594594594594595,0.4857142857142857,0.7927927927927928,0.7559845559845559,1.0,1.0
21430,20100524,daviw001,TBA,14,32,0,0,0,2,1,0,1,45,0,6,1,6,0,5,0,3,27,1,0,0,1,0,9,6,0,0,1,0,AL,AL,54,daviw001,STP01,,,buchc001,46,7,0,6,BOS,7,37,0,0,0,1,1,0,2,0,12,2,1,0,0,3,27,6,0,0,4,1,0,0,3,0,buchc001,0.32432432432432434,0.1875,0.375,0.21212121212121213,0.5135135135135135,0.3125,0.8885135135135135,0.5246212121212122,1.0,1.0
24310,20100525,shiej002,TBA,10,28,0,0,0,0,0,0,0,46,0,1,0,2,0,7,0,2,27,0,0,0,0,0,12,2,0,0,6,0,AL,AL,54,shiej002,STP01,papej001,,lestj001,47,5,0,2,BOS,8,31,0,0,0,0,1,0,0,0,4,0,0,0,0,4,27,2,0,0,6,0,0,0,3,0,lestj001,0.12903225806451613,0.03571428571428571,0.20588235294117646,0.20588235294117646,0.16129032258064516,0.03571428571428571,0.36717267552182165,0.24159663865546216,1.0,1.0
