teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win
NYN,NL,3,1,41,8,0,0,0,3,3,17,8,6,7,7,0,0.1951219512195122,0.25,0.1951219512195122,0.4451219512195122,0.0
NYN,NL,6,1,36,10,2,2,1,5,1,7,5,6,6,6,2,0.2777777777777778,0.2894736842105263,0.5277777777777778,0.8172514619883041,0.0
NYN,NL,4,1,34,9,3,1,0,3,4,3,9,4,5,5,0,0.2647058823529412,0.3333333333333333,0.4117647058823529,0.7450980392156863,0.0
NYN,NL,5,1,33,10,3,0,2,5,5,4,7,4,6,6,1,0.30303030303030304,0.38461538461538464,0.5757575757575758,0.9603729603729604,0.0
NYN,NL,2,0,32,6,1,0,0,2,5,8,9,4,4,4,0,0.1875,0.2972972972972973,0.21875,0.5160472972972974,0.0
NYN,NL,0,0,27,2,1,0,0,0,1,9,2,3,4,4,0,0.07407407407407407,0.10714285714285714,0.1111111111111111,0.21825396825396826,0.0
NYN,NL,3,0,32,8,2,0,0,3,3,14,7,5,2,2,0,0.25,0.3333333333333333,0.3125,0.6458333333333333,1.0
NYN,NL,1,1,32,4,2,0,1,1,3,8,7,6,5,5,2,0.125,0.2,0.28125,0.48125,0.0
NYN,NL,3,1,36,12,3,0,1,3,3,8,9,2,4,4,0,0.3333333333333333,0.38461538461538464,0.5,0.8846153846153846,0.0
NYN,NL,9,1,31,8,3,0,3,6,2,9,1,2,1,1,0,0.25806451612903225,0.29411764705882354,0.6451612903225806,0.939278937381404,1.0
NYN,NL,4,1,30,6,1,0,1,3,5,6,7,3,1,1,1,0.2,0.3142857142857143,0.3333333333333333,0.6476190476190475,1.0
NYN,NL,6,1,37,15,2,0,2,6,1,4,9,4,2,2,1,0.40540540540540543,0.42105263157894735,0.6216216216216216,1.0426742532005688,1.0
NYN,NL,6,0,35,12,4,0,0,6,1,3,7,5,4,4,0,0.34285714285714286,0.39473684210526316,0.45714285714285713,0.8518796992481203,1.0
NYN,NL,6,0,34,11,2,0,1,6,3,6,6,4,2,2,1,0.3235294117647059,0.3684210526315789,0.47058823529411764,0.8390092879256965,1.0
NYN,NL,3,0,32,8,2,0,0,3,1,6,5,3,4,4,0,0.25,0.2647058823529412,0.3125,0.5772058823529411,0.0
NYN,NL,3,0,31,4,0,0,2,3,6,7,7,4,10,10,0,0.12903225806451613,0.2702702702702703,0.3225806451612903,0.5928509154315607,0.0
NYN,NL,1,0,32,7,0,0,0,1,1,8,5,4,2,2,0,0.21875,0.24242424242424243,0.21875,0.4611742424242424,0.0
NYN,NL,2,0,55,14,4,0,0,2,7,10,19,6,1,1,0,0.2545454545454545,0.3387096774193548,0.32727272727272727,0.6659824046920821,1.0
NYN,NL,6,1,36,11,4,0,2,6,9,5,11,5,7,7,1,0.3055555555555556,0.4444444444444444,0.5833333333333334,1.0277777777777777,0.0
NYN,NL,0,1,33,6,2,0,0,0,3,16,9,3,2,2,1,0.18181818181818182,0.25,0.24242424242424243,0.4924242424242424,0.0
NYN,NL,5,1,27,5,1,1,1,4,6,7,4,2,1,1,2,0.18518518518518517,0.3333333333333333,0.4074074074074074,0.7407407407407407,1.0
NYN,NL,6,1,31,9,3,2,2,6,6,7,8,5,3,3,0,0.2903225806451613,0.39473684210526316,0.7096774193548387,1.1044142614601018,1.0
NYN,NL,4,1,29,9,2,0,0,4,5,3,9,5,2,2,1,0.3103448275862069,0.4,0.3793103448275862,0.7793103448275862,1.0
NYN,NL,1,0,32,5,0,0,0,1,6,5,10,3,2,2,0,0.15625,0.2894736842105263,0.15625,0.4457236842105263,0.0
NYN,NL,4,0,33,7,2,0,0,4,3,6,5,4,3,3,0,0.21212121212121213,0.2777777777777778,0.2727272727272727,0.5505050505050505,1.0
