Attendance,Date,Home Starter Pitcher ID,Home Team,Home Team Assists,Home Team At-Bats,Home Team Awarded First on Interference,Home Team Balks,Home Team Caught Stealing,Home Team Double Plays,Home Team Doubles,Home Team Errors,Home Team G Double Play,Home Team Game Number,Home Team HBP,Home Team Hits,Home Team Home-Runs,Home Team Ind ER,Home Team Int Walks,Home Team LOB,Home Team Passed Balls,Home Team Pitchers Used,Home Team Put-outs,Home Team RBI,Home Team Sac Flys,Home Team Sac Hits,Home Team Score,Home Team Stolen Bases,Home Team Strikeouts,Home Team Team ER,Home Team Triple Plays,Home Team Triples,Home Team Walks,Home Team Wild Pitches,League,League.1,Length of Game in Outs,Losing Pitcher ID,Park ID,Saving Pitcher ID,Unnamed: 75,Visiting Starter Pitcher ID,Visiting Team Game Number,Visiting Team LOB,Visiting Team Sac Hits,Visiting Team Score,Visting Team,Visting Team Assists,Visting Team At-Bats,Visting Team Awarded First on Interference,Visting Team Balks,Visting Team Caught Stealing,Visting Team Double Plays,Visting Team Doubles,Visting Team Errors,Visting Team G Double Play,Visting Team HBP,Visting Team Hits,Visting Team Home-Runs,Visting Team Ind ER,Visting Team Int Walks,Visting Team Passed Balls,Visting Team Pitchers Used,Visting Team Put-outs,Visting Team RBI,Visting Team Sac Flys,Visting Team Stolen Bases,Visting Team Strikeouts,Visting Team Team ER,Visting Team Triple Plays,Visting Team Triples,Visting Team Walks,Visting Team Wild Pitches,Winning Pitcher ID,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
35693,20100428,garcj004,SLN,14,29,0,0,0,1,3,0,3,21,0,9,0,0,4,9,0,3,27,4,0,1,6,0,5,0,0,0,9,0,NL,NL,51,kawak001,STL10,,,kawak001,21,7,1,0,ATL,10,32,0,0,0,4,1,2,1,0,7,0,5,0,0,4,24,0,0,0,7,5,0,0,1,2,garcj004,0.21875,0.3103448275862069,0.24242424242424243,0.47368421052631576,0.25,0.41379310344827586,0.49242424242424243,0.8874773139745916,1.0,1.0
39561,20100429,waina001,SLN,12,34,0,0,0,2,3,0,1,22,1,10,2,4,1,5,0,4,27,10,0,0,10,0,6,4,0,0,4,0,NL,NL,51,jurrj001,STL10,,,jurrj001,22,4,1,4,ATL,10,32,0,0,0,1,1,1,2,0,8,1,10,0,0,5,24,4,0,0,4,10,0,0,2,0,waina001,0.25,0.29411764705882354,0.29411764705882354,0.38461538461538464,0.375,0.5588235294117647,0.6691176470588236,0.9434389140271493,1.0,1.0
39850,20100430,pennb002,SLN,14,36,0,0,0,3,3,0,1,23,0,12,0,3,2,9,0,3,27,2,0,0,2,0,5,3,0,0,2,0,NL,NL,54,pennb002,STL10,cordf002,,cuetj001,23,6,1,3,CIN,9,30,0,0,0,2,2,0,2,0,8,0,2,0,0,6,27,3,0,1,6,2,0,0,5,1,cuetj001,0.26666666666666666,0.3333333333333333,0.37142857142857144,0.3684210526315789,0.3333333333333333,0.4166666666666667,0.7047619047619047,0.7850877192982456,0.0,1.0
41536,20100501,lohsk001,SLN,4,34,0,0,0,0,4,0,0,24,0,10,1,3,1,11,0,4,27,5,0,0,6,1,8,3,0,0,7,0,NL,NL,51,fishc001,STL10,,,bailh001,24,6,0,3,CIN,6,32,0,0,0,0,0,1,0,0,7,0,5,0,0,5,24,3,2,0,11,5,0,1,2,0,franr001,0.21875,0.29411764705882354,0.25,0.4146341463414634,0.28125,0.5,0.53125,0.9146341463414633,1.0,0.0
43292,20100502,carpc002,SLN,12,33,0,0,1,1,3,0,0,25,0,11,1,0,0,5,1,3,27,6,0,1,6,0,10,0,0,0,1,0,NL,NL,51,haraa001,STL10,,,haraa001,25,7,1,0,CIN,7,29,0,0,0,1,1,0,1,1,3,0,6,0,0,4,24,0,0,0,10,6,0,0,3,1,carpc002,0.10344827586206896,0.3333333333333333,0.21212121212121213,0.35294117647058826,0.13793103448275862,0.5151515151515151,0.3500522466039707,0.8680926916221035,1.0,1.0
44817,20100503,blanj001,PHI,12,28,0,0,1,0,1,0,2,25,0,5,2,6,0,3,0,3,27,3,1,0,3,0,11,6,0,0,4,1,NL,NL,54,blanj001,PHI13,,,garcj004,26,8,1,6,SLN,6,37,0,0,1,2,5,0,0,0,14,1,3,2,0,4,27,6,1,0,6,3,0,0,2,0,garcj004,0.3783783783783784,0.17857142857142858,0.4,0.2727272727272727,0.5945945945945946,0.42857142857142855,0.9945945945945946,0.7012987012987013,1.0,1.0
44890,20100504,hamec001,PHI,7,31,0,0,0,1,1,0,1,26,0,5,1,1,0,6,0,3,30,2,1,0,2,0,7,1,0,1,3,0,NL,NL,57,hawkb001,PHI13,,,waina001,27,10,0,1,SLN,10,38,0,0,0,1,3,1,1,0,9,0,2,1,0,3,27,1,0,1,11,2,0,0,3,0,contj002,0.23684210526315788,0.16129032258064516,0.2926829268292683,0.22857142857142856,0.3157894736842105,0.3548387096774194,0.6084724005134787,0.5834101382488479,0.0,1.0
44261,20100505,kendk001,PHI,13,30,0,1,0,1,1,1,1,27,0,7,2,0,0,3,0,3,27,4,0,0,4,0,6,0,0,0,1,0,NL,NL,51,pennb002,PHI13,,,pennb002,28,6,0,0,SLN,7,31,0,0,1,1,2,0,1,0,6,0,4,0,0,3,24,0,0,0,4,4,0,0,2,0,kendk001,0.1935483870967742,0.23333333333333334,0.24242424242424243,0.25806451612903225,0.25806451612903225,0.4666666666666667,0.5004887585532747,0.7247311827956989,0.0,0.0
44831,20100506,hallr001,PHI,12,37,0,0,1,3,5,2,1,28,0,14,2,1,1,9,0,3,27,7,0,0,7,0,5,1,0,0,3,1,NL,NL,51,lohsk001,PHI13,,,lohsk001,29,9,0,2,SLN,17,33,0,0,0,1,0,2,3,2,7,0,5,0,0,5,24,2,0,0,10,5,0,0,3,0,hallr001,0.21212121212121213,0.3783783783783784,0.3157894736842105,0.425,0.21212121212121213,0.6756756756756757,0.5279106858054227,1.1006756756756757,0.0,0.0
16473,20100507,dukez001,PIT,7,36,0,0,1,0,3,2,0,29,2,11,0,1,0,8,0,4,27,2,0,0,3,0,9,1,0,0,0,0,NL,NL,54,meeke001,PIT08,,,carpc002,30,13,2,4,SLN,13,39,0,0,0,1,2,0,0,0,13,0,3,1,0,4,27,4,0,3,11,3,0,0,3,1,franr001,0.3333333333333333,0.3055555555555556,0.38095238095238093,0.34210526315789475,0.38461538461538464,0.3888888888888889,0.7655677655677655,0.7309941520467836,1.0,0.0
