Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev,WHIP,KPercent,BBPercent,BABIP
20130724,TBA,AL,102,BOS,AL,103,5,1,54,BOS07,36514,36,11,0,0,0,5,1,1,0,2,0,5,3,0,1,0,8,1,1,1,0,0,27,13,0,0,1,0,31,5,1,0,1,1,0,0,0,0,0,4,0,0,1,0,3,4,5,5,0,0,27,16,1,0,1,0,pricd001,doubf001,,pricd001,doubf001,103,Jul 24,1,TBR,"L,1-5",9.0,11,5,5,0,2,5,0,0,3.86,40,139,91,2,1,3,0,36,0,0,0,1,1,0,1,4,Larry Vanover,"F.Doubront (4-53-L), P.Beato (2), M.Thornton (0), D.Britton (2)",,0.3055555555555556,0.16129032258064516,0.3333333333333333,0.16129032258064516,0.3055555555555556,0.2903225806451613,0.6388888888888888,0.4516129032258065,0.0,1.0,1.4444444444444444,0.125,0.05,0.34375
20130726,BOS,AL,104,BAL,AL,104,0,6,51,BAL12,39063,30,4,1,0,0,0,0,0,0,3,0,9,0,0,1,0,6,3,6,6,0,0,24,5,1,0,0,0,34,10,0,1,4,6,0,0,0,1,0,4,0,0,0,0,5,3,0,0,0,0,27,8,0,0,1,0,tillc001,lackj001,,lackj001,tillc001,104,Jul 26,@,BAL,"L,0-6",8.0,10,6,6,0,1,4,4,0,3.88,35,128,78,0,0,0,0,34,0,1,0,0,0,1,0,3,Laz Diaz,"J.Lackey (5-36-L), D.Britton (1), J.De La Torre (3)",,0.13333333333333333,0.29411764705882354,0.21212121212121213,0.3142857142857143,0.16666666666666666,0.7058823529411765,0.3787878787878788,1.0201680672268907,0.0,0.0,1.375,0.11428571428571428,0.02857142857142857,0.23076923076923078
20130727,BOS,AL,105,BAL,AL,105,7,3,54,BAL12,44765,37,10,1,0,3,7,0,0,0,3,0,6,2,0,0,0,6,4,2,2,0,0,27,6,1,0,1,0,35,8,1,0,0,2,0,0,1,3,0,5,0,0,1,0,9,5,7,7,0,0,27,13,0,0,0,0,dempr002,felds001,,dempr002,felds001,105,Jul 27,@,BAL,"W,7-3",9.0,8,3,2,1,3,5,0,1,3.87,39,151,93,2,1,0,0,35,1,0,0,0,0,1,1,4,Tim Timmons,"R.Dempster (5-50-W), C.Breslow (4), J.Tazawa (3), K.Uehara (3)",,0.2702702702702703,0.22857142857142856,0.325,0.3076923076923077,0.5405405405405406,0.2571428571428571,0.8655405405405405,0.5648351648351648,1.0,0.0,1.2222222222222223,0.1282051282051282,0.07692307692307693,0.26666666666666666
20130728,BOS,AL,106,BAL,AL,106,5,0,54,BAL12,32891,33,10,3,0,1,5,0,0,0,6,1,4,0,1,2,0,7,3,0,0,0,0,27,11,1,0,2,0,31,5,0,0,0,0,0,0,0,2,0,9,0,0,2,0,6,3,5,5,0,0,27,11,0,0,3,0,lestj001,hammj002,,lestj001,hammj002,106,Jul 28,@,BAL,"W,5-0",9.0,5,0,0,0,2,9,0,0,3.83,33,123,81,0,0,0,0,31,0,0,0,0,0,1,2,3,Mike Estabrook,"J.Lester (4-75-W), M.Thornton (3), P.Beato (3)",,0.30303030303030304,0.16129032258064516,0.41025641025641024,0.21212121212121213,0.48484848484848486,0.16129032258064516,0.8951048951048951,0.3734115347018573,1.0,1.0,0.7777777777777778,0.2727272727272727,0.06060606060606061,0.22727272727272727
20130729,TBA,AL,106,BOS,AL,107,2,1,54,BOS07,37242,33,9,2,0,0,2,0,0,1,5,0,10,1,0,3,0,10,3,1,1,1,0,27,10,0,0,1,0,31,5,3,0,1,1,0,0,0,1,1,9,1,0,0,0,4,4,2,2,0,0,27,11,0,0,3,0,pricd001,doubf001,rodnf001,pricd001,doubf001,107,Jul 29,1,TBR,"L,1-2",9.0,9,2,2,0,5,10,0,1,3.81,39,164,92,1,0,1,0,33,2,0,0,0,0,0,3,4,Jerry Meals,"F.Doubront (4-44-L), J.De La Torre (2), D.Britton (2), K.Uehara (1)",,0.2727272727272727,0.16129032258064516,0.38461538461538464,0.1875,0.3333333333333333,0.3548387096774194,0.717948717948718,0.5423387096774194,0.0,1.0,1.5555555555555556,0.2564102564102564,0.1282051282051282,0.391304347826087
20130730,SEA,AL,106,BOS,AL,108,2,8,51,BOS07,34578,35,8,1,0,0,2,0,0,0,2,0,12,0,0,0,0,8,2,7,7,0,0,24,15,1,1,0,0,34,11,2,0,3,7,0,0,0,1,0,6,0,0,0,0,3,4,2,2,0,0,27,3,0,0,0,0,workb001,saunj001,,saunj001,workb001,108,Jul 30,1,SEA,"W,8-2",9.0,8,2,2,0,2,12,0,0,3.79,37,153,102,0,0,0,0,35,1,0,0,0,0,0,0,4,Chris Conroy,"B.Workman (7-64-W), C.Breslow (2), M.Thornton (1), P.Beato (1)",,0.22857142857142856,0.3235294117647059,0.2702702702702703,0.34285714285714286,0.2571428571428571,0.6470588235294118,0.5274131274131274,0.9899159663865547,1.0,0.0,1.1111111111111112,0.32432432432432434,0.05405405405405406,0.34782608695652173
20130731,SEA,AL,107,BOS,AL,109,4,5,89,BOS07,35059,57,16,2,0,1,4,0,1,0,3,0,12,1,0,2,0,12,6,4,4,1,0,44,13,1,0,3,0,54,13,2,0,1,5,1,0,0,7,1,14,0,0,2,0,13,6,4,4,1,0,45,9,0,0,3,0,britd001,luetl001,,iwakh001,lackj001,109,Jul 31,1,SEA,"W,5-4",15.0,16,4,4,0,3,12,1,0,3.77,61,202,144,0,0,1,0,57,2,0,0,0,1,0,2,6,Gary Darling,"J.Lackey (4-54), J.Tazawa (3-BSv), K.Uehara (1), M.Thornton (0), C.Breslow (0), D.Britton (1-W)",,0.2807017543859649,0.24074074074074073,0.3114754098360656,0.32786885245901637,0.3684210526315789,0.3333333333333333,0.6798964624676445,0.6612021857923497,1.0,1.0,1.2666666666666666,0.19672131147540983,0.04918032786885246,0.3333333333333333
20130801,SEA,AL,108,BOS,AL,110,7,8,52,BOS07,35886,37,11,1,2,1,7,0,0,0,6,0,8,1,0,0,0,9,5,8,8,0,0,25,11,0,0,1,0,36,13,3,0,1,8,0,1,0,6,0,10,0,0,0,0,10,2,7,7,0,0,27,6,0,0,0,0,wrigs001,pereo002,,hernf002,dempr002,110,Aug 1,1,SEA,"W,8-7",9.0,11,7,7,0,6,8,1,0,3.8,43,151,96,0,0,1,0,37,1,2,0,0,0,0,0,2,David Rackley,"R.Dempster (4-27), S.Wright (20-W)",,0.2972972972972973,0.3611111111111111,0.3953488372093023,0.4418604651162791,0.5135135135135135,0.5277777777777778,0.9088623507228157,0.9696382428940569,1.0,1.0,1.8888888888888888,0.18604651162790697,0.13953488372093023,0.35714285714285715
20130802,ARI,NL,109,BOS,AL,111,7,6,54,BOS07,37652,43,16,5,0,2,7,0,0,0,0,0,9,1,0,0,0,9,5,4,4,0,0,27,4,1,0,1,0,34,9,2,1,2,6,0,2,2,1,0,9,0,0,1,0,6,4,7,7,0,0,27,9,0,0,0,0,delgr001,beatp001,ziegb001,delgr001,lestj001,111,Aug 2,1,ARI,"L,6-7",9.0,16,7,7,0,0,9,2,0,3.83,43,166,111,1,0,1,0,43,5,0,0,0,0,0,0,4,Jeff Kellogg,"J.Lester (4-23), M.Thornton (1), P.Beato (2-L), J.Tazawa (1)",,0.37209302325581395,0.2647058823529412,0.37209302325581395,0.3076923076923077,0.627906976744186,0.5588235294117647,1.0,0.8665158371040724,0.0,1.0,1.7777777777777777,0.20930232558139536,0.0,0.4375
20130803,ARI,NL,110,BOS,AL,112,2,5,51,BOS07,37941,30,6,0,0,1,2,0,0,1,3,0,8,0,1,1,0,5,5,5,5,2,0,24,7,1,0,1,0,32,9,0,0,2,5,0,1,0,3,0,9,1,0,1,0,7,4,2,2,0,0,27,10,0,0,1,0,peavj001,corbp001,uehak001,corbp001,peavj001,112,Aug 3,1,ARI,"W,5-2",9.0,6,2,2,0,3,8,1,1,3.82,34,128,83,4,1,0,1,30,0,0,0,0,0,0,1,4,Eric Cooper,"J.Peavy (8-66-W), C.Breslow (2), J.Tazawa (0-H), K.Uehara (2-Sv)",,0.2,0.28125,0.29411764705882354,0.3333333333333333,0.3,0.46875,0.5941176470588235,0.8020833333333333,1.0,0.0,1.0,0.23529411764705882,0.08823529411764706,0.23809523809523808
20130804,ARI,NL,111,BOS,AL,113,0,4,51,BOS07,37611,34,8,0,0,0,0,0,0,0,0,0,7,0,0,1,0,7,5,4,4,0,0,24,7,1,0,1,0,31,9,1,0,0,4,1,1,2,6,1,9,0,0,1,0,13,4,0,0,0,0,27,9,1,0,2,0,doubf001,mccab001,,mccab001,doubf001,113,Aug 4,1,ARI,"W,4-0",9.0,8,0,0,0,0,7,0,0,3.78,34,124,79,1,0,0,0,34,0,0,0,0,0,1,1,4,Paul Schrieber,"F.Doubront (5-72-W), M.Thornton (1), D.Britton (3), K.Uehara (0)",,0.23529411764705882,0.2903225806451613,0.23529411764705882,0.425,0.23529411764705882,0.3225806451612903,0.47058823529411764,0.7475806451612903,1.0,1.0,0.8888888888888888,0.20588235294117646,0.0,0.2962962962962963
20130805,BOS,AL,114,HOU,AL,111,0,2,51,HOU03,24543,32,5,2,0,0,0,0,0,0,3,0,6,0,1,0,0,8,3,2,2,0,0,24,8,0,0,0,0,29,8,2,0,0,2,1,0,0,3,0,12,6,2,0,0,7,3,0,0,0,0,27,6,1,0,0,0,oberb001,lackj001,fielj002,lackj001,oberb001,114,Aug 5,@,HOU,"L,0-2",8.0,8,2,2,0,3,12,0,0,3.77,33,134,84,2,1,6,2,29,2,0,0,1,0,0,0,3,Dan Iassogna,"J.Lackey (4-56-L), J.Tazawa (1), C.Breslow (1)",,0.15625,0.27586206896551724,0.22857142857142856,0.34375,0.21875,0.3448275862068966,0.44732142857142854,0.6885775862068966,0.0,1.0,1.375,0.36363636363636365,0.09090909090909091,0.47058823529411764
20130806,BOS,AL,115,HOU,AL,112,15,10,54,HOU03,21620,41,15,3,0,3,14,0,0,1,9,0,10,0,0,1,0,9,4,10,10,1,0,27,11,0,4,1,0,35,11,0,1,3,8,1,0,1,4,0,8,2,1,1,0,4,5,15,15,1,1,27,8,2,0,1,0,workb001,lylej001,,wrigs001,lylej001,115,Aug 6,@,HOU,"W,15-10",9.0,11,10,10,0,4,8,3,1,3.82,41,174,104,2,0,2,1,35,0,1,0,1,0,0,1,4,Brian Knight,"S.Wright (4-38), B.Workman (6-W), D.Britton (1-H), R.De La Rosa (99)",,0.36585365853658536,0.3142857142857143,0.49019607843137253,0.4,0.6585365853658537,0.6285714285714286,1.1487326637972262,1.0285714285714285,1.0,0.0,1.6666666666666667,0.1951219512195122,0.0975609756097561,0.3333333333333333
20130807,BOS,AL,116,HOU,AL,113,7,5,54,HOU03,22205,37,12,1,0,2,6,0,0,0,8,0,8,0,0,2,0,11,3,5,5,1,0,27,8,0,0,1,0,33,8,3,0,1,5,0,1,0,0,0,12,0,0,1,0,2,6,7,7,1,0,27,9,0,0,2,0,tazaj001,fielj002,uehak001,dempr002,cosaj001,116,Aug 7,@,HOU,"W,7-5",9.0,8,5,5,0,0,12,1,0,3.83,34,128,92,0,0,0,0,33,3,0,0,0,1,0,1,3,Mark Carlson,"R.Dempster (5-45), J.Tazawa (1-W), K.Uehara (2-Sv)",,0.32432432432432434,0.24242424242424243,0.4444444444444444,0.23529411764705882,0.5135135135135135,0.42424242424242425,0.9579579579579579,0.6595365418894831,1.0,1.0,0.8888888888888888,0.35294117647058826,0.0,0.3333333333333333
20130808,BOS,AL,117,KCA,AL,112,1,5,51,KAN06,21121,32,7,1,0,0,1,0,0,0,1,0,2,0,1,1,0,5,2,3,3,0,0,24,9,2,0,0,0,31,7,1,0,2,5,0,1,0,2,0,4,1,1,0,0,5,2,1,1,0,0,27,10,0,0,1,0,chenb001,lestj001,hochl001,lestj001,chenb001,117,Aug 8,@,KCR,"L,1-5",8.0,7,5,3,2,2,4,2,0,3.83,34,138,89,0,0,1,1,31,1,0,0,0,1,2,0,2,Jerry Layne,"J.Lester (5-61-L), R.De La Rosa (1)",,0.21875,0.22580645161290322,0.24242424242424243,0.2647058823529412,0.25,0.45161290322580644,0.49242424242424243,0.7163187855787476,0.0,1.0,1.125,0.11764705882352941,0.058823529411764705,0.19230769230769232
20130809,BOS,AL,118,KCA,AL,113,6,9,51,KAN06,29485,37,11,2,0,1,6,0,0,2,4,0,5,1,0,1,0,10,4,9,9,1,0,24,7,0,0,2,0,37,16,1,0,2,9,0,1,0,3,0,2,0,0,1,0,8,5,6,6,0,0,27,9,0,0,1,0,buenf001,britd001,hollg001,peavj001,sante001,118,Aug 9,@,KCR,"L,6-9",8.0,16,9,9,0,3,2,2,0,3.88,41,166,104,3,3,0,0,37,1,0,0,0,1,0,1,4,Hunter Wendelstedt,"J.Peavy (5-22), D.Britton (2-BL), P.Beato (6), C.Breslow (3)",,0.2972972972972973,0.43243243243243246,0.3953488372093023,0.4634146341463415,0.43243243243243246,0.6216216216216216,0.8277812696417348,1.0850362557679631,0.0,0.0,2.375,0.04878048780487805,0.07317073170731707,0.4117647058823529
20130810,BOS,AL,119,KCA,AL,114,5,3,54,KAN06,38742,38,12,3,0,0,5,0,0,0,3,0,9,2,0,0,0,9,5,3,3,1,0,27,9,0,0,1,0,36,10,4,0,0,3,0,0,0,4,0,8,2,0,1,0,10,3,5,5,0,0,27,8,0,0,0,0,workb001,guthj001,uehak001,doubf001,guthj001,119,Aug 10,@,KCR,"W,5-3",9.0,10,3,3,0,4,8,0,0,3.87,40,159,107,3,1,2,0,36,4,0,0,0,0,0,1,5,Alan Porter,"F.Doubront (5-37), B.Workman (3-W), C.Breslow (0-H), J.Tazawa (2-H), K.Uehara (2-Sv)",,0.3157894736842105,0.2777777777777778,0.36585365853658536,0.35,0.39473684210526316,0.3888888888888889,0.7605905006418485,0.7388888888888889,1.0,0.0,1.5555555555555556,0.2,0.1,0.35714285714285715
20130811,BOS,AL,120,KCA,AL,115,3,4,51,KAN06,24935,32,7,2,0,0,2,0,0,1,4,0,9,1,0,2,0,7,2,4,4,0,0,24,9,0,0,1,0,30,9,2,0,1,4,1,0,0,4,1,6,3,0,1,0,7,4,2,2,0,0,27,7,1,0,2,0,shiej002,lackj001,hollg001,lackj001,shiej002,120,Aug 11,@,KCR,"L,3-4",8.0,9,4,4,0,4,6,1,0,3.88,35,137,84,0,0,3,0,30,2,0,1,1,0,0,1,2,Greg Gibson,"J.Lackey (5-50-L), D.Britton (1)",,0.21875,0.3,0.32432432432432434,0.38235294117647056,0.28125,0.4666666666666667,0.6055743243243243,0.8490196078431372,0.0,1.0,1.625,0.17142857142857143,0.11428571428571428,0.34782608695652173
20130813,BOS,AL,121,TOR,AL,119,4,2,66,TOR02,32816,43,10,4,0,0,4,0,0,1,4,1,11,4,0,0,0,11,4,2,2,0,0,33,13,0,0,1,0,37,6,1,0,1,2,0,0,0,3,1,8,0,0,1,0,5,8,4,4,0,0,33,9,1,0,0,0,uehak001,loupa001,,dempr002,redmt002,121,Aug 13,@,TOR,"W,4-2",11.0,6,2,2,0,3,8,1,0,3.85,40,148,91,2,0,0,0,37,1,0,1,0,0,0,1,4,Tom Hallion,"R.Dempster (5-67), J.Tazawa (2-BSv), C.Breslow (2), K.Uehara (2-W)",,0.23255813953488372,0.16216216216216217,0.3125,0.225,0.32558139534883723,0.2702702702702703,0.6380813953488372,0.49527027027027026,1.0,0.0,0.8181818181818182,0.2,0.075,0.17857142857142858
20130814,BOS,AL,122,TOR,AL,120,3,4,58,TOR02,31695,39,9,3,0,2,3,0,0,1,3,0,11,1,0,1,0,10,2,3,3,0,0,28,9,3,0,1,0,36,8,6,0,0,3,0,0,1,4,1,7,1,0,1,0,9,4,3,3,1,0,30,9,0,0,1,0,lincb001,workb001,,lestj001,rogee002,122,Aug 14,@,TOR,"L,3-4",9.1,8,4,3,1,4,7,0,1,3.84,41,169,103,1,0,1,0,36,6,0,1,0,0,1,1,2,Phil Cuzzi,"J.Lester (5-52), B.Workman (3-L)",,0.23076923076923078,0.2222222222222222,0.3023255813953488,0.3170731707317073,0.46153846153846156,0.3888888888888889,0.7638640429338104,0.7059620596205962,0.0,1.0,1.3186813186813187,0.17073170731707318,0.0975609756097561,0.27586206896551724
20130815,BOS,AL,123,TOR,AL,121,1,2,51,TOR02,40477,37,11,2,0,0,1,0,0,0,3,0,5,0,0,0,0,12,4,2,2,0,0,24,6,1,0,0,0,29,6,1,0,0,2,0,1,0,0,0,5,1,0,0,0,4,3,1,1,0,0,27,9,0,0,0,0,buehm001,peavj001,jansc001,peavj001,buehm001,123,Aug 15,@,TOR,"L,1-2",8.0,6,2,2,0,0,5,0,0,3.83,30,130,84,3,1,1,0,29,1,0,0,0,1,0,0,4,Chris Guccione,"J.Peavy (5-58-L), C.Breslow (1), J.Tazawa (1), R.De La Rosa (6)",,0.2972972972972973,0.20689655172413793,0.35,0.2,0.35135135135135137,0.2413793103448276,0.7013513513513514,0.4413793103448276,0.0,0.0,0.75,0.16666666666666666,0.0,0.24
20130816,NYA,AL,121,BOS,AL,124,10,3,54,BOS07,38143,40,15,0,1,2,10,1,0,1,4,0,8,3,0,1,0,9,5,0,0,0,0,27,11,2,0,1,0,35,10,2,0,0,3,0,0,0,2,0,6,0,0,0,0,7,4,9,9,1,0,27,8,3,0,2,0,petta001,doubf001,,petta001,doubf001,124,Aug 16,1,NYY,"L,3-10",9.0,15,10,9,1,4,8,2,1,3.87,46,173,108,1,0,3,0,40,0,1,0,1,0,2,1,4,Bill Welke,"F.Doubront (5-22-L), R.De La Rosa (0), F.Morales (54), D.Britton (4)",,0.375,0.2857142857142857,0.4444444444444444,0.32432432432432434,0.575,0.34285714285714286,1.0194444444444444,0.6671814671814672,0.0,0.0,2.111111111111111,0.17391304347826086,0.08695652173913043,0.43333333333333335
20130817,NYA,AL,122,BOS,AL,125,1,6,51,BOS07,37517,32,8,2,0,0,1,0,0,1,3,0,4,2,1,1,0,8,3,4,4,0,0,24,6,2,0,1,0,38,14,5,0,1,6,0,0,0,3,0,8,2,0,1,0,11,4,1,1,0,0,27,17,0,0,2,0,lackj001,kuroh001,,kuroh001,lackj001,125,Aug 17,1,NYY,"W,6-1",9.0,8,1,1,0,3,4,0,1,3.85,36,141,93,1,0,2,1,32,2,0,0,0,0,0,1,4,Adrian Johnson,"J.Lackey (5-56-W), C.Breslow (1), J.Tazawa (1), K.Uehara (3)",,0.25,0.3684210526315789,0.3333333333333333,0.4146341463414634,0.3125,0.5789473684210527,0.6458333333333333,0.993581514762516,1.0,0.0,1.2222222222222223,0.1111111111111111,0.08333333333333333,0.2857142857142857
20130818,NYA,AL,123,BOS,AL,126,9,6,54,BOS07,37917,43,17,2,1,1,9,0,1,4,1,0,6,4,0,0,0,13,5,6,6,2,0,27,10,0,0,1,0,32,9,4,0,1,6,1,2,0,7,1,10,0,0,1,0,9,6,9,9,2,0,27,7,0,0,0,0,sabac001,dempr002,rivem002,sabac001,dempr002,126,Aug 18,1,NYY,"L,6-9",9.0,17,9,9,0,1,6,1,4,3.89,49,187,118,8,4,4,0,43,2,1,0,0,1,0,0,6,Brian O'Nora,"R.Dempster (4-24-L), D.Britton (1-BSv), B.Workman (3), F.Morales (1), J.Tazawa (0), R.De La Rosa (1)",,0.3953488372093023,0.28125,0.4489795918367347,0.3902439024390244,0.5581395348837209,0.5,1.0071191267204556,0.8902439024390244,0.0,1.0,2.0,0.12244897959183673,0.02040816326530612,0.43243243243243246
20130819,BOS,AL,127,SFN,NL,124,7,0,54,SFO03,41585,35,12,3,1,0,5,1,1,1,4,2,9,0,0,2,1,9,2,0,0,0,0,27,9,1,0,2,0,32,6,0,0,0,0,0,0,0,2,0,5,0,0,2,0,7,3,7,7,1,1,27,9,1,0,2,0,lestj001,linct001,,lestj001,linct001,127,Aug 19,@,SFG,"W,7-0",9.0,6,0,0,0,2,5,0,0,3.86,34,125,84,2,0,0,0,32,0,0,0,0,0,1,2,2,Tim Welke,"J.Lester (4-72-W), B.Workman (0)",,0.34285714285714286,0.1875,0.4146341463414634,0.23529411764705882,0.4857142857142857,0.1875,0.9003484320557491,0.4227941176470588,1.0,0.0,0.8888888888888888,0.14705882352941177,0.058823529411764705,0.2222222222222222
20130820,BOS,AL,128,SFN,NL,125,2,3,53,SFO03,41551,33,7,2,0,1,2,0,1,1,1,0,6,1,0,0,0,7,5,3,3,0,0,26,8,0,0,0,0,33,8,1,2,0,3,0,1,1,3,0,6,0,0,0,0,9,3,2,2,0,0,27,14,0,0,0,0,romos001,moraf001,,peavj001,voger001,128,Aug 20,@,SFG,"L,2-3",8.2,8,3,3,0,3,6,0,1,3.86,38,148,91,4,1,0,0,33,1,2,0,0,1,0,0,5,Mike Everitt,"J.Peavy (4-58), C.Breslow (2-H), J.Tazawa (1-BSv), F.Morales (1-L), B.Villarreal (99)",,0.21212121212121213,0.24242424242424243,0.25,0.3157894736842105,0.36363636363636365,0.3939393939393939,0.6136363636363636,0.7097288676236044,0.0,1.0,1.3414634146341464,0.15789473684210525,0.07894736842105263,0.2857142857142857
20130821,BOS,AL,129,SFN,NL,126,12,1,54,SFO03,41532,39,12,4,0,2,11,1,0,0,3,0,8,1,0,1,0,4,2,1,1,0,0,27,10,0,0,1,0,30,5,0,0,1,1,0,0,0,1,0,4,0,1,1,0,3,3,11,11,0,0,27,11,2,0,1,0,doubf001,zitob001,,doubf001,zitob001,129,Aug 21,@,SFG,"W,12-1",9.0,5,1,1,0,1,4,1,0,3.83,31,120,74,0,0,0,1,30,0,0,0,0,0,0,1,2,Dan Bellino,"F.Doubront (4-70-W), K.Uehara (3)",,0.3076923076923077,0.16666666666666666,0.35714285714285715,0.1935483870967742,0.5641025641025641,0.26666666666666666,0.9212454212454213,0.46021505376344085,1.0,0.0,0.6666666666666666,0.12903225806451613,0.03225806451612903,0.16
20130823,BOS,AL,130,LAN,NL,128,0,2,51,LOS03,50240,28,2,0,0,0,0,0,0,1,0,0,8,0,0,1,0,2,1,2,2,0,0,24,4,0,0,0,0,27,3,0,0,1,2,0,0,0,0,0,6,2,0,0,0,1,2,0,0,0,0,27,8,0,0,1,0,nolar001,lackj001,jansk001,lackj001,nolar001,130,Aug 23,@,LAD,"L,0-2",8.0,3,2,2,0,0,6,1,0,3.82,27,97,69,1,1,2,0,27,0,0,0,0,0,0,0,1,Gerry Davis,J.Lackey (5-74-L),,0.07142857142857142,0.1111111111111111,0.10344827586206896,0.1111111111111111,0.07142857142857142,0.2222222222222222,0.1748768472906404,0.3333333333333333,0.0,1.0,0.375,0.2222222222222222,0.0,0.1
20130824,BOS,AL,131,LAN,NL,129,4,2,54,LOS03,48165,34,8,2,0,1,4,0,0,1,2,0,13,1,0,0,0,6,4,2,2,0,0,27,5,1,0,3,0,29,5,1,0,0,2,1,0,0,5,0,8,0,0,0,0,6,6,4,4,0,0,27,7,0,0,1,0,lestj001,ryu-h001,uehak001,lestj001,ryu-h001,131,Aug 24,@,LAD,"W,4-2",9.0,5,2,2,0,5,8,0,0,3.81,35,134,86,5,2,0,0,29,1,0,0,1,0,1,0,4,Dan Iassogna,"J.Lester (4-70-W), J.Tazawa (3), C.Breslow (3), K.Uehara (2-Sv)",,0.23529411764705882,0.1724137931034483,0.2972972972972973,0.29411764705882354,0.38235294117647056,0.20689655172413793,0.6796502384737679,0.5010141987829615,1.0,0.0,1.1111111111111112,0.22857142857142856,0.14285714285714285,0.23809523809523808
20130825,BOS,AL,132,LAN,NL,130,8,1,54,LOS03,44109,36,12,3,0,3,7,1,1,0,3,1,7,1,0,1,0,6,1,1,1,0,0,27,7,0,0,0,0,29,3,0,0,1,1,1,0,0,1,0,5,0,0,0,0,3,4,7,7,0,0,27,8,1,0,1,0,peavj001,capuc001,,peavj001,capuc001,132,Aug 25,@,LAD,"W,8-1",9.0,3,1,1,0,1,5,1,0,3.79,31,111,77,1,1,0,0,29,0,0,0,1,0,0,0,1,Brian Knight,J.Peavy (4-81-W),,0.3333333333333333,0.10344827586206896,0.375,0.13333333333333333,0.6666666666666666,0.20689655172413793,1.0416666666666665,0.34022988505747126,1.0,1.0,0.4444444444444444,0.16129032258064516,0.03225806451612903,0.08695652173913043
20130827,BAL,AL,130,BOS,AL,133,2,13,51,BOS07,36226,30,4,0,0,0,2,0,1,1,1,0,8,0,0,0,0,4,5,13,13,0,0,24,7,0,0,0,0,36,14,5,0,3,13,0,1,1,4,1,11,0,0,0,0,5,3,2,2,0,0,27,8,0,0,0,0,doubf001,chenw001,,chenw001,doubf001,133,Aug 27,1,BAL,"W,13-2",9.0,4,2,2,0,1,8,0,1,3.77,33,129,82,1,0,0,0,30,0,0,0,0,1,0,0,3,Wally Bell,"F.Doubront (5-64-W), M.Thornton (22), D.Britton (8)",,0.13333333333333333,0.3888888888888889,0.18181818181818182,0.4523809523809524,0.13333333333333333,0.7777777777777778,0.3151515151515152,1.2301587301587302,1.0,1.0,0.5555555555555556,0.24242424242424243,0.030303030303030304,0.17391304347826086
20130828,BAL,AL,131,BOS,AL,134,3,4,51,BOS07,31962,33,7,2,0,2,3,0,0,0,1,0,6,1,1,0,0,4,5,4,4,0,0,24,6,0,0,1,0,32,9,2,0,0,4,0,0,0,5,1,9,2,0,1,0,9,3,3,3,0,0,27,5,0,0,0,0,bresc001,huntt002,uehak001,norrb001,lackj001,134,Aug 28,1,BAL,"W,4-3",9.0,7,3,3,0,1,6,2,0,3.77,34,112,82,0,0,1,1,33,2,0,0,0,0,0,0,3,Marvin Hudson,"J.Lackey (4-55), C.Breslow (3-W), K.Uehara (3-Sv)",,0.21212121212121213,0.28125,0.23529411764705882,0.3783783783783784,0.45454545454545453,0.34375,0.6898395721925134,0.7221283783783784,1.0,1.0,0.8888888888888888,0.17647058823529413,0.029411764705882353,0.2
