,Date,Visiting Team Game Number,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
Visting Team Put-outs,-0.0455580278803616,-0.05100668806070399,-0.05032515091384692,0.3037159920908785,-0.27858320499907196,0.9708090360087384,-0.021968726408420843,0.6696673273908034,0.3118829239219729,0.1409361663888299,0.05685332216134841,0.1623817073654871,0.292365683858362,0.21143898168508932,0.15935157196922603,0.05295331476495431,0.2628027617810183,0.2809237652705175,0.1685515287523715,0.16352075231049867,0.07654617637279262,-0.0014078565998763676,-0.0013763864187543106,0.27216047196595927,0.3756134871076037,-0.27799090097482015,-0.2774565590257735,0.037204806175529875,0.014361027378743037,1.0,0.34477330937195066,-0.010992303274731214,0.02250593854374729,0.09958801374470655,0.008912465362297426,0.5809877281652659,-0.12124815006764426,-0.09136421064124908,-0.014070766948416741,-0.142408568443325,-0.2800488798850576,0.11344107445961236,-0.0770342818460279,0.040570433879617354,0.10814114765727456,0.16793826764896433,0.3359724698699369,-0.002795990839297649,-0.03179932109640073,0.0954469794066083,0.01878975264848307,0.2297979036399779,0.42267063706912134,0.29293941706222143,0.2925896651511123,0.12262428643419923,0.008207836875543691,0.8575879696050834,0.2325378608791194,0.15707070563559006,0.009864163835510517,0.027948526414833287,-0.01901240820123326,0.20822017834961418,-0.3184483992074545,0.20948409746166272,-0.29602028052867196,0.17740238207028047,-0.3379363146455804,0.19993756488618758,-0.34372318167280175,0.005903218669521233
Visting Team Assists,-0.1277971022911526,0.004367082072067277,0.006219323864942902,0.058834549736069934,-0.03929794749794921,0.35508749084812696,0.0971850963304581,0.22680863015720248,0.07356582808157355,0.015054382400236436,-0.002492419930613486,0.05125269333866373,0.059488999173361416,0.0672264897431085,0.02718811957536792,0.004010007697289724,0.05566208001682583,0.10634024775461047,0.0437459450474398,0.06800981402480738,0.050532539277584124,0.0013585483239311616,-0.006208250680702851,0.06539867456553491,0.05550990607508404,-0.04495866564310032,-0.04434584847487393,0.020152902104010346,0.026872751373268156,0.34477330937195066,1.0,0.046470336249308665,-0.02258007562732244,0.40101715406992666,0.010416632249379,0.15956169601680478,0.055759783969751515,-0.0004130348619569497,0.013744187295454851,-0.04769789755038936,-0.045821251685185346,0.16720347710053762,-0.06230119115202634,0.02366437873960593,0.043795890284675,0.128137170537877,-0.24690464596661965,-0.0051049158111717875,0.11458738494693026,0.42645776407772046,0.023347926265295558,-0.02632802442902224,0.12364706641400397,0.05920511630050741,0.060325863984777475,-0.0005162845408449558,-0.013407497177736254,0.33937255533971317,0.07983318443460347,0.03248224747883384,-0.04209905158708432,0.017022094857839377,0.026685994669941055,0.023292161375784954,0.02496842996960701,0.023335432259587154,0.02375237376542141,0.02801742557459735,-0.035544694424539724,0.02791930884019324,-0.016120164395279156,0.021898263124996462
Visting Team Errors,-0.05441056423590239,0.019290483478694748,0.019781676837580142,-0.004208058877010456,0.2374748368280194,0.030856127378466502,0.050401170700178,0.06925790093052087,0.013593006742161571,0.03008267962367306,0.014663376971430206,-0.008154660431946457,-0.006049613152121172,-0.02686514256693853,0.010546874346533095,-0.03702333654296694,0.0024277362135910812,0.0052344007742598,0.03929673902986789,-0.03798412455814537,-0.04392157184630568,0.0010869323667735873,0.017400424766953342,0.03990433405579287,0.11161334921211183,0.09563166650056779,0.09267273647555198,0.0510332465547426,0.03381547495436588,-0.010992303274731214,0.046470336249308665,1.0,0.05253686815685605,-0.0028828058039778457,-0.019588976145100592,0.1897531660044745,0.1418333442892087,0.07129600211421554,0.004874896022403764,-0.009689472006952282,0.18260426631696713,0.12671415352982787,0.09924440597616635,0.044018498901145314,0.10020480435833773,0.09693813727260679,0.0018708134458605406,0.1691502049051939,0.006609835720862338,-0.001096793214452953,0.15869395146978982,0.16555024222598486,0.05822217230395639,-0.014199288803473842,-0.015092902252364248,-0.011744122406804709,-0.01844520951846839,0.07962394871524571,0.00016939398685138248,0.015047918952227506,-0.021825715198445634,-0.007088838157077614,0.013201755450257126,-0.013778205170088353,0.12203135073509236,-0.01321195890538608,0.11967364069102715,-0.0032309658437737064,0.040952553617240865,-0.007166471290019317,0.07223951536891259,0.04458103830246718
Visting Team Passed Balls,0.01961277929538285,-0.02181424047984193,-0.021111623924649624,0.010544334234643677,0.06232420486671245,0.030631399654837407,0.03724960573881125,0.03473071857537907,0.014131830159323526,0.0040876433931552585,-0.02463787791288167,-0.018225898701040057,0.0028343753046579673,-0.0045301763097665955,0.008601398132926113,0.06436326485722495,0.021832178796783303,0.012419062222914489,0.010242581180922925,-0.020771182414697015,-0.016109880336673217,0.005593638283108197,0.005460704901727427,0.04359993651993715,0.05217799743688157,0.04028121096208012,0.040716250783480665,0.0019372297590093195,-0.030538223213516215,0.02250593854374729,-0.02258007562732244,0.05253686815685605,1.0,-0.024867640576929764,-0.006548934830941333,0.07645141782282627,0.04553181921933576,0.04113430549716324,-0.004837630693171277,0.004360806122031742,0.05867866334742509,0.007925675158261892,0.03580428415738066,0.01842310434021222,0.048791288365771866,0.027308547119292204,0.07106793065875235,0.058129757915926505,0.0036678010313524754,-0.043056824278265425,-0.02715144295057547,0.06988990410887017,0.022066565339202423,-0.0026103308427570795,-0.005469129654594039,-0.026911647841851485,-0.01446412099226235,0.038133682964779966,-0.019044694237663324,0.0204787151192257,0.00900384066471403,-0.0038186453669346344,-0.006548934830941384,0.004878876306048489,0.04493269946516105,0.017721898307292212,0.04055334392857972,-0.016228064767247405,0.019836392108987928,-0.004452570018741463,0.028635381949373085,-0.012307673729741625
Visting Team Double Plays,-0.003891864086344358,-0.02573401155728714,-0.02592363899470086,0.03643792808164072,-0.025706178682558235,0.10126589829995594,-0.001346006135804707,0.06113723514208047,0.010986864559474528,-0.03213434951379389,0.026281978951297757,0.06440361336936656,0.035485867435199145,-0.01923857903449153,-0.018917112126727958,0.029437823548977587,0.01185993001269081,0.012026539076028823,0.04751634591490197,0.04824852550968331,0.046966020973886496,0.008509335584382978,0.00070071787480111,-0.017453837861500576,0.03582796414186797,-0.027810943535279565,-0.028258669975529636,-0.029834687188872597,-0.041971220855160855,0.09958801374470655,0.40101715406992666,-0.0028828058039778457,-0.024867640576929764,1.0,-0.02544844021583877,-0.05503888745729547,0.11874982355113516,-0.05059940867357932,-0.03616276311352005,-0.00971080067400049,-0.029821481292787652,-0.007676658770385153,-0.03200107990090832,0.04325411351923631,0.07124723503346989,0.0037348641299412887,-0.13978890325367513,-0.06927234861482627,0.06933842694814506,0.9121013589174413,0.010503011041442054,-0.10948284174150824,0.04389913294755055,0.037041211877564914,0.036361926681965646,0.03371978946058545,0.024623631774170786,0.09523736297641545,0.03634650705338723,0.03778812965587981,-0.08126107752524389,0.008499863138918266,-0.025448440215838853,-0.00854315867592123,0.17213204557332346,0.004901167860168555,0.19948958753304255,0.029995446639032353,0.06925867627818456,0.02235693510065046,0.12111192234556714,0.0013209778188567316
Visting Team Triple Plays,0.03037096166782074,-0.01746392683808279,-0.013568317865778605,-0.002840915688628638,-0.020601008108545194,0.0022341987384363214,0.0006543500466403577,0.001395442797658803,-0.004764238957284029,-0.013254801221395308,-0.00979970361008804,-0.0014015391206990868,-0.0009843022034128224,-0.010413701656528147,-0.013821919389068049,-0.014288244859507835,0.02616252363093911,0.04727984627099486,-0.006498038035354604,-0.01797724306193238,-0.013523022047900464,0.007514649758416058,-0.0023865838677501277,0.022842752689499774,0.0024831058484676843,-0.018515229755805808,-0.01851158517504342,-0.015419798181232099,0.13624175128271712,0.008912465362297426,0.010416632249379,-0.019588976145100592,-0.006548934830941333,-0.02544844021583877,1.0,0.005394965223267116,0.0034825689743856704,-0.012945666801537721,-0.009764755650745766,0.022803696977291753,-0.019249259994252643,-0.01198181368520575,-0.013016401244642808,-0.015032888157641795,-0.014541935650832298,-0.010622961553679243,0.010518399531936588,-0.017357972023001513,-0.012531676230584586,-0.023786658104583074,-0.002845526892525972,0.003434503898458835,0.017192095415825743,-0.018276468094230235,-0.0182562845307089,0.025521924061464325,-0.004474554658046993,-0.0061196225011161814,-0.0009423771480594562,0.04274367170342891,-0.0065335494947334335,0.0030798835314737845,-0.000686341798215528,-0.00027174680313426006,-0.0029075598763897447,0.006705703360709285,-0.004184883612424184,-0.007476223146128897,0.01024499676624179,-0.0025985125930767096,0.005617591482750081,-0.0269639943190003
Home Team At-Bats,-0.04114172879554588,-0.022039402789001346,-0.02204002924835918,0.29625334353182037,0.4233227149651438,0.6295626787088507,0.008637578608485307,0.5763418804498578,0.31437110191137535,0.1693801970936142,0.016596481036436943,0.1679198131028121,0.2871595646014506,0.1398467193735025,0.12350355425781395,0.008832751657730177,0.20659713355664097,0.14564072743482354,0.1396903802299434,0.06267067651795741,0.022795835314586853,-0.0028817837250703963,0.020665425231354607,0.24809658273840432,0.5307508689870375,0.3991940879277641,0.39860702813973736,0.12094197294045084,0.06701177790348739,0.5809877281652659,0.15956169601680478,0.1897531660044745,0.07645141782282627,-0.05503888745729547,0.005394965223267116,1.0,0.6598787683186937,0.3529263429329514,0.1056520843103449,0.1975913367252379,0.41844666508273953,0.037492911562743605,-0.0157938118068627,0.022993909789935835,0.16386783029230223,0.2165625715065437,0.20680919385142407,0.12775700729617703,-0.05883366225187515,-0.05540857589217418,0.020763221899469317,0.5587614322640678,0.39717898961454723,0.2892348074795,0.2883715086205309,0.07186644890542468,0.02373821135726345,0.6387789818463361,0.17872109196260275,0.10812589709520394,0.029341041958717683,0.018378621994655252,-0.020912256500891492,0.21438497579965113,0.38862732873623496,0.21503768283218191,0.37001280018002436,0.20076458060177169,0.33117651634481915,0.21800179134004777,0.36601470774962086,0.012480211273307985
Home Team Hits,-0.028635493149001504,0.012469074085303311,0.011519287032662955,0.07653240448031433,0.7616308696935153,-0.02681023137903375,0.021716376578095452,0.1381883190334581,0.09778460704885943,0.06538884006682638,-0.02562840245516502,0.055881118916041424,0.07584584185362557,-0.0054848119071781,0.004093485839946499,-0.030289189893825886,0.024912334588084527,-0.05980799777650655,0.033471563962521905,-0.04963539400466509,-0.027898049609997463,0.00035062359222635584,0.02812744169346006,0.0702526211147524,0.33975635197284065,0.7541586507285356,0.753690875447441,0.10081565184361838,0.053550321033316375,-0.12124815006764426,0.055759783969751515,0.1418333442892087,0.04553181921933576,0.11874982355113516,0.0034825689743856704,0.6598787683186937,1.0,0.5137542566746958,0.1409681996592694,0.35836106537826984,0.7617344830809119,0.0892299347010179,0.18024926210157027,0.0041250202680122566,0.15442494153618633,0.15985604458880545,-0.11939602625310906,0.14837519780651884,0.09789569540596474,0.09479432272083016,0.031771032570466345,0.4414756376076899,0.13970097803877624,0.0797519776802864,0.0791038007300261,-0.005726112450502699,0.013551990650913358,0.09094002505450298,0.04169645475459719,0.004847909686446849,0.007543923389545816,7.168221700180396e-05,-0.012310854243823678,0.057863633129827285,0.9093884483368515,0.061359857293205526,0.8500928535074521,0.07106644045073442,0.7735018990506319,0.0716313706067857,0.8497186158833635,-0.003407898038790348
Home Team Doubles,-0.05368135076414464,0.01797093540500121,0.016062861657442803,0.041231174580003825,0.43700370917728243,-0.04250315659094445,-0.022925011959059386,0.07877868837286091,0.07887465345058074,0.05146013774293773,0.006144321242386187,0.0350420631832318,0.043461247993738766,-0.006104514085508894,-0.006582886507024979,-0.005402029316625868,-0.024339156840076627,-0.08579342129380899,-0.005147033412309285,-0.020796992916907515,0.01937843056218251,-0.021328963851584365,0.016944502751238818,0.041209308841816075,0.14983904031098258,0.43325151605832174,0.4331578690288809,0.03786666050124936,0.030192836549939546,-0.09136421064124908,-0.0004130348619569497,0.07129600211421554,0.04113430549716324,-0.05059940867357932,-0.012945666801537721,0.3529263429329514,0.5137542566746958,1.0,0.040859734982584744,0.06949122432413983,0.43261351433556294,0.05290233029910356,0.08709477005479158,-0.009056004152427514,0.09457749198810313,0.14362084129030683,-0.03332538012805359,0.04925643712978031,0.005232276307557863,-0.04384864902969836,-0.025228084188556137,0.23430592321476035,0.055719562149701654,0.04273568695111118,0.042685375765131796,-0.016893649007005795,0.042329537704850026,0.02070469084424941,0.017708724112824214,0.0056100318399514145,0.0109718961926401,-0.021958872652593404,0.006492831856178067,0.04812638821973002,0.46330178398430194,0.04533148738599599,0.4321212161518773,0.0633379413922147,0.4993221694197465,0.06033182396971229,0.5059501351794338,-0.016786103850581963
Home Team Triples,-0.06379066417459558,-0.014923872341442379,-0.016391568519097014,0.023708946904946092,0.17356145845327284,0.004732440018557206,0.021870877678620664,0.02965371500876634,0.03095776504154269,0.012213512990244648,-0.030897137003986025,-0.02167800556538814,0.015396581028988669,-0.004308266536240563,0.044862111319853584,-0.016703143501902377,0.04220624329734667,0.015602295328631307,-0.038807474318120365,-0.012297875064645953,-0.01591695207355317,0.04018751801567628,-0.03395452290561851,0.032643665879802636,0.02895176476153591,0.17335675037676979,0.1722924050612198,-0.000208141658438563,-0.007035295895436537,-0.014070766948416741,0.013744187295454851,0.004874896022403764,-0.004837630693171277,-0.03616276311352005,-0.009764755650745766,0.1056520843103449,0.1409681996592694,0.040859734982584744,1.0,0.04673950501037833,0.17332624889426004,0.0008617420552657171,0.08839466379978551,-0.015556719524054664,0.03510666754106785,0.09955343057938681,4.7356926913149735e-05,0.03752903038096336,-0.0017374238633898137,-0.04040051059677573,-0.006443823187046227,0.01652737453278437,0.03476749989464773,0.024952950787190467,0.026102088935445442,0.007022049271083523,0.007115008593912415,0.02737350084373057,0.03256579635340184,-0.0053435058091116485,0.009253382710021968,0.02796147226658921,-0.009764755650745964,0.035787995699259285,0.13315479412243655,0.03938845460551309,0.1155667766284417,-0.0017103755080274748,0.2320958514595141,0.013606215619242992,0.20404645436436947,-0.029019986501919122
Home Team Home-Runs,0.12660486068773222,0.02011864960523623,0.01970925601832797,0.025574394373230815,0.5359003914063761,-0.07053093737848717,0.023959136409548783,0.03492649597845484,0.014703071497275413,-0.0308974390214376,-0.017419150190963417,0.06887664140177781,0.03560322514855159,-0.02589588204140114,-0.031170987915940227,0.03517885249473101,-0.00920889623158853,-0.03991739982086566,0.04014433389141185,-0.06364519531204216,-0.03447386383488075,0.016659331473874238,0.014392849976430087,-0.00234909598644071,0.1475881499229032,0.557702688496353,0.5586178690877919,0.0073231352886314995,0.0034458677947029914,-0.142408568443325,-0.04769789755038936,-0.009689472006952282,0.004360806122031742,-0.00971080067400049,0.022803696977291753,0.1975913367252379,0.35836106537826984,0.06949122432413983,0.04673950501037833,1.0,0.5541057663304897,-0.02820712914298415,-0.02103539372466326,-0.0020908900042763043,0.10264708013876025,0.016409967928947458,-0.06464057860185099,0.02520474979011454,0.0440966371506728,-0.02134440765796229,0.03992001861669677,-0.09489349177635925,0.08980192471856538,0.023662041717174936,0.02191035682714233,0.0002327018612217698,0.026083494790437617,0.023090730172997672,-9.401485239660627e-05,-0.04346446242118102,-0.043252578786815765,0.01005121715105023,0.047689767480953,-0.0010562572960683015,0.3429945936856606,0.0056854376654134646,0.3461815623101341,0.02851189576367694,0.7761465760432927,0.02163632700318747,0.6676447622686809,-0.006201409396863175
Home Team RBI,0.015349040665420153,0.037508171177976876,0.03699111908023925,0.029832802995914613,0.9862440547145298,-0.16075025218248098,0.016654099891047526,0.06297907789110019,0.05976827857342252,0.029014349752246534,-0.022409918864923148,0.026271337920975205,0.03374793509900002,-0.04834356095325936,-0.014445588316241006,-0.0027093095107172532,-0.03351036139652103,-0.10739564403966743,0.024485647751270052,-0.10203717243526703,-0.05999544121535225,0.01716794433480555,0.029757049404601516,0.03349717933256285,0.2911146380576861,0.9668908387692056,0.9659265974802096,0.1049337772950938,0.03751464156912704,-0.2800488798850576,-0.045821251685185346,0.18260426631696713,0.05867866334742509,-0.029821481292787652,-0.019249259994252643,0.41844666508273953,0.7617344830809119,0.43261351433556294,0.17332624889426004,0.5541057663304897,1.0,0.059031091350954655,0.22304830619472682,0.05860865312951126,0.315350298117333,0.14463991485765013,-0.131964782836336,0.17826271216780756,0.038869316658864075,-0.045086577329868,0.02136651504682974,0.11081053258273584,0.08825769035930711,0.027527480838693757,0.026174007225286133,-0.021179132560428714,0.006468270644827666,-0.0018751566385002718,-0.010110640270317843,-0.017218158368727546,0.012987705828912205,0.013124365563274327,0.025842997511564093,0.02500283366031651,0.773879357856076,0.025563423748927453,0.7530233784183935,0.03694182302888229,0.7903441234599776,0.03485982971729734,0.826036046116061,-0.004168050736509416
Home Team Sac Hits,-0.128321704593984,0.0191262694737843,0.018585715620765095,-0.13257544614309222,0.06408940434759478,0.16105220913313176,-0.019695336186676574,0.04969303819486923,-0.0530004461373404,-0.04635588357471841,0.006426024681272846,-0.09108315189806167,-0.13364300381385816,0.06200828869475437,0.005348540312503666,-0.038885926529371645,-0.04953114097687653,0.024089874723486445,0.011949341514835692,0.0010218267770269894,0.028515594416824393,0.006591685690184309,-0.010025350414792222,0.019454474089348004,0.06728920137596182,0.05245277000192795,0.0532095148325442,0.0758999688544776,0.011259639573907765,0.11344107445961236,0.16720347710053762,0.12671415352982787,0.007925675158261892,-0.007676658770385153,-0.01198181368520575,0.037492911562743605,0.0892299347010179,0.05290233029910356,0.0008617420552657171,-0.02820712914298415,0.059031091350954655,1.0,0.05328967198985071,-0.007061825419555712,0.10983134288230234,0.22693540639638743,0.006765360461316182,0.09189693093740213,0.03642764123246223,-0.006446658495203411,0.030207265273046333,0.13921465741515354,0.04234544113469022,-0.1325459682203581,-0.1321296651837111,-0.029090905241380367,-0.014841764368005756,0.20648303055309114,0.07237077900833629,-0.006689728023706444,0.005867481676822192,0.015005012306272651,0.04261032491801264,-0.08127108408808985,0.18441513198059414,-0.09570844784826041,0.13223561844260687,-0.10154827479845578,0.04927425900904253,-0.10536793074574301,0.08262807213034146,0.003977617794041295
Home Team Sac Flys,-0.032159989551346864,0.009889470791195315,0.010029440524727911,0.01850479918320251,0.21815150713394163,-0.05249587874649252,0.053694566442964664,0.004131695448097837,0.005742126907810969,-0.009016402814578803,0.027730038263527837,-0.010738497344725215,0.016494130520150977,-0.003243352586541193,0.015587865149400085,-0.029349127574500165,0.008747426725713393,-0.06122947639300035,-0.019213798310084903,-0.03519656589916788,-0.04980156089261357,0.016623147175279775,-0.029900282982116198,0.002866545689116615,0.06840156358140438,0.20456301872297647,0.20419743706791182,0.027720444402525708,-0.0357181965540908,-0.0770342818460279,-0.06230119115202634,0.09924440597616635,0.03580428415738066,-0.03200107990090832,-0.013016401244642808,-0.0157938118068627,0.18024926210157027,0.08709477005479158,0.08839466379978551,-0.02103539372466326,0.22304830619472682,0.05328967198985071,1.0,0.016184722075396465,0.061455491095353594,0.06736444558312663,-0.11314278853728019,0.07864130826688637,-0.03650031237560171,-0.05250291751426892,0.049460640473376664,0.06022259429541387,-0.006408739764175309,0.012225408699072902,0.01272212700080046,0.014472920636419587,-0.023419316447847328,-0.018266112998339138,0.023359468072952874,0.021918240349361445,0.00363607755836031,0.004208999118747681,-0.013016401244642812,-0.003940964891163499,0.306190125694376,0.0016912452122054625,0.18146725546719036,-0.0025044178607685806,0.14635146370176674,-0.0010786866358665958,0.1682996363250275,0.0023425859157942433
Home Team HBP,0.04707432428238485,0.00873108574973333,0.011730912641037235,-0.04080984349387741,0.06539078038623831,0.06310687781988444,0.04594242987593117,0.01614034803566437,-0.047612336395987095,-0.06099427150266073,-0.01673411798971543,-0.013266361886817466,-0.038028557378046016,-0.01768338826011585,-0.016773961459917674,0.039842735998815,0.00815389257286442,-0.05938850156871825,0.0744633349637882,-0.017122605561194448,0.017252433244436566,-0.013512236690824618,-0.014242086013975376,0.0069611415948075015,0.10394865734620555,0.0683011669184878,0.06925520797176289,0.012786702890771542,0.02159465163001157,0.040570433879617354,0.02366437873960593,0.044018498901145314,0.01842310434021222,0.04325411351923631,-0.015032888157641795,0.022993909789935835,0.0041250202680122566,-0.009056004152427514,-0.015556719524054664,-0.0020908900042763043,0.05860865312951126,-0.007061825419555712,0.016184722075396465,1.0,0.054767089856639015,0.03771303170619697,-0.00724696519455034,0.07945835671581665,0.03348576215092134,0.0272699038366888,-0.01964817942225775,0.19189299436535162,0.042476531312741456,-0.03663010670653105,-0.03508799572935875,6.981265313916457e-05,0.0034037943892423327,0.08565895961141612,-0.029321223229104566,-0.01092411760212104,0.007919345599052613,-0.028214632990912827,0.0724639219574942,-0.05786619909896402,0.07599689551122693,-0.04992045675255802,0.15206911671234732,-0.060456571374054344,-0.006828803663740991,-0.060082337046513674,0.05073991238963555,-0.00851581496928178
Home Team Walks,0.02628536744424693,-0.0016160348857443682,-0.002631649464085179,0.05512987684702368,0.3223559960537589,0.15666298220352975,-0.037578330068212,0.14567207193813875,0.06093089510684828,0.038717439814002705,0.015427504998983918,0.03732486546724354,0.05739005519653712,-0.0016308833329200711,0.026911657077138922,0.018785746327271424,0.059234114186866166,0.03191332183138105,0.04552167270846423,-0.034215648167453726,0.015032684774256266,0.0134353403706967,0.01673043380483388,0.050892807265033584,0.42379449073895725,0.3105987741720636,0.31147115437301776,0.1672248920441304,0.040206486274705994,0.10814114765727456,0.043795890284675,0.10020480435833773,0.048791288365771866,0.07124723503346989,-0.014541935650832298,0.16386783029230223,0.15442494153618633,0.09457749198810313,0.03510666754106785,0.10264708013876025,0.315350298117333,0.10983134288230234,0.061455491095353594,0.054767089856639015,1.0,0.3038931092043446,0.0786915863288908,0.2236135286704716,0.05228761056526138,0.06543499601664692,0.013006747752707474,0.5576291725391636,0.15435480668251722,0.05117447953106891,0.051426111340007546,0.012119366466888857,0.03779985865566372,0.20355900594473136,0.058749257831716604,-0.010919690562057022,0.013051836746975255,0.023352010834351438,0.04010276068657362,0.036003540705843294,0.34454447675851585,0.047302614018136874,0.5221246019719309,0.040948009888175214,0.1400092593203384,0.045755496479421766,0.2882101197996323,-0.03531767461228318
Home Team Int Walks,-0.04409652067007109,-0.02136922700456178,-0.021172455177842588,-0.07937867846777519,0.1515054012540192,0.23276073668166894,0.01139136773106346,0.1132584686170189,-0.04764092989518567,-0.006188748925472448,-0.024637874018648184,-0.04802045188265404,-0.07682989307027333,0.014362833604385051,-0.015758120051227655,-0.0010566823684692148,-0.0040365535159839795,0.011533661630934324,0.08680278962308047,-0.009062924929287711,0.04132918217121651,-0.032050851767280744,0.02433164944396668,0.016909592485714917,0.16592938343832822,0.14210412194425714,0.14295142297423327,0.08697261549208911,0.04728541362584919,0.16793826764896433,0.128137170537877,0.09693813727260679,0.027308547119292204,0.0037348641299412887,-0.010622961553679243,0.2165625715065437,0.15985604458880545,0.14362084129030683,0.09955343057938681,0.016409967928947458,0.14463991485765013,0.22693540639638743,0.06736444558312663,0.03771303170619697,0.3038931092043446,1.0,0.05717804346512441,0.11525746348240141,0.03861034633469857,0.0031480427069940494,-0.0053671039305480785,0.26869316146621797,0.13641250101128397,-0.07571678713252943,-0.07526213818743148,-0.006311776495050442,-0.00033091419277894593,0.29353812455839756,0.08064986495672952,-0.03460311133756874,0.009470303048100476,-0.013884603800107378,-0.01062296155367928,-0.0894852093083125,0.2358998887691739,-0.08378528510751886,0.21239815344367194,-0.0829222132599166,0.10111492234317866,-0.08815396221743434,0.14804027783008897,0.04507835277986657
Home Team Strikeouts,0.14162491333245794,-0.03895943539348278,-0.04011891026280648,0.11747197217759718,-0.12493929604893617,0.3111508825145073,-0.06988899821135412,0.2191002434566674,0.10991985565913175,0.03978559510155387,0.025317933989567606,0.05652748581446805,0.11478647602672847,0.008432862810873012,0.07000514492345818,-0.03031117611856388,0.12662402427995054,0.13192630375288225,0.08677004099239065,0.0018849340744720704,0.006286916233652382,0.017451018834982616,0.030949970243781235,0.1038741095864218,0.24180941625840163,-0.132491266723929,-0.1333150730169418,0.11203887629177323,0.03145135078693603,0.3359724698699369,-0.24690464596661965,0.0018708134458605406,0.07106793065875235,-0.13978890325367513,0.010518399531936588,0.20680919385142407,-0.11939602625310906,-0.03332538012805359,4.7356926913149735e-05,-0.06464057860185099,-0.131964782836336,0.006765360461316182,-0.11314278853728019,-0.00724696519455034,0.0786915863288908,0.05717804346512441,1.0,0.0458961100710711,-0.0348143312710055,-0.15416350787894287,0.001000107336330685,0.1362509219295749,0.1987950132862036,0.11020600445215414,0.10778198366556754,0.0779588817867356,0.05029333463483541,0.25592975520014716,0.0485687415093666,0.06307963153402843,-0.020698456016852534,0.015100876082916988,0.0008121802170229426,0.07901597827772538,-0.2053400285769393,0.08632178649762078,-0.17280371598511768,0.06397947788421605,-0.17836766818944538,0.07614777538891447,-0.1874661300852196,-0.02198600923037657
Home Team Stolen Bases,-0.10102094483351783,0.006713445364225933,0.007764981166072273,-0.0338581111418531,0.19132941398797013,0.0305712898429626,-0.04441223970232826,0.04055327501018806,0.01667927803888566,0.039531728311562264,-0.0407296496499743,0.021068617553496375,-0.03133063505924435,-0.011721932863245604,-0.012677108974732594,-0.06297499773145826,0.02473044348030579,0.04167598901694407,0.00346723555482118,-0.02873842185774011,0.03936189651358389,0.027916660335238732,0.014558554696881458,0.04553634160228498,0.16462825479736165,0.16927666115973133,0.16949021322557076,0.06341330614161148,0.08086710236288437,-0.002795990839297649,-0.0051049158111717875,0.1691502049051939,0.058129757915926505,-0.06927234861482627,-0.017357972023001513,0.12775700729617703,0.14837519780651884,0.04925643712978031,0.03752903038096336,0.02520474979011454,0.17826271216780756,0.09189693093740213,0.07864130826688637,0.07945835671581665,0.2236135286704716,0.11525746348240141,0.0458961100710711,1.0,0.0037729623928281,-0.0646791489942536,0.00509814031546161,0.19807359217826848,0.07077723569099215,-0.03290611975732085,-0.03346600232783036,-0.040483890961072154,0.011688905221818736,0.06897926825347502,0.029288785714497008,-0.011130153215840578,0.02708437609609205,0.030571928299326357,-0.01735797202300151,0.009170563440001812,0.17922528598973245,0.007540657863272135,0.2076287098548968,0.017080338771882517,0.08631070762820531,0.014512566892568666,0.13597486379602697,-0.05445569468400132
