,Date,Visiting Team Game Number,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win
Visting Team Assists,-0.07400990775692018,-0.051448841021411236,-0.051415773668556174,0.0409945797195829,-0.10749370752368287,0.3535986510343762,-0.07786986120462194,-0.01213845398210904,-0.022272917602456074,0.11070564023047795,-0.04919125336276425,0.03411196046142375,0.09273569452552306,-0.004903753818875883,0.06232140029089046,0.05978335026125994,0.11708708133600185,0.048774567015107725,0.04856954667270827,0.0012510684219962775,0.023611569426240913,-0.0787575918249761,0.11003510376306573,0.08291790117758911,-0.10759326872524043,-0.10638366715491564,0.021580541579945364,-0.009399918808417725,0.35833925980952297,1.0,0.02178909283962743,0.010146022641784139,0.20903374871453023,-0.07730767613462318,0.16747275631616027,0.01628286823736491,0.007393881861967034,-0.01040449844236715,-0.12727584890456545,-0.11655316072060926,0.1923632873113997,-0.10512178422087923,0.035323321023962,0.04088901045199002,0.069811345206887,-0.2733550699536258,-0.00988874390771337,0.12508955082669074,0.33124141201049895,-0.043325599052726364,0.04238396371986826,0.1398459678975747,0.02874784910110031,0.028163081432788287,-0.04113380625670388,-0.019182439814034075,0.3420121736109831,0.15070151578896107,0.1009610751148862,0.02140681657125666,-0.010850086365552535,-0.07580688301806073,,0.020805200583020694,-0.015818999986025286,0.02563374477770581,-0.018446560366136573,-0.007863055305861117,-0.08708881574836602,0.0038567394543272647,-0.08736646494188044,0.0003372656390887582
Visting Team Errors,-0.02378862363570138,-0.04414495056516463,-0.044364888817790764,0.020511065766048383,0.23028471536040213,-0.006222101575922044,-0.01862774223136424,0.0063628553345687405,0.03396342578680206,-0.02849696332441087,0.0036266720759483635,0.027737306002054908,0.006677903525418336,-0.0014113743520949376,-0.012044234337606687,0.016567259699895344,0.013276595826853919,0.019503356355706877,-0.033547124516301166,-0.014708109274858175,0.0456185098930752,-0.02297333300437933,0.04218067339035936,0.10204552626471097,0.09305564059372592,0.090829522005063,0.08152144989057632,0.02060664103894529,-0.026884190401543107,0.02178909283962743,1.0,-0.00034206325573911086,-0.0013568357573942238,-0.020542043822137403,0.16471081027125456,0.1197609918105765,0.04495117228397439,-0.001777565103144768,-0.023584007937522397,0.16934264256704962,0.022578816913902247,0.11018432083099991,0.04384524233425258,0.09382470984884411,0.05664795969839859,0.005772388590355498,0.10736131724054028,-0.008804472716574982,0.023268713008661096,0.026046827067158336,0.14128796116169823,0.07099733503703849,0.018295238213610617,0.018665354846294904,-0.032123925206019414,0.002824866006200851,0.028945792254781756,0.024106141014287704,0.04181409846941186,-0.028741523104626576,0.011013433382195735,-0.017463351602573562,,0.024938971767638516,0.09678352791316355,0.017220847998010037,0.09318745243880563,0.02347882353344918,-0.017494465068905535,0.022897618283549526,-0.013834349064250578,0.020767669712471914
Visting Team Passed Balls,0.029044891828070785,0.0020774257596725167,0.0019998248851776576,-0.013490129411738699,0.04105909632222636,0.002228321250680903,-0.005582617563950754,-0.02578582869961353,0.0016101620388936314,-0.03563664988108962,0.0035026798373639367,-0.013978199016631306,-0.00795570255480467,-0.0012409680643259723,0.0040334425736474125,-0.025733176803499902,-0.031156340759126107,-0.007588643830205043,-0.02620305266697772,-0.010524682496679082,0.001482213294109208,-0.008923619509114104,-0.02588409961763379,0.01345333500896687,0.03255898382725619,0.03349986354258871,-0.02554470285455646,-0.027370021356614045,-0.0012324510304061347,0.010146022641784139,-0.00034206325573911086,1.0,0.02439741557762196,0.0025012232429195043,-0.006110624327196896,-0.013674095388402271,0.020460271419394802,-0.05751912185113509,0.03496204998611484,0.035042051616701216,-0.001895514645528482,-0.011963011985012827,-0.0039974419905738105,0.07423495493872234,0.00812783131014828,0.027893280795424063,0.06936189457291712,-0.05163335116922453,0.030579200249595467,0.0066431809187259645,-0.0013969032078517058,0.0008986641829581447,-0.020143616748707592,-0.01950406762002388,-0.013310911989384954,-0.02999524679593114,0.00885828502402433,-0.018598310543288057,-0.01458460792281178,-0.014061186498939771,-0.011913613300159852,-0.006071764202220085,,-0.048739530430510575,0.006272001465728024,-0.05181505393559422,0.026989397509656225,-0.023524325348472687,-0.0036772186022650255,-0.035626898172952295,-0.002624015985978115,-0.011898819132606249
Visting Team Double Plays,0.012949221694292648,-0.001998661226549789,-0.002686485051298548,0.0026938856004240248,-0.08239222012985054,0.0265089316645865,0.5744419048939057,0.44239269323846053,-0.04516845378542004,0.06383069558233348,0.3309000570257097,0.009954112481390612,0.0225587206285388,-0.02543433960953354,0.025910761818316953,-0.048902427796546216,0.015497609748441806,-0.06725318523402897,0.0072007090641799465,-0.005385052547903407,0.0012376789711160527,0.5619962093083337,-0.036726806952568844,-0.03446899155852419,-0.0819531213437827,-0.08269693308585709,0.029253652494766396,0.18184947125873235,-0.0802016699939555,0.20903374871453023,-0.0013568357573942238,0.02439741557762196,1.0,0.5709098882757199,-0.19094853444311716,-0.006904206804455516,-0.043539341668938594,-0.0470858307974112,0.2756680830165973,-0.07081054402678133,-0.03535635790860432,-0.05968195436685556,0.049622023286080584,0.017607134373701056,-0.012749022238310212,-0.15214808696114163,-0.04183274338620751,0.0944941326185176,0.7345632486692092,0.51953164264265,-0.11813847479989116,-0.03262555827238741,0.00290424276010555,0.0041418981146548,0.16012089872377352,0.1167753724056374,-0.14464221156968507,-0.01346970016706456,0.00627634827461682,-0.01972614340316721,0.3518583007240733,0.5711511108766761,,-0.015223094953100442,0.037865348804261,-0.03874069255997756,0.13355750468018507,-0.000571671598544336,0.5735449110489155,-0.014622667773631002,0.5758364481281156,0.03823507499896966
Visting Team Triple Plays,-0.008022332087218573,-0.036932013037595815,-0.0370192024433416,-0.03832178117785108,-0.029693645442806338,-0.014611985520600796,0.9969665579052434,0.7257906411297873,-0.03219998688831801,0.05900615620769413,0.5137075072497704,-0.020222267553021804,-0.017463061185765228,-0.01373020350984443,-0.01684356376083994,-0.04036765871571696,-0.013300128016282083,-0.0758612848331871,-0.018015137357078197,-0.014260310191674369,-0.022457953637897606,0.9705267401066574,-0.07288522676580846,-0.056526071584710444,-0.03681471226733032,-0.03700733564916747,0.029552379280783213,0.35789877264756176,-0.22196422121118287,-0.07730767613462318,-0.020542043822137403,0.0025012232429195043,0.5709098882757199,1.0,-0.19670789860149898,-0.0673119574381019,-0.033322736104731875,-0.011431311351100966,0.5288357547666617,-0.003126269378066858,-0.01670571618999319,-0.01066065643616793,-0.017119682110495502,-0.028995627738836106,0.036187374170813746,-0.06852778533973986,-0.017474695436747845,0.1505432394117855,-0.023820841734016798,0.8680268304679705,-0.06765408303897955,-0.079723115915586,-0.03718722460084815,-0.037194196109809896,0.2805510235042572,0.24690428900823283,-0.2775863439847223,-0.08614504374877269,-0.019679387185578892,-0.006755888721750014,0.6074168155606251,0.9909491780866544,,-0.08093443864899104,-0.07349403242869434,-0.10356679872312764,0.05531640864080609,-0.06912906278198289,0.9943204188084036,-0.08682025244608321,0.9915348411283657,0.025260381172852505
Home Team At-Bats,0.005242015464667054,-0.018849958697392463,-0.018822131566283613,0.28445620358081725,0.3962137891970034,0.6436562293122949,-0.18903165298369223,0.06786931287502,0.17127399921958586,0.05736013152957079,0.011311310665839739,0.2820832051204875,0.0818398963046056,0.11161471656990035,0.0564046115325018,0.2237859578909104,0.16907936366582485,0.16107205130352711,0.10807825118624771,-0.04092342892497229,0.04526947607525704,-0.1949700532683534,0.2682334322516616,0.5701243623481959,0.3804738813544047,0.37826136998623355,0.11675996437040628,0.026615837370154927,0.6325099919403019,0.16747275631616027,0.16471081027125456,-0.006110624327196896,-0.19094853444311716,-0.19670789860149898,1.0,0.6688843894010295,0.3084681131378802,0.05104241293700921,0.08523505164187178,0.38823705720496465,0.037852208290925476,-0.007039790216421915,0.039042031532911484,0.17238880209479437,0.17099787657999,0.22959979456370228,0.05290076059200383,-0.08107627873895155,-0.09627796903574526,-0.17517440842160475,0.5676994550283866,0.4129699727636207,0.2735777517001178,0.2742554022900936,0.017668529569156075,-0.026210623368872064,0.6711655711576187,0.2368599987809471,0.13326795490269508,0.03389632687712165,-0.0707974681083318,-0.19561457488505815,,0.20856990736911676,0.3663430147882037,0.21166105279089142,0.33733084040907796,0.17834681897328541,-0.17138560866770722,0.20360651315060832,-0.15760302917503125,-0.045030659219936986
Home Team Hits,0.023755309353168497,-0.010925707464534059,-0.011595910874740175,0.053155056728487735,0.7474655699862672,0.005036708064759711,-0.06578767087438306,0.010641838728406232,0.037924684431462755,-0.017000674428231572,-0.013534515731733324,0.05539027426696816,-0.07057725617020655,0.04626348128240955,-0.026883990606852547,0.03994776417854497,-0.007175481499701991,0.02032909666561849,-0.02426531389951709,-0.08335808755599597,0.051746608831521164,-0.06821029073306169,0.07707103305569499,0.4018343791287746,0.7431569780822379,0.7414330307366976,0.15197138620907086,0.05592577861503035,-0.05973659725125868,0.01628286823736491,0.1197609918105765,-0.013674095388402271,-0.006904206804455516,-0.0673119574381019,0.6688843894010295,1.0,0.4801785353485205,0.09475530081542727,0.3093132521747823,0.7461879339042515,0.11473796799475623,0.20277199509490676,0.013854867167983956,0.21299398614308707,0.1460417845508403,-0.09043488872346624,0.1473615571682985,0.022828956826219216,0.022950975086602748,-0.07961515623653498,0.5114569053070972,0.0918825834132881,0.05575385492748503,0.05807565795506983,0.002270745291446572,-0.044232919025649464,0.11570480617568434,0.06738145361037774,0.010103143938895045,0.0126911753440255,0.004325732300544938,-0.06724537688247043,,0.05674210559492092,0.8831752855177748,0.05249828721923461,0.8284435379788415,0.044296544232124306,-0.010059839994941998,0.05054371965261307,0.02176098628212412,-0.014400961895709096
Home Team Doubles,-0.0044329184027200276,-0.021218273334036537,-0.022596867777440847,0.0050481880193366455,0.40715855966632586,-0.0333381278663095,-0.03206076761114973,-0.008268181748101467,0.023617724034679675,-0.015868932323826627,-0.03334540288880616,0.005395509120424143,-0.04685234918413589,0.008994543826020612,-0.04240559329586627,0.022517709681598504,-0.0024821334066280425,-0.020376361427502356,-0.03401871022386909,-0.07314308670831425,0.040776081457843,-0.036808063640908904,0.031636082403743875,0.1732467570813105,0.4024029265108743,0.40382498883383744,0.08650505564855218,-0.025654877586976425,-0.06652818061619477,0.007393881861967034,0.04495117228397439,0.020460271419394802,-0.043539341668938594,-0.033322736104731875,0.3084681131378802,0.4801785353485205,1.0,0.004716950452225412,0.015392754848418422,0.4060767344404665,0.0805333315567599,0.13884990920025764,0.008592190680589216,0.12700358045332757,0.13449281244583397,-0.05589824764365358,0.043173668120024204,-0.04091844708255336,-0.05289733108553545,-0.042895586039923224,0.24641090212416297,0.016603001554807824,0.0023301620684389912,0.003616679254426196,-0.004469913540120375,-0.016752636472202587,0.027135583377343394,-0.012845195668763035,0.010031007710944355,-0.002252031784935815,0.015147525900596013,-0.03150386286084673,,0.011148376128699697,0.451225034908213,0.012274502223584595,0.41052908416066236,-0.002101788104836845,0.0019453304623650866,0.0030211754336139126,0.01767970451394426,-0.04560608363606699
Home Team Triples,0.016331426888173566,0.02353087331220081,0.023870081356931316,0.025514038890944887,0.12952672214776406,-0.0010965793334068938,-0.010347526105893871,0.005052724558943556,0.06478413509097883,-0.01697407229696399,-0.002677985267965548,0.021823775758491145,0.00990464674732325,2.814729204467827e-05,0.029027663227019298,0.01738487915496988,0.029221992767894518,0.0009575949063821175,-0.024067543272581232,0.017682270346063,-0.00240869373779812,-0.017279120875507734,0.0225787934589593,0.057367611926863675,0.12886163274923806,0.1295030674301862,-0.01165130914429925,0.01875860722095932,-0.013894509191507387,-0.01040449844236715,-0.001777565103144768,-0.05751912185113509,-0.0470858307974112,-0.011431311351100966,0.05104241293700921,0.09475530081542727,0.004716950452225412,1.0,-0.015083644416841874,0.12658133721904144,0.018154115744677544,0.08691579408066837,0.01513170854376266,0.019372493379640362,0.05847243915425211,-0.009298365445308992,0.023526895523443565,0.0409835533289856,-0.03646829213417179,0.00880369059171177,-0.009782018500220226,0.03677071271778293,0.01973228790687827,0.019426173454757615,0.010371494922537293,0.0027793690241240143,0.0197014678122931,0.027229268331970282,0.04205812905265685,0.01365043663692513,-0.00960924621210635,-0.011756972321666833,,0.01809432669818856,0.09844266970167061,0.02368679502347755,0.07924020781137271,0.023345128742259646,0.003170092652776347,0.025176428624401535,0.006193345664071068,-0.03032432879585625
Home Team Home-Runs,0.05838662848888134,-0.047948557980112695,-0.04880452011180165,0.01930880520528905,0.47625867391134996,-0.07409364772623567,0.530816880971745,0.407565673166457,-0.004602830741822105,0.0477119116097014,0.32171281878024105,0.030141907258188032,-0.06206208170873488,0.030824485034051177,-0.001155373208616486,-0.0029202543117702205,-0.05096908647020156,-0.035108182120657354,-0.023222132909237497,-0.04813888698743853,-0.004563653553218549,0.5149863109824546,-0.030411738525026304,0.08861366698643418,0.4890164908645815,0.4878358673166835,0.037124515096701075,0.22821702318195883,-0.23380088729017592,-0.12727584890456545,-0.023584007937522397,0.03496204998611484,0.2756680830165973,0.5288357547666617,0.08523505164187178,0.3093132521747823,0.015392754848418422,-0.015083644416841874,1.0,0.5091414676907264,-0.005440557008126017,0.0024492685977668335,-0.01888479472056512,0.06469064646669734,0.011127767395704528,-0.06678062822327789,-0.0026522712361440126,0.08028586504205887,-0.04898559947551318,0.44842328879208426,-0.10144800805341003,-0.042989244856262286,0.021035931837466482,0.02178438136528237,0.16050399679257926,0.14138724404140146,-0.14657694723814627,-0.041866166411778115,-0.03940612613575578,-0.01345361629758948,0.321548478912394,0.5270756595794507,,-0.017456937766834244,0.2653772467470784,-0.030765683687116574,0.3416545150705957,0.014400822884072217,0.5788344187344286,-0.0011243844813422499,0.5890804655833525,0.01537260734475123
Home Team RBI,0.0794191652011177,-0.05416559807588996,-0.054920832254314766,0.03343343332591849,0.9870714785698128,-0.15863974507158668,-0.0018598188131920127,0.036674057941477406,0.014915620144447564,0.0025599624889674926,0.03323055868118915,0.03425659914129429,-0.10855806595743916,0.02674199062264928,-0.03344989501138073,0.011248245381068745,-0.07939877037174381,0.006198803904774079,-0.07323955562781373,-0.08692561643603683,0.04739513539631921,-0.008659110546394339,0.031065782421854243,0.3139899797111419,0.973016347653256,0.969863704796206,0.13837028771850954,0.06041084729299405,-0.2536998925684971,-0.11655316072060926,0.16934264256704962,0.035042051616701216,-0.07081054402678133,-0.003126269378066858,0.38823705720496465,0.7461879339042515,0.4060767344404665,0.12658133721904144,0.5091414676907264,1.0,0.07537310040461855,0.2806688150914117,0.07884620520614691,0.36485654662535383,0.12929258189439724,-0.08310533499868147,0.17056125411270714,-0.0144286490441777,-0.09207688286298489,-0.015805487013950587,0.15082739580460025,0.03466916280843713,0.03448168813603856,0.0359614281358832,-0.005152083365523982,-0.022684059165262768,-0.02344490743455194,-0.010718929501666473,-0.018847054001575124,0.0020632895253638165,0.030587333520179116,-0.0015682821322056217,,0.03560099527104858,0.7574128859369464,0.03898075282295933,0.7475469206854588,0.051895546801235835,0.057166857079461744,0.05094757545760186,0.08555349704731778,-0.0063876998687470675
Home Team Sac Hits,-0.0530390049700812,-0.04758769526184885,-0.046564579808848934,-0.11489072599464659,0.06935080723332446,0.16156216959807929,-0.015006149761499329,-0.0513431842575344,-0.04775749889465591,0.010271954854407303,-0.07626388258454257,-0.11363032024565314,0.0862980983690573,-0.012812160880937548,0.016854550403093395,-0.01653484283553846,0.01530395944511882,0.020340393597775903,-0.019526062552814923,-0.031988482867177065,0.023834905751332243,-0.014360035169003995,0.036196706290169876,0.09026341252713074,0.07307366096182374,0.07358708477131304,0.02483001658204955,0.04467298123832852,0.1194006068638227,0.1923632873113997,0.022578816913902247,-0.001895514645528482,-0.03535635790860432,-0.01670571618999319,0.037852208290925476,0.11473796799475623,0.0805333315567599,0.018154115744677544,-0.005440557008126017,0.07537310040461855,1.0,0.0807063254997162,-0.0020449205924509763,0.13268795356364815,0.1398917577853118,-0.0568031214225247,0.06133152979583338,0.0031563663476263737,-0.011557507069113581,-0.027458190020626532,0.17715639282115675,0.026889540003701938,-0.11951375966195743,-0.11867887783957205,-0.02752875893205371,-0.03915503097292823,0.19804653766487018,0.12194910826070247,-0.011383031048827241,-0.019054547206047906,0.013216163133634615,-0.01718163706917653,,-0.08139129535291521,0.24019099937847893,-0.07543621790248525,0.17514774120541085,-0.10004455765803369,-0.008211240821936845,-0.09832308071530582,-0.0014537238823031247,0.02325767296731464
Home Team Sac Flys,-0.02829617113355812,-0.035756741186598065,-0.03655610716088917,-0.011174353365548607,0.2812122990611231,-0.03689012695993794,-0.013092078023720172,0.005680117229439599,0.01738500033969315,-0.04681529112638969,-0.008106909857836558,-0.006893118505535118,-0.019116119159918107,-0.01366855713982171,-0.0048845531836381965,-0.005550961058551972,0.02756210716027518,0.022263367271222755,-0.009120670979962142,-0.03227823734231373,0.01086803949683665,-0.013881788973163922,0.034809500327215574,0.09801607473597249,0.26572667489680546,0.2664440195773741,0.0838919691663366,0.0272581291745493,-0.06850382336681647,-0.10512178422087923,0.11018432083099991,-0.011963011985012827,-0.05968195436685556,-0.01066065643616793,-0.007039790216421915,0.20277199509490676,0.13884990920025764,0.08691579408066837,0.0024492685977668335,0.2806688150914117,0.0807063254997162,1.0,0.03639782971286079,0.13819906127477627,0.08056386386831121,-0.07797135235903849,0.13171655571765759,0.010116664576623717,-0.08153462728253805,-0.013507630140192546,0.07810781039794963,0.0699958789503981,2.349714421641409e-05,0.00040857975308057436,0.019067394562302196,-0.015201420210442242,0.01241606709027863,-0.006216690653082505,-0.005334943694161162,-0.00024431496619285845,-0.007124697301946333,-0.014761826914428596,,0.01914979545022754,0.3479318252168144,0.020044944060254654,0.21877750956944503,0.011328796142302654,0.00014711622059063775,0.015355723253264765,0.008536605700376928,0.00230643161812029
Home Team HBP,0.02831173483136117,0.03868796076851468,0.03918422636263468,-0.012026785497029424,0.08601868157754237,0.07795778635636166,-0.01543444162664989,-0.025491007230694737,-0.005596064020025583,-0.036349583119858024,-8.314595258476963e-05,-0.008479892650582355,-0.0017999228772498765,0.006767844375824295,0.028411937977404565,0.03517883657316492,0.008219238640353135,0.016212886006108047,-0.01682748992202717,-0.016945534047433108,-0.07031631219247585,-0.022358590560111958,0.04819459971698427,0.09126148439935688,0.08230336147191299,0.08183424594701626,0.013902041827852261,0.021564584775763795,0.0704637654913013,0.035323321023962,0.04384524233425258,-0.0039974419905738105,0.049622023286080584,-0.017119682110495502,0.039042031532911484,0.013854867167983956,0.008592190680589216,0.01513170854376266,-0.01888479472056512,0.07884620520614691,-0.0020449205924509763,0.03639782971286079,1.0,0.06063922072742519,0.030978542850185455,0.04065049125171561,0.017356802734945335,0.012663483842053395,0.05595585904151797,-0.013454719444323377,0.15961680849343735,0.06373045770936762,-0.00621926828482091,-0.005787425126002973,-0.026843962107646644,0.004586648924131279,0.08463042105514533,0.009890924996461986,-0.005846533831997567,0.016635556407265096,-0.0692842404198841,-0.017607396259874165,,-0.024213026811553146,0.08811179663021695,-0.014020511216595406,0.15395352791430852,-0.014761283342671697,-0.015962070542430845,-0.015568047529829732,-0.009979110711936034,-0.013693117057097975
Home Team Walks,0.09755879947142981,-0.04569262959923691,-0.04641826439657833,0.0115610808558697,0.37357413442266585,0.12606190085183025,-0.027366819157392974,0.018125676603564813,0.037701018641241445,0.039760943935246,-0.018744293244906306,0.0035239402770393985,0.018394900873377723,0.06460330816366387,-0.02587525552344717,0.049179866206241624,0.02910216252017922,0.05725464578470841,0.02278809197782038,-0.007432341561861823,0.05886332155804709,-0.01803547883866718,0.08548884562969532,0.3988818811687395,0.37468960903028004,0.37486654766322014,0.194623531942167,0.04442717372379586,0.07530343690169869,0.04088901045199002,0.09382470984884411,0.07423495493872234,0.017607134373701056,-0.028995627738836106,0.17238880209479437,0.21299398614308707,0.12700358045332757,0.019372493379640362,0.06469064646669734,0.36485654662535383,0.13268795356364815,0.13819906127477627,0.06063922072742519,1.0,0.36078024154276017,0.06901533140865547,0.20302235034448293,0.05798627164755029,0.019794210752482968,-0.005789869963100015,0.5970679830422897,0.14554212467912794,0.005803421528496607,0.0070617878695351495,-0.03907138012730243,-0.03135240145638711,0.18428063532335662,0.08127042772964146,0.057359912395424636,0.026247517517897313,0.039126960678614056,-0.02762791229580293,,0.03025575635227196,0.44074245468109,0.03157962479181109,0.5833549956905395,0.017763060361240923,-0.01592575001006775,0.024132170322145208,0.006524769231869548,-0.010640355282729238
Home Team Int Walks,0.00021139476741678434,-0.009849458700998558,-0.010304524785162052,-0.12736278701539056,0.13587738371841074,0.18317215956346433,0.03815343890090765,-0.015764245305248285,-0.04757566283366213,-0.02369187420914019,-0.07043747381225518,-0.12651205080053632,0.03209961613692534,-0.010791607610775555,-0.018343019885495745,0.00473805015025307,0.027028647754767085,0.086344877686506,-0.023710299628564767,-0.002116965996311996,0.01160925254953242,0.03617584957727917,0.05335300739090054,0.18361614388357972,0.13199453568641573,0.13102904396319892,0.06254667350557626,0.03117512905848046,0.11112569759111177,0.069811345206887,0.05664795969839859,0.00812783131014828,-0.012749022238310212,0.036187374170813746,0.17099787657999,0.1460417845508403,0.13449281244583397,0.05847243915425211,0.011127767395704528,0.12929258189439724,0.1398917577853118,0.08056386386831121,0.030978542850185455,0.36078024154276017,1.0,0.014282778984129336,0.08001845661189089,-0.02133507707040326,-0.04582698768018809,0.049638699335107006,0.31965888665796227,0.06631138170413614,-0.12352941249553535,-0.12271426848621259,-0.030859267131372867,0.00014345154884887656,0.2251775188657592,0.09410601702263154,0.0004789724431353977,-0.03328981075643072,0.052528041525176074,0.0356428347164288,,-0.10464924904610733,0.2623148166277038,-0.09634232069159542,0.24452827373522426,-0.13509284614607242,0.04352806527524592,-0.13074182772082152,0.05269102243837731,-0.008569756392101327
Home Team Strikeouts,0.10900183705515387,0.07144546667969531,0.07399317009723437,0.1606372586404607,-0.07983071803489225,0.3116679359272354,-0.06529858165131863,0.02170162303046025,0.0731675982524662,0.014953210889172884,0.06475049716496824,0.1544552274392577,0.07325392572318257,0.03276210543091263,-0.00634580150317553,0.08739722606233902,0.10664374117039449,0.08890903288817133,0.09472450648065091,-0.00913787909420126,-0.021884236220456574,-0.06131097053177414,0.032181622973534364,0.25315608009937346,-0.07655261236604693,-0.07677995625394875,0.031169502974430083,-0.007304684431327818,0.3419968542267442,-0.2733550699536258,0.005772388590355498,0.027893280795424063,-0.15214808696114163,-0.06852778533973986,0.22959979456370228,-0.09043488872346624,-0.05589824764365358,-0.009298365445308992,-0.06678062822327789,-0.08310533499868147,-0.0568031214225247,-0.07797135235903849,0.04065049125171561,0.06901533140865547,0.014282778984129336,1.0,0.01744838863002296,-0.007794397303165768,-0.15609865166394088,-0.06647112985641798,0.10063303932196851,0.19189883839787675,0.14041986403094592,0.13969473029705173,0.020723697987996545,0.03301035387783025,0.26879761352007847,0.04779349412227738,0.050607333217808075,0.013433307863812709,-0.06455381904623875,-0.06776113590330238,,0.06605755429442657,-0.18494690493013258,0.06293188504219614,-0.15414754099217673,0.1046751195956876,-0.07936102332527917,0.09700297013512221,-0.08488100269335741,-0.025100924030013877
Home Team Stolen Bases,0.05377800040653029,-0.025023251924439608,-0.024058940163993615,-0.09706890709426996,0.1834418442881241,-0.025824233245700816,-0.01668945164732094,-0.06281718744976234,-0.02276307420479799,-0.04623552474786006,-0.054941981619667714,-0.0994851874157056,-0.038736414236545176,-0.006378059158461954,-0.03016620145207156,-0.04680018541327537,-0.009594647259443471,0.060605355067083186,-0.05726011717876026,-0.004965832784518149,0.012735280605327684,-0.019261619539698755,-0.031209781476411298,0.10787467619311494,0.1738949694831855,0.17176030625771482,0.03712040801593981,-0.025534838039432704,-0.0636572873230356,-0.00988874390771337,0.10736131724054028,0.06936189457291712,-0.04183274338620751,-0.017474695436747845,0.05290076059200383,0.1473615571682985,0.043173668120024204,0.023526895523443565,-0.0026522712361440126,0.17056125411270714,0.06133152979583338,0.13171655571765759,0.017356802734945335,0.20302235034448293,0.08001845661189089,0.01744838863002296,1.0,-0.004662303323041427,-0.03766841279850231,-0.01639483407729073,0.14619731201660557,-0.007972310014085025,-0.09874822666348182,-0.09934382621981466,-0.041659306648142026,0.037590713995610425,0.030880437943545686,-0.007977117302861193,-0.0054353727267864764,-0.03878270458258789,0.004129255706591054,-0.01148368429689648,,-0.08327407496762988,0.2102212766579149,-0.09201525826145698,0.21931731067569105,-0.08237957170776869,-0.009097185534104806,-0.09193588878193347,-0.000641373667129319,0.025869213595358376
Home Team Caught Stealing,-0.030368024084252057,0.015486180656889906,0.01609969909178705,-0.046508423000799395,-0.023658649261089678,0.04271437174968334,0.15206064675668085,0.09858790207608353,-0.00882974096865701,0.01933177498736504,0.048370624019933,-0.047821174511240634,0.0571412267446546,0.04326636859768236,-0.001588097524220733,0.007312357548788499,-0.011232908596320127,0.05679074255915202,-0.003962373461775032,0.01155366543657439,-0.026784930283968677,0.13942559253369138,0.02334107109484461,0.03664326325604886,-0.02617358271520871,-0.02471645649288759,0.012063769812237907,0.06574507854448189,-0.0036985666203957026,0.12508955082669074,-0.008804472716574982,-0.05163335116922453,0.0944941326185176,0.1505432394117855,-0.08107627873895155,0.022828956826219216,-0.04091844708255336,0.0409835533289856,0.08028586504205887,-0.0144286490441777,0.0031563663476263737,0.010116664576623717,0.012663483842053395,0.05798627164755029,-0.02133507707040326,-0.007794397303165768,-0.004662303323041427,1.0,-0.06880140811397063,0.14281461007161525,-0.04890737352118867,0.023881867124795817,-0.04573298835883497,-0.044184028103528804,0.037913047582457456,0.08265535752430403,0.014204873318626045,-0.016215609291714346,-0.01256382349515786,0.03663472174023944,0.08819063936070176,0.14961766668234294,,-0.02399148372911155,0.06134297605901174,-0.028723778656350313,0.10064809753693234,-0.042317168444646225,0.15436611181567658,-0.04042021078006607,0.15746421228208723,-0.023531903822609924
